年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-19,2020-03-19,0.0370,2020-03-23
2019年,2019-10-28,2019-10-28,0.0340,2019-10-30
2017年,2017-12-11,2017-12-11,0.0455,2017-12-13
2017年,2017-09-26,2017-09-26,0.0384,2017-09-28
