年份,权益登记日,除息日,每份分红,分红发放日
2011年,2011-01-05,2011-01-05,0.1000,2011-01-07
2010年,2010-03-26,2010-03-26,0.0300,2010-03-30
2009年,2009-12-11,2009-12-11,0.0300,2009-12-15
2009年,2009-11-25,2009-11-25,0.0200,2009-11-27
