年份,权益登记日,除息日,每份分红,分红发放日
2020年,2020-03-17,2020-03-17,0.0270,2020-03-18
2018年,2018-04-16,2018-04-16,0.0030,2018-04-17
2016年,2016-12-22,2016-12-22,0.0020,2016-12-23
2016年,2016-10-27,2016-10-27,0.0110,2016-10-28
2016年,2016-04-14,2016-04-14,0.0040,2016-04-15
2016年,2016-01-14,2016-01-14,0.0120,2016-01-15
2015年,2015-07-10,2015-07-10,0.0160,2015-07-13
