净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.15
2020-07-10,-0.4
2020-07-13,1.67
2020-07-14,0.84
2020-07-15,0.45
2020-07-16,-3.01
2020-07-17,-2.12
2020-07-20,0.7
2020-07-21,1.17
2020-07-22,1.75
2020-07-23,1.89
2020-07-24,-2.58
2020-07-27,-2.31
2020-07-28,-1.45
2020-07-29,1.06
2020-07-30,0.62
2020-07-31,1.39
2020-08-03,2.65
2020-08-04,2.96
2020-08-05,3.03
2020-08-06,2.84
2020-08-07,1.91
2020-08-10,2.35
2020-08-11,1.51
2020-08-12,0.66
2020-08-13,0.39
2020-08-14,2.14
2020-08-17,4.36
2020-08-18,4.72
2020-08-19,2.98
2020-08-20,1.66
2020-08-21,2.61
2020-08-24,3.88
2020-08-25,4.19
2020-08-26,2.95
2020-08-27,3.45
2020-08-28,6.27
2020-08-31,5.6
2020-09-01,6.37
2020-09-02,6.36
2020-09-03,5.81
2020-09-04,4.89
2020-09-07,2.45
2020-09-08,3.05
2020-09-09,0.61
2020-09-10,0.87
2020-09-11,1.92
2020-09-14,2.48
2020-09-15,3.38
2020-09-16,2.71
2020-09-17,2.36
2020-09-18,4.7
2020-09-21,3.73
2020-09-22,2.6
2020-09-23,3.12
2020-09-24,1.07
2020-09-25,1.23
2020-09-28,1.75
2020-09-29,2.15
2020-09-30,2.07
2020-10-09,4.27
2020-10-12,7.4
2020-10-13,7.91
2020-10-14,7.3
2020-10-15,7.15
2020-10-16,6.97
2020-10-19,6.09
2020-10-20,7.13
2020-10-21,7.1
2020-10-22,6.62
2020-10-23,5.03
2020-10-26,4.49
2020-10-27,5.07
2020-10-28,6.06
2020-10-29,7.11
2020-10-30,5.46
2020-11-02,6.34
2020-11-03,7.45
2020-11-04,8.47
2020-11-05,9.93
2020-11-06,9.73
2020-11-09,11.63
2020-11-10,11.05
2020-11-11,9.88
2020-11-12,10.15
2020-11-13,8.86
2020-11-16,9.94
2020-11-17,9.72
2020-11-18,9.64
2020-11-19,10.81
2020-11-20,11.25
2020-11-23,12.58
2020-11-24,11.74
2020-11-25,10.03
2020-11-26,10.35
2020-11-27,11.59
2020-11-30,11.25
2020-12-01,13.64
2020-12-02,13.53
2020-12-03,13.27
2020-12-04,13.55
2020-12-07,12.87
2020-12-08,12.67
2020-12-09,11.32
2020-12-10,11.48
2020-12-11,10.53
2020-12-14,11.44
2020-12-15,11.83
2020-12-16,12.31
2020-12-17,13.78
2020-12-18,13.42
2020-12-21,14.62
2020-12-22,12.85
2020-12-23,13.96
2020-12-24,14.22
2020-12-25,15.14
2020-12-28,15.8
2020-12-29,15.19
2020-12-30,17.21
2020-12-31,19.42
2021-01-04,20.57
2021-01-05,22.7
2021-01-06,24.26
2021-01-07,26.8
2021-01-08,26.34
