净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.36
2020-07-10,-0.17
2020-07-13,1.88
2020-07-14,1.04
2020-07-15,0.04
2020-07-16,-4.07
2020-07-17,-3.43
2020-07-20,-0.67
2020-07-21,-0.44
2020-07-22,0.12
2020-07-23,0.14
2020-07-24,-4.05
2020-07-27,-3.61
2020-07-28,-2.81
2020-07-29,-0.57
2020-07-30,-1.02
2020-07-31,-0.23
2020-08-03,1.3
2020-08-04,1.39
2020-08-05,1.42
2020-08-06,1.13
2020-08-07,0.05
2020-08-10,0.39
2020-08-11,-0.48
2020-08-12,-1.16
2020-08-13,-1.41
2020-08-14,0.04
2020-08-17,2.3
2020-08-18,2.25
2020-08-19,0.79
2020-08-20,-0.45
2020-08-21,0.37
2020-08-24,1.12
2020-08-25,1.24
2020-08-26,0.12
2020-08-27,0.62
2020-08-28,2.9
2020-08-31,2.34
2020-09-01,2.86
2020-09-02,2.89
2020-09-03,2.34
2020-09-04,1.4
2020-09-07,-0.65
2020-09-08,-0.15
2020-09-09,-2.36
2020-09-10,-2.42
2020-09-11,-1.5
2020-09-14,-1.03
2020-09-15,-0.28
2020-09-16,-0.85
2020-09-17,-1.3
2020-09-18,0.8
2020-09-21,-0.13
2020-09-22,-1.25
2020-09-23,-0.91
2020-09-24,-2.72
2020-09-25,-2.58
2020-09-28,-2.34
2020-09-29,-2.14
2020-09-30,-2.23
2020-10-09,-0.36
2020-10-12,2.5
2020-10-13,2.83
2020-10-14,2.17
2020-10-15,2.0
2020-10-16,1.87
2020-10-19,1.14
2020-10-20,1.92
2020-10-21,1.89
2020-10-22,1.59
2020-10-23,0.4
2020-10-26,-0.15
2020-10-27,0.02
2020-10-28,0.78
2020-10-29,1.5
2020-10-30,-0.06
2020-11-02,0.43
2020-11-03,1.57
2020-11-04,2.31
2020-11-05,3.76
2020-11-06,3.78
2020-11-09,5.69
2020-11-10,5.13
2020-11-11,4.13
2020-11-12,4.24
2020-11-13,3.18
2020-11-16,4.12
2020-11-17,3.93
2020-11-18,3.91
2020-11-19,4.63
2020-11-20,4.93
2020-11-23,6.16
2020-11-24,5.51
2020-11-25,4.23
2020-11-26,4.41
2020-11-27,5.63
2020-11-30,5.22
2020-12-01,7.36
2020-12-02,7.36
2020-12-03,7.18
2020-12-04,7.35
2020-12-07,6.49
2020-12-08,6.24
2020-12-09,4.88
2020-12-10,4.83
2020-12-11,3.73
2020-12-14,4.62
2020-12-15,4.83
2020-12-16,5.0
2020-12-17,6.28
2020-12-18,5.94
2020-12-21,6.87
2020-12-22,5.21
2020-12-23,6.06
2020-12-24,5.91
2020-12-25,6.77
2020-12-28,7.21
2020-12-29,6.77
2020-12-30,8.2
2020-12-31,10.18
2021-01-04,11.3
2021-01-05,13.32
2021-01-06,14.32
2021-01-07,16.22
2021-01-08,15.84
