净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.44
2020-07-10,0.56
2020-07-13,2.84
2020-07-14,2.21
2020-07-15,1.17
2020-07-16,-2.67
2020-07-17,-1.64
2020-07-20,1.09
2020-07-21,1.55
2020-07-22,2.19
2020-07-23,2.62
2020-07-24,-2.16
2020-07-27,-1.55
2020-07-28,-0.38
2020-07-29,2.21
2020-07-30,1.65
2020-07-31,2.87
2020-08-03,4.41
2020-08-04,4.52
2020-08-05,5.16
2020-08-06,4.89
2020-08-07,3.82
2020-08-10,4.04
2020-08-11,3.1
2020-08-12,2.11
2020-08-13,1.75
2020-08-14,3.65
2020-08-17,5.85
2020-08-18,6.02
2020-08-19,4.45
2020-08-20,3.26
2020-08-21,4.28
2020-08-24,5.61
2020-08-25,5.79
2020-08-26,4.25
2020-08-27,5.01
2020-08-28,7.61
2020-08-31,6.94
2020-09-01,7.69
2020-09-02,7.51
2020-09-03,6.7
2020-09-04,5.68
2020-09-07,2.93
2020-09-08,3.39
2020-09-09,1.01
2020-09-10,1.15
2020-09-11,2.06
2020-09-14,2.45
2020-09-15,3.35
2020-09-16,2.72
2020-09-17,2.41
2020-09-18,4.56
2020-09-21,3.66
2020-09-22,2.75
2020-09-23,3.17
2020-09-24,1.37
2020-09-25,1.73
2020-09-28,2.06
2020-09-29,2.33
2020-09-30,2.08
2020-10-09,4.27
2020-10-12,7.33
2020-10-13,7.76
2020-10-14,7.04
2020-10-15,6.82
2020-10-16,6.56
2020-10-19,5.59
2020-10-20,6.74
2020-10-21,6.35
2020-10-22,5.95
2020-10-23,4.23
2020-10-26,3.61
2020-10-27,4.04
2020-10-28,4.92
2020-10-29,5.96
2020-10-30,4.29
2020-11-02,5.49
2020-11-03,6.43
2020-11-04,7.22
2020-11-05,8.9
2020-11-06,8.51
2020-11-09,10.47
2020-11-10,9.71
2020-11-11,8.22
2020-11-12,8.55
2020-11-13,7.94
2020-11-16,8.9
2020-11-17,8.64
2020-11-18,8.45
2020-11-19,9.12
2020-11-20,9.51
2020-11-23,11.03
2020-11-24,10.36
2020-11-25,8.83
2020-11-26,8.77
2020-11-27,9.84
2020-11-30,9.02
2020-12-01,11.13
2020-12-02,11.13
2020-12-03,10.91
2020-12-04,11.45
2020-12-07,10.95
2020-12-08,10.97
2020-12-09,9.63
2020-12-10,9.76
2020-12-11,8.87
2020-12-14,10.1
2020-12-15,10.29
2020-12-16,10.51
2020-12-17,11.89
2020-12-18,11.56
2020-12-21,13.2
2020-12-22,11.48
2020-12-23,12.34
2020-12-24,12.22
2020-12-25,13.54
2020-12-28,14.41
2020-12-29,13.31
2020-12-30,15.19
2020-12-31,17.55
2021-01-04,19.34
2021-01-05,21.25
2021-01-06,22.13
2021-01-07,24.47
2021-01-08,23.6
