净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.44
2020-07-10,0.1
2020-07-13,2.08
2020-07-14,1.35
2020-07-15,0.78
2020-07-16,-2.68
2020-07-17,-2.19
2020-07-20,0.56
2020-07-21,0.9
2020-07-22,1.49
2020-07-23,1.43
2020-07-24,-2.5
2020-07-27,-2.14
2020-07-28,-0.68
2020-07-29,1.75
2020-07-30,1.17
2020-07-31,2.06
2020-08-03,3.38
2020-08-04,3.29
2020-08-05,3.52
2020-08-06,3.35
2020-08-07,2.36
2020-08-10,3.04
2020-08-11,2.57
2020-08-12,1.53
2020-08-13,1.53
2020-08-14,3.1
2020-08-17,5.11
2020-08-18,5.32
2020-08-19,4.28
2020-08-20,3.09
2020-08-21,3.9
2020-08-24,5.17
2020-08-25,5.8
2020-08-26,4.33
2020-08-27,4.92
2020-08-28,7.54
2020-08-31,6.86
2020-09-01,7.57
2020-09-02,7.93
2020-09-03,7.3
2020-09-04,5.98
2020-09-07,3.91
2020-09-08,4.33
2020-09-09,2.23
2020-09-10,2.79
2020-09-11,3.98
2020-09-14,4.55
2020-09-15,5.39
2020-09-16,4.87
2020-09-17,4.28
2020-09-18,6.4
2020-09-21,5.42
2020-09-22,4.36
2020-09-23,4.77
2020-09-24,3.01
2020-09-25,3.25
2020-09-28,3.7
2020-09-29,4.04
2020-09-30,3.99
2020-10-09,5.87
2020-10-12,9.11
2020-10-13,9.69
2020-10-14,9.01
2020-10-15,8.84
2020-10-16,8.65
2020-10-19,7.54
2020-10-20,8.74
2020-10-21,8.7
2020-10-22,8.41
2020-10-23,6.64
2020-10-26,5.9
2020-10-27,6.27
2020-10-28,7.39
2020-10-29,8.62
2020-10-30,6.98
2020-11-02,7.14
2020-11-03,7.92
2020-11-04,9.08
2020-11-05,10.44
2020-11-06,10.45
2020-11-09,12.19
2020-11-10,11.7
2020-11-11,10.58
2020-11-12,10.69
2020-11-13,9.46
2020-11-16,10.32
2020-11-17,10.07
2020-11-18,9.67
2020-11-19,10.47
2020-11-20,10.84
2020-11-23,12.14
2020-11-24,11.53
2020-11-25,9.89
2020-11-26,10.05
2020-11-27,11.02
2020-11-30,10.08
2020-12-01,12.27
2020-12-02,12.46
2020-12-03,12.65
2020-12-04,13.29
2020-12-07,12.86
2020-12-08,12.77
2020-12-09,11.7
2020-12-10,12.17
2020-12-11,10.85
2020-12-14,11.91
2020-12-15,12.28
2020-12-16,12.69
2020-12-17,14.22
2020-12-18,13.96
2020-12-21,14.75
2020-12-22,13.4
2020-12-23,14.12
2020-12-24,13.94
2020-12-25,15.17
2020-12-28,15.51
2020-12-29,14.77
2020-12-30,16.28
2020-12-31,18.77
2021-01-04,19.8
2021-01-05,21.7
2021-01-06,22.97
2021-01-07,25.32
2021-01-08,24.57
