净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.59
2020-07-10,-0.24
2020-07-13,0.38
2020-07-14,-1.55
2020-07-15,-4.3
2020-07-16,-5.55
2020-07-17,-6.25
2020-07-20,-2.68
2020-07-21,-2.99
2020-07-22,-2.87
2020-07-23,-4.84
2020-07-24,-7.36
2020-07-27,-8.83
2020-07-28,-8.36
2020-07-29,-7.07
2020-07-30,-7.24
2020-07-31,-6.82
2020-08-03,-5.18
2020-08-04,-4.46
2020-08-05,-6.12
2020-08-06,-5.8
2020-08-07,-6.82
2020-08-10,-3.79
2020-08-11,-4.76
2020-08-12,-3.44
2020-08-13,-3.31
2020-08-14,-1.3
2020-08-17,0.54
2020-08-18,-0.22
2020-08-19,-1.63
2020-08-20,-1.97
2020-08-21,-1.9
2020-08-24,-2.24
2020-08-25,-2.57
2020-08-26,-3.61
2020-08-27,-4.54
2020-08-28,-3.14
2020-08-31,-4.27
2020-09-01,-4.73
2020-09-02,-4.68
2020-09-03,-5.05
2020-09-04,-5.1
2020-09-07,-5.71
2020-09-08,-5.54
2020-09-09,-6.28
2020-09-10,-4.87
2020-09-11,-5.84
2020-09-14,-6.32
2020-09-15,-5.32
2020-09-16,-4.1
2020-09-17,-4.78
2020-09-18,-2.0
2020-09-21,-2.29
2020-09-22,-3.44
2020-09-23,-4.48
2020-09-24,-6.17
2020-09-25,-8.16
2020-09-28,-7.36
2020-09-29,-7.93
2020-09-30,-8.53
2020-10-09,-8.14
2020-10-12,-6.17
2020-10-13,-6.82
2020-10-14,-8.0
2020-10-15,-8.02
2020-10-16,-7.6
2020-10-19,-7.54
2020-10-20,-8.21
2020-10-21,-8.09
2020-10-22,-8.02
2020-10-23,-8.02
2020-10-26,-9.19
2020-10-27,-10.29
2020-10-28,-11.0
2020-10-29,-10.74
2020-10-30,-12.51
2020-11-02,-12.62
2020-11-03,-11.84
2020-11-04,-11.98
2020-11-05,-9.61
2020-11-06,-9.11
2020-11-09,-8.72
2020-11-10,-8.92
2020-11-11,-7.77
2020-11-12,-8.93
2020-11-13,-10.64
2020-11-16,-9.56
2020-11-17,-7.18
2020-11-18,-6.49
2020-11-19,-6.45
2020-11-20,-7.33
2020-11-23,-6.8
2020-11-24,-7.54
2020-11-25,-7.94
2020-11-26,-8.09
2020-11-27,-6.61
2020-11-30,-6.91
2020-12-01,-6.72
2020-12-02,-5.8
2020-12-03,-6.55
2020-12-04,-7.76
2020-12-07,-9.38
2020-12-08,-9.82
2020-12-09,-10.84
2020-12-10,-10.86
2020-12-11,-11.86
2020-12-14,-11.22
2020-12-15,-12.06
2020-12-16,-12.31
2020-12-17,-11.78
2020-12-18,-12.33
2020-12-21,-12.89
2020-12-22,-13.75
2020-12-23,-14.2
2020-12-24,-15.52
2020-12-25,-15.4
2020-12-28,-15.78
2020-12-29,-14.64
2020-12-30,-15.16
2020-12-31,-13.65
2021-01-04,-16.14
2021-01-05,-15.95
2021-01-06,-15.98
2021-01-07,-16.89
2021-01-08,-15.93
