净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.33
2020-07-10,-0.4
2020-07-13,1.67
2020-07-14,0.81
2020-07-15,-0.33
2020-07-16,-4.93
2020-07-17,-4.24
2020-07-20,-1.42
2020-07-21,-1.27
2020-07-22,-0.8
2020-07-23,-0.83
2020-07-24,-5.09
2020-07-27,-4.66
2020-07-28,-3.79
2020-07-29,-1.59
2020-07-30,-2.12
2020-07-31,-1.34
2020-08-03,0.17
2020-08-04,0.3
2020-08-05,0.27
2020-08-06,0.0
2020-08-07,-1.08
2020-08-10,-0.68
2020-08-11,-1.54
2020-08-12,-2.17
2020-08-13,-2.43
2020-08-14,-0.91
2020-08-17,1.39
2020-08-18,1.34
2020-08-19,-0.11
2020-08-20,-1.38
2020-08-21,-0.53
2020-08-24,0.24
2020-08-25,0.4
2020-08-26,-0.75
2020-08-27,-0.24
2020-08-28,2.09
2020-08-31,1.52
2020-09-01,2.07
2020-09-02,2.11
2020-09-03,1.55
2020-09-04,0.56
2020-09-07,-1.5
2020-09-08,-0.96
2020-09-09,-3.19
2020-09-10,-3.23
2020-09-11,-2.3
2020-09-14,-1.79
2020-09-15,-1.02
2020-09-16,-1.59
2020-09-17,-2.11
2020-09-18,0.07
2020-09-21,-0.89
2020-09-22,-2.06
2020-09-23,-1.77
2020-09-24,-3.63
2020-09-25,-3.49
2020-09-28,-3.21
2020-09-29,-3.01
2020-09-30,-3.09
2020-10-09,-1.18
2020-10-12,1.79
2020-10-13,2.09
2020-10-14,1.42
2020-10-15,1.25
2020-10-16,1.12
2020-10-19,0.38
2020-10-20,1.17
2020-10-21,1.16
2020-10-22,0.88
2020-10-23,-0.32
2020-10-26,-0.91
2020-10-27,-0.74
2020-10-28,0.06
2020-10-29,0.82
2020-10-30,-0.81
2020-11-02,-0.27
2020-11-03,0.92
2020-11-04,1.69
2020-11-05,3.19
2020-11-06,3.24
2020-11-09,5.21
2020-11-10,4.62
2020-11-11,3.61
2020-11-12,3.69
2020-11-13,2.61
2020-11-16,3.61
2020-11-17,3.44
2020-11-18,3.4
2020-11-19,4.16
2020-11-20,4.48
2020-11-23,5.76
2020-11-24,5.13
2020-11-25,3.81
2020-11-26,4.01
2020-11-27,5.31
2020-11-30,4.87
2020-12-01,7.1
2020-12-02,7.11
2020-12-03,6.87
2020-12-04,7.06
2020-12-07,6.15
2020-12-08,5.9
2020-12-09,4.49
2020-12-10,4.44
2020-12-11,3.33
2020-12-14,4.22
2020-12-15,4.46
2020-12-16,4.7
2020-12-17,6.06
2020-12-18,5.72
2020-12-21,6.68
2020-12-22,4.97
2020-12-23,5.84
2020-12-24,5.69
2020-12-25,6.61
2020-12-28,7.12
2020-12-29,6.64
2020-12-30,8.18
2020-12-31,10.22
2021-01-04,11.37
2021-01-05,13.43
2021-01-06,14.46
2021-01-07,16.54
2021-01-08,16.13
