净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.94
2020-07-10,0.77
2020-07-13,2.96
2020-07-14,2.05
2020-07-15,0.97
2020-07-16,-2.8
2020-07-17,-1.72
2020-07-20,0.87
2020-07-21,1.18
2020-07-22,1.97
2020-07-23,2.07
2020-07-24,-2.69
2020-07-27,-2.34
2020-07-28,-1.16
2020-07-29,1.32
2020-07-30,0.8
2020-07-31,1.75
2020-08-03,3.35
2020-08-04,3.43
2020-08-05,3.68
2020-08-06,3.2
2020-08-07,1.97
2020-08-10,2.09
2020-08-11,1.38
2020-08-12,0.58
2020-08-13,0.38
2020-08-14,2.15
2020-08-17,4.65
2020-08-18,4.56
2020-08-19,2.84
2020-08-20,1.91
2020-08-21,3.01
2020-08-24,4.38
2020-08-25,4.61
2020-08-26,3.09
2020-08-27,3.65
2020-08-28,6.19
2020-08-31,5.97
2020-09-01,6.58
2020-09-02,6.33
2020-09-03,5.83
2020-09-04,4.63
2020-09-07,2.45
2020-09-08,2.89
2020-09-09,0.4
2020-09-10,0.52
2020-09-11,1.71
2020-09-14,2.4
2020-09-15,3.28
2020-09-16,2.58
2020-09-17,2.13
2020-09-18,4.46
2020-09-21,3.9
2020-09-22,3.51
2020-09-23,4.53
2020-09-24,2.3
2020-09-25,2.61
2020-09-28,3.06
2020-09-29,3.52
2020-09-30,3.23
2020-10-09,5.63
2020-10-12,8.73
2020-10-13,9.29
2020-10-14,8.82
2020-10-15,8.49
2020-10-16,8.33
2020-10-19,7.4
2020-10-20,8.29
2020-10-21,8.48
2020-10-22,7.96
2020-10-23,6.56
2020-10-26,5.93
2020-10-27,6.26
2020-10-28,7.23
2020-10-29,8.27
2020-10-30,6.42
2020-11-02,7.34
2020-11-03,8.38
2020-11-04,9.36
2020-11-05,10.74
2020-11-06,10.97
2020-11-09,12.57
2020-11-10,12.02
2020-11-11,11.26
2020-11-12,11.55
2020-11-13,10.45
2020-11-16,11.33
2020-11-17,11.12
2020-11-18,10.78
2020-11-19,11.75
2020-11-20,12.16
2020-11-23,13.43
2020-11-24,12.58
2020-11-25,11.18
2020-11-26,11.17
2020-11-27,12.59
2020-11-30,12.19
2020-12-01,14.57
2020-12-02,14.51
2020-12-03,14.49
2020-12-04,14.96
2020-12-07,14.36
2020-12-08,14.16
2020-12-09,12.88
2020-12-10,13.1
2020-12-11,12.07
2020-12-14,13.08
2020-12-15,13.45
2020-12-16,13.95
2020-12-17,15.39
2020-12-18,15.22
2020-12-21,16.36
2020-12-22,14.91
2020-12-23,15.95
2020-12-24,16.16
2020-12-25,17.11
2020-12-28,17.68
2020-12-29,17.12
2020-12-30,18.85
2020-12-31,20.93
2021-01-04,22.18
2021-01-05,24.03
2021-01-06,24.91
2021-01-07,27.54
2021-01-08,26.75
