净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.32
2020-07-10,-0.21
2020-07-13,1.78
2020-07-14,0.91
2020-07-15,-0.08
2020-07-16,-3.84
2020-07-17,-3.34
2020-07-20,-0.59
2020-07-21,-0.4
2020-07-22,0.22
2020-07-23,0.24
2020-07-24,-3.95
2020-07-27,-3.54
2020-07-28,-2.64
2020-07-29,-0.34
2020-07-30,-0.75
2020-07-31,0.18
2020-08-03,1.72
2020-08-04,1.74
2020-08-05,1.81
2020-08-06,1.57
2020-08-07,0.4
2020-08-10,0.7
2020-08-11,-0.18
2020-08-12,-0.88
2020-08-13,-1.11
2020-08-14,0.3
2020-08-17,2.5
2020-08-18,2.41
2020-08-19,0.94
2020-08-20,-0.27
2020-08-21,0.53
2020-08-24,1.26
2020-08-25,1.35
2020-08-26,0.14
2020-08-27,0.66
2020-08-28,2.88
2020-08-31,2.32
2020-09-01,2.79
2020-09-02,2.79
2020-09-03,2.28
2020-09-04,1.39
2020-09-07,-0.77
2020-09-08,-0.3
2020-09-09,-2.55
2020-09-10,-2.63
2020-09-11,-1.68
2020-09-14,-1.23
2020-09-15,-0.46
2020-09-16,-1.01
2020-09-17,-1.45
2020-09-18,0.61
2020-09-21,-0.32
2020-09-22,-1.43
2020-09-23,-1.09
2020-09-24,-2.89
2020-09-25,-2.77
2020-09-28,-2.64
2020-09-29,-2.43
2020-09-30,-2.54
2020-10-09,-0.68
2020-10-12,2.28
2020-10-13,2.6
2020-10-14,1.94
2020-10-15,1.83
2020-10-16,1.98
2020-10-19,1.32
2020-10-20,2.05
2020-10-21,1.98
2020-10-22,1.69
2020-10-23,0.51
2020-10-26,0.02
2020-10-27,0.2
2020-10-28,0.97
2020-10-29,1.74
2020-10-30,0.22
2020-11-02,0.73
2020-11-03,1.9
2020-11-04,2.57
2020-11-05,4.04
2020-11-06,4.05
2020-11-09,6.03
2020-11-10,5.44
2020-11-11,4.33
2020-11-12,4.45
2020-11-13,3.43
2020-11-16,4.33
2020-11-17,4.12
2020-11-18,4.07
2020-11-19,4.8
2020-11-20,5.09
2020-11-23,6.3
2020-11-24,5.71
2020-11-25,4.43
2020-11-26,4.55
2020-11-27,5.78
2020-11-30,5.42
2020-12-01,7.51
2020-12-02,7.58
2020-12-03,7.37
2020-12-04,7.49
2020-12-07,6.7
2020-12-08,6.47
2020-12-09,5.13
2020-12-10,5.12
2020-12-11,4.08
2020-12-14,4.97
2020-12-15,5.1
2020-12-16,5.19
2020-12-17,6.47
2020-12-18,6.09
2020-12-21,7.01
2020-12-22,5.44
2020-12-23,6.27
2020-12-24,6.11
2020-12-25,6.93
2020-12-28,7.34
2020-12-29,6.94
2020-12-30,8.4
2020-12-31,10.35
2021-01-04,11.5
2021-01-05,13.48
2021-01-06,14.47
2021-01-07,16.32
2021-01-08,16.03
