净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.36
2020-07-10,-0.16
2020-07-13,1.89
2020-07-14,1.04
2020-07-15,0.05
2020-07-16,-4.06
2020-07-17,-3.42
2020-07-20,-0.65
2020-07-21,-0.42
2020-07-22,0.14
2020-07-23,0.16
2020-07-24,-4.03
2020-07-27,-3.59
2020-07-28,-2.79
2020-07-29,-0.54
2020-07-30,-1.0
2020-07-31,-0.21
2020-08-03,1.33
2020-08-04,1.42
2020-08-05,1.46
2020-08-06,1.16
2020-08-07,0.08
2020-08-10,0.43
2020-08-11,-0.44
2020-08-12,-1.12
2020-08-13,-1.37
2020-08-14,0.08
2020-08-17,2.35
2020-08-18,2.3
2020-08-19,0.83
2020-08-20,-0.4
2020-08-21,0.42
2020-08-24,1.17
2020-08-25,1.29
2020-08-26,0.17
2020-08-27,0.68
2020-08-28,2.96
2020-08-31,2.4
2020-09-01,2.92
2020-09-02,2.96
2020-09-03,2.41
2020-09-04,1.47
2020-09-07,-0.58
2020-09-08,-0.08
2020-09-09,-2.3
2020-09-10,-2.35
2020-09-11,-1.43
2020-09-14,-0.96
2020-09-15,-0.2
2020-09-16,-0.77
2020-09-17,-1.22
2020-09-18,0.88
2020-09-21,-0.05
2020-09-22,-1.17
2020-09-23,-0.82
2020-09-24,-2.63
2020-09-25,-2.49
2020-09-28,-2.25
2020-09-29,-2.05
2020-09-30,-2.15
2020-10-09,-0.25
2020-10-12,2.61
2020-10-13,2.94
2020-10-14,2.28
2020-10-15,2.12
2020-10-16,1.98
2020-10-19,1.26
2020-10-20,2.04
2020-10-21,2.01
2020-10-22,1.71
2020-10-23,0.52
2020-10-26,-0.03
2020-10-27,0.14
2020-10-28,0.9
2020-10-29,1.63
2020-10-30,0.07
2020-11-02,0.56
2020-11-03,1.7
2020-11-04,2.44
2020-11-05,3.9
2020-11-06,3.91
2020-11-09,5.84
2020-11-10,5.28
2020-11-11,4.28
2020-11-12,4.39
2020-11-13,3.34
2020-11-16,4.27
2020-11-17,4.09
2020-11-18,4.06
2020-11-19,4.79
2020-11-20,5.08
2020-11-23,6.32
2020-11-24,5.68
2020-11-25,4.39
2020-11-26,4.58
2020-11-27,5.8
2020-11-30,5.39
2020-12-01,7.54
2020-12-02,7.54
2020-12-03,7.36
2020-12-04,7.53
2020-12-07,6.67
2020-12-08,6.42
2020-12-09,5.06
2020-12-10,5.01
2020-12-11,3.91
2020-12-14,4.81
2020-12-15,5.02
2020-12-16,5.19
2020-12-17,6.47
2020-12-18,6.13
2020-12-21,7.07
2020-12-22,5.4
2020-12-23,6.26
2020-12-24,6.12
2020-12-25,6.98
2020-12-28,7.42
2020-12-29,6.97
2020-12-30,8.41
2020-12-31,10.39
2021-01-04,11.53
2021-01-05,13.55
2021-01-06,14.55
2021-01-07,16.46
2021-01-08,16.09
