净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.34
2020-07-10,-0.24
2020-07-13,1.79
2020-07-14,0.91
2020-07-15,-0.16
2020-07-16,-4.71
2020-07-17,-4.11
2020-07-20,-1.39
2020-07-21,-1.17
2020-07-22,-0.66
2020-07-23,-0.61
2020-07-24,-4.78
2020-07-27,-4.33
2020-07-28,-3.54
2020-07-29,-1.27
2020-07-30,-1.72
2020-07-31,-0.94
2020-08-03,0.73
2020-08-04,0.77
2020-08-05,0.73
2020-08-06,0.42
2020-08-07,-0.69
2020-08-10,-0.36
2020-08-11,-1.24
2020-08-12,-1.97
2020-08-13,-2.2
2020-08-14,-0.76
2020-08-17,1.5
2020-08-18,1.4
2020-08-19,-0.09
2020-08-20,-1.36
2020-08-21,-0.54
2020-08-24,0.23
2020-08-25,0.36
2020-08-26,-0.79
2020-08-27,-0.3
2020-08-28,2.01
2020-08-31,1.47
2020-09-01,1.95
2020-09-02,1.97
2020-09-03,1.42
2020-09-04,0.46
2020-09-07,-1.54
2020-09-08,-1.04
2020-09-09,-3.22
2020-09-10,-3.28
2020-09-11,-2.4
2020-09-14,-1.95
2020-09-15,-1.19
2020-09-16,-1.78
2020-09-17,-2.23
2020-09-18,-0.1
2020-09-21,-1.02
2020-09-22,-2.14
2020-09-23,-1.82
2020-09-24,-3.59
2020-09-25,-3.43
2020-09-28,-3.19
2020-09-29,-2.96
2020-09-30,-3.11
2020-10-09,-1.23
2020-10-12,1.62
2020-10-13,1.96
2020-10-14,1.26
2020-10-15,1.13
2020-10-16,0.98
2020-10-19,0.24
2020-10-20,1.01
2020-10-21,0.98
2020-10-22,0.69
2020-10-23,-0.51
2020-10-26,-1.07
2020-10-27,-0.9
2020-10-28,-0.12
2020-10-29,0.61
2020-10-30,-0.98
2020-11-02,-0.46
2020-11-03,0.67
2020-11-04,1.39
2020-11-05,2.85
2020-11-06,2.83
2020-11-09,4.8
2020-11-10,4.23
2020-11-11,3.25
2020-11-12,3.32
2020-11-13,2.26
2020-11-16,3.21
2020-11-17,3.01
2020-11-18,2.96
2020-11-19,3.7
2020-11-20,4.01
2020-11-23,5.26
2020-11-24,4.63
2020-11-25,3.38
2020-11-26,3.53
2020-11-27,4.76
2020-11-30,4.4
2020-12-01,6.52
2020-12-02,6.52
2020-12-03,6.31
2020-12-04,6.47
2020-12-07,5.59
2020-12-08,5.35
2020-12-09,4.03
2020-12-10,3.94
2020-12-11,2.82
2020-12-14,3.7
2020-12-15,3.91
2020-12-16,4.04
2020-12-17,5.33
2020-12-18,4.96
2020-12-21,5.89
2020-12-22,4.26
2020-12-23,5.05
2020-12-24,4.91
2020-12-25,5.75
2020-12-28,6.19
2020-12-29,5.78
2020-12-30,7.2
2020-12-31,9.19
2021-01-04,10.31
2021-01-05,12.27
2021-01-06,13.22
2021-01-07,15.1
2021-01-08,14.76
