净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.34
2020-07-10,-0.24
2020-07-13,1.8
2020-07-14,0.91
2020-07-15,-0.15
2020-07-16,-4.71
2020-07-17,-4.1
2020-07-20,-1.38
2020-07-21,-1.16
2020-07-22,-0.65
2020-07-23,-0.6
2020-07-24,-4.76
2020-07-27,-4.31
2020-07-28,-3.52
2020-07-29,-1.25
2020-07-30,-1.7
2020-07-31,-0.91
2020-08-03,0.76
2020-08-04,0.79
2020-08-05,0.76
2020-08-06,0.44
2020-08-07,-0.66
2020-08-10,-0.32
2020-08-11,-1.2
2020-08-12,-1.93
2020-08-13,-2.15
2020-08-14,-0.71
2020-08-17,1.55
2020-08-18,1.44
2020-08-19,-0.05
2020-08-20,-1.31
2020-08-21,-0.5
2020-08-24,0.29
2020-08-25,0.41
2020-08-26,-0.74
2020-08-27,-0.24
2020-08-28,2.07
2020-08-31,1.53
2020-09-01,2.01
2020-09-02,2.02
2020-09-03,1.49
2020-09-04,0.53
2020-09-07,-1.48
2020-09-08,-0.98
2020-09-09,-3.16
2020-09-10,-3.2
2020-09-11,-2.34
2020-09-14,-1.88
2020-09-15,-1.12
2020-09-16,-1.71
2020-09-17,-2.16
2020-09-18,-0.02
2020-09-21,-0.93
2020-09-22,-2.06
2020-09-23,-1.74
2020-09-24,-3.52
2020-09-25,-3.36
2020-09-28,-3.09
2020-09-29,-2.88
2020-09-30,-3.02
2020-10-09,-1.13
2020-10-12,1.74
2020-10-13,2.06
2020-10-14,1.38
2020-10-15,1.24
2020-10-16,1.09
2020-10-19,0.35
2020-10-20,1.12
2020-10-21,1.09
2020-10-22,0.81
2020-10-23,-0.39
2020-10-26,-0.95
2020-10-27,-0.78
2020-10-28,0.0
2020-10-29,0.73
2020-10-30,-0.85
2020-11-02,-0.34
2020-11-03,0.8
2020-11-04,1.52
2020-11-05,2.98
2020-11-06,2.97
2020-11-09,4.95
2020-11-10,4.37
2020-11-11,3.4
2020-11-12,3.47
2020-11-13,2.41
2020-11-16,3.36
2020-11-17,3.16
2020-11-18,3.11
2020-11-19,3.86
2020-11-20,4.16
2020-11-23,5.42
2020-11-24,4.8
2020-11-25,3.54
2020-11-26,3.68
2020-11-27,4.93
2020-11-30,4.57
2020-12-01,6.69
2020-12-02,6.69
2020-12-03,6.47
2020-12-04,6.65
2020-12-07,5.77
2020-12-08,5.53
2020-12-09,4.2
2020-12-10,4.12
2020-12-11,2.99
2020-12-14,3.89
2020-12-15,4.09
2020-12-16,4.23
2020-12-17,5.52
2020-12-18,5.14
2020-12-21,6.08
2020-12-22,4.45
2020-12-23,5.24
2020-12-24,5.1
2020-12-25,5.94
2020-12-28,6.39
2020-12-29,5.98
2020-12-30,7.4
2020-12-31,9.4
2021-01-04,10.53
2021-01-05,12.49
2021-01-06,13.45
2021-01-07,15.33
2021-01-08,14.99
