净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.65
2020-07-10,0.39
2020-07-13,2.66
2020-07-14,1.98
2020-07-15,1.03
2020-07-16,-3.45
2020-07-17,-2.76
2020-07-20,0.07
2020-07-21,0.37
2020-07-22,1.09
2020-07-23,0.79
2020-07-24,-3.32
2020-07-27,-3.0
2020-07-28,-2.01
2020-07-29,0.17
2020-07-30,-0.23
2020-07-31,0.78
2020-08-03,2.1
2020-08-04,2.32
2020-08-05,2.23
2020-08-06,2.27
2020-08-07,1.37
2020-08-10,2.11
2020-08-11,1.4
2020-08-12,0.7
2020-08-13,0.59
2020-08-14,2.01
2020-08-17,4.55
2020-08-18,4.96
2020-08-19,3.8
2020-08-20,2.65
2020-08-21,3.49
2020-08-24,4.61
2020-08-25,4.78
2020-08-26,3.63
2020-08-27,3.93
2020-08-28,6.24
2020-08-31,5.61
2020-09-01,6.24
2020-09-02,6.14
2020-09-03,5.51
2020-09-04,4.41
2020-09-07,2.22
2020-09-08,2.78
2020-09-09,0.69
2020-09-10,0.89
2020-09-11,1.87
2020-09-14,2.25
2020-09-15,3.01
2020-09-16,2.61
2020-09-17,2.3
2020-09-18,4.52
2020-09-21,3.84
2020-09-22,3.05
2020-09-23,3.32
2020-09-24,1.61
2020-09-25,1.84
2020-09-28,2.11
2020-09-29,2.39
2020-09-30,2.24
2020-10-09,4.33
2020-10-12,7.17
2020-10-13,7.39
2020-10-14,6.77
2020-10-15,6.95
2020-10-16,6.79
2020-10-19,6.13
2020-10-20,6.95
2020-10-21,6.98
2020-10-22,6.59
2020-10-23,5.34
2020-10-26,4.94
2020-10-27,5.25
2020-10-28,6.02
2020-10-29,7.05
2020-10-30,5.24
2020-11-02,5.61
2020-11-03,6.75
2020-11-04,7.37
2020-11-05,8.83
2020-11-06,8.61
2020-11-09,10.69
2020-11-10,9.95
2020-11-11,8.99
2020-11-12,8.97
2020-11-13,7.9
2020-11-16,8.83
2020-11-17,8.55
2020-11-18,8.67
2020-11-19,9.47
2020-11-20,10.0
2020-11-23,11.44
2020-11-24,10.96
2020-11-25,9.58
2020-11-26,9.72
2020-11-27,10.96
2020-11-30,10.24
2020-12-01,12.42
2020-12-02,12.56
2020-12-03,12.3
2020-12-04,12.54
2020-12-07,11.78
2020-12-08,11.54
2020-12-09,10.26
2020-12-10,10.37
2020-12-11,9.25
2020-12-14,10.17
2020-12-15,10.43
2020-12-16,10.75
2020-12-17,12.07
2020-12-18,11.69
2020-12-21,12.95
2020-12-22,11.18
2020-12-23,12.18
2020-12-24,12.17
2020-12-25,12.92
2020-12-28,13.33
2020-12-29,12.83
2020-12-30,14.38
2020-12-31,16.44
2021-01-04,17.57
2021-01-05,19.41
2021-01-06,20.55
2021-01-07,22.49
2021-01-08,22.02
