净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.52
2020-07-10,0.05
2020-07-13,2.19
2020-07-14,1.42
2020-07-15,0.32
2020-07-16,-2.66
2020-07-17,-1.87
2020-07-20,1.31
2020-07-21,1.42
2020-07-22,1.99
2020-07-23,1.68
2020-07-24,-2.66
2020-07-27,-2.52
2020-07-28,-1.57
2020-07-29,0.73
2020-07-30,0.28
2020-07-31,1.17
2020-08-03,2.63
2020-08-04,3.06
2020-08-05,3.24
2020-08-06,3.0
2020-08-07,1.82
2020-08-10,2.61
2020-08-11,1.98
2020-08-12,1.6
2020-08-13,1.34
2020-08-14,2.97
2020-08-17,5.43
2020-08-18,5.56
2020-08-19,4.31
2020-08-20,3.21
2020-08-21,4.08
2020-08-24,5.23
2020-08-25,5.44
2020-08-26,4.01
2020-08-27,4.44
2020-08-28,6.9
2020-08-31,6.46
2020-09-01,7.12
2020-09-02,7.19
2020-09-03,6.38
2020-09-04,5.41
2020-09-07,3.2
2020-09-08,3.9
2020-09-09,1.78
2020-09-10,1.89
2020-09-11,2.59
2020-09-14,2.83
2020-09-15,3.6
2020-09-16,3.23
2020-09-17,3.0
2020-09-18,5.56
2020-09-21,4.53
2020-09-22,3.2
2020-09-23,3.41
2020-09-24,1.59
2020-09-25,1.69
2020-09-28,1.91
2020-09-29,2.06
2020-09-30,1.81
2020-10-09,3.79
2020-10-12,6.54
2020-10-13,6.97
2020-10-14,6.29
2020-10-15,6.27
2020-10-16,6.27
2020-10-19,5.68
2020-10-20,6.44
2020-10-21,6.35
2020-10-22,5.86
2020-10-23,4.78
2020-10-26,4.08
2020-10-27,4.13
2020-10-28,4.86
2020-10-29,5.49
2020-10-30,3.84
2020-11-02,4.32
2020-11-03,5.67
2020-11-04,6.39
2020-11-05,7.86
2020-11-06,7.74
2020-11-09,9.86
2020-11-10,9.19
2020-11-11,8.25
2020-11-12,8.24
2020-11-13,7.05
2020-11-16,8.23
2020-11-17,8.21
2020-11-18,8.59
2020-11-19,9.23
2020-11-20,9.54
2020-11-23,11.13
2020-11-24,10.85
2020-11-25,9.51
2020-11-26,9.76
2020-11-27,10.87
2020-11-30,10.71
2020-12-01,12.91
2020-12-02,12.88
2020-12-03,12.49
2020-12-04,12.77
2020-12-07,11.96
2020-12-08,11.61
2020-12-09,10.24
2020-12-10,10.05
2020-12-11,8.86
2020-12-14,9.8
2020-12-15,9.83
2020-12-16,10.04
2020-12-17,11.42
2020-12-18,11.11
2020-12-21,12.05
2020-12-22,10.31
2020-12-23,11.24
2020-12-24,11.27
2020-12-25,12.2
2020-12-28,12.81
2020-12-29,12.35
2020-12-30,13.99
2020-12-31,16.09
2021-01-04,16.84
2021-01-05,18.88
2021-01-06,20.04
2021-01-07,22.28
2021-01-08,21.81
