净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.79
2020-07-10,1.29
2020-07-13,3.58
2020-07-14,2.89
2020-07-15,2.55
2020-07-16,-2.17
2020-07-17,-1.46
2020-07-20,0.74
2020-07-21,1.38
2020-07-22,1.84
2020-07-23,1.82
2020-07-24,-2.33
2020-07-27,-1.49
2020-07-28,-0.51
2020-07-29,1.57
2020-07-30,1.3
2020-07-31,2.15
2020-08-03,3.68
2020-08-04,4.09
2020-08-05,4.21
2020-08-06,3.81
2020-08-07,2.8
2020-08-10,3.39
2020-08-11,2.58
2020-08-12,1.59
2020-08-13,1.36
2020-08-14,3.17
2020-08-17,5.42
2020-08-18,5.59
2020-08-19,4.42
2020-08-20,3.12
2020-08-21,4.23
2020-08-24,4.91
2020-08-25,5.03
2020-08-26,4.05
2020-08-27,4.93
2020-08-28,7.39
2020-08-31,6.56
2020-09-01,7.32
2020-09-02,7.62
2020-09-03,6.68
2020-09-04,5.23
2020-09-07,2.48
2020-09-08,2.73
2020-09-09,0.1
2020-09-10,0.22
2020-09-11,1.41
2020-09-14,1.46
2020-09-15,2.56
2020-09-16,1.8
2020-09-17,1.26
2020-09-18,3.12
2020-09-21,2.13
2020-09-22,1.1
2020-09-23,1.7
2020-09-24,-0.15
2020-09-25,0.01
2020-09-28,-0.22
2020-09-29,0.35
2020-09-30,0.31
2020-10-09,2.38
2020-10-12,5.43
2020-10-13,5.98
2020-10-14,5.32
2020-10-15,5.09
2020-10-16,4.84
2020-10-19,3.74
2020-10-20,4.75
2020-10-21,4.23
2020-10-22,3.43
2020-10-23,1.69
2020-10-26,1.7
2020-10-27,2.49
2020-10-28,3.41
2020-10-29,4.28
2020-10-30,2.65
2020-11-02,3.61
2020-11-03,4.57
2020-11-04,5.32
2020-11-05,6.7
2020-11-06,6.29
2020-11-09,8.16
2020-11-10,7.21
2020-11-11,6.19
2020-11-12,6.45
2020-11-13,5.64
2020-11-16,6.55
2020-11-17,5.9
2020-11-18,5.14
2020-11-19,6.06
2020-11-20,6.32
2020-11-23,7.2
2020-11-24,6.7
2020-11-25,5.01
2020-11-26,5.26
2020-11-27,6.38
2020-11-30,5.69
2020-12-01,7.9
2020-12-02,7.88
2020-12-03,7.97
2020-12-04,8.54
2020-12-07,7.84
2020-12-08,7.7
2020-12-09,6.35
2020-12-10,6.57
2020-12-11,5.65
2020-12-14,6.71
2020-12-15,6.9
2020-12-16,7.32
2020-12-17,8.84
2020-12-18,8.4
2020-12-21,9.81
2020-12-22,8.69
2020-12-23,9.24
2020-12-24,9.12
2020-12-25,10.03
2020-12-28,10.5
2020-12-29,10.21
2020-12-30,11.72
2020-12-31,13.85
2021-01-04,15.57
2021-01-05,18.39
2021-01-06,19.53
2021-01-07,22.02
2021-01-08,20.91
