净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.4
2020-07-10,-0.23
2020-07-13,1.91
2020-07-14,1.0
2020-07-15,-0.03
2020-07-16,-3.66
2020-07-17,-2.97
2020-07-20,-0.03
2020-07-21,0.2
2020-07-22,0.84
2020-07-23,0.87
2020-07-24,-3.56
2020-07-27,-3.07
2020-07-28,-2.23
2020-07-29,0.18
2020-07-30,-0.3
2020-07-31,0.55
2020-08-03,2.17
2020-08-04,2.27
2020-08-05,2.3
2020-08-06,2.01
2020-08-07,0.86
2020-08-10,1.25
2020-08-11,0.33
2020-08-12,-0.4
2020-08-13,-0.57
2020-08-14,0.94
2020-08-17,3.34
2020-08-18,3.37
2020-08-19,1.84
2020-08-20,0.54
2020-08-21,1.41
2020-08-24,2.28
2020-08-25,2.41
2020-08-26,1.22
2020-08-27,1.76
2020-08-28,4.2
2020-08-31,3.6
2020-09-01,4.17
2020-09-02,4.21
2020-09-03,3.64
2020-09-04,2.64
2020-09-07,0.48
2020-09-08,1.02
2020-09-09,-1.34
2020-09-10,-1.38
2020-09-11,-0.41
2020-09-14,0.09
2020-09-15,0.89
2020-09-16,0.29
2020-09-17,-0.18
2020-09-18,2.07
2020-09-21,1.11
2020-09-22,-0.07
2020-09-23,0.28
2020-09-24,-1.61
2020-09-25,-1.46
2020-09-28,-1.14
2020-09-29,-0.92
2020-09-30,-1.03
2020-10-09,0.99
2020-10-12,4.06
2020-10-13,4.42
2020-10-14,3.75
2020-10-15,3.57
2020-10-16,3.43
2020-10-19,2.65
2020-10-20,3.47
2020-10-21,3.45
2020-10-22,3.14
2020-10-23,1.87
2020-10-26,1.29
2020-10-27,1.47
2020-10-28,2.3
2020-10-29,3.11
2020-10-30,1.42
2020-11-02,1.97
2020-11-03,3.19
2020-11-04,3.97
2020-11-05,5.53
2020-11-06,5.54
2020-11-09,7.62
2020-11-10,7.02
2020-11-11,6.01
2020-11-12,6.11
2020-11-13,4.99
2020-11-16,6.0
2020-11-17,5.8
2020-11-18,5.75
2020-11-19,6.55
2020-11-20,6.88
2020-11-23,8.21
2020-11-24,7.57
2020-11-25,6.21
2020-11-26,6.37
2020-11-27,7.7
2020-11-30,7.29
2020-12-01,9.58
2020-12-02,9.61
2020-12-03,9.4
2020-12-04,9.59
2020-12-07,8.65
2020-12-08,8.39
2020-12-09,6.94
2020-12-10,6.9
2020-12-11,5.79
2020-12-14,6.78
2020-12-15,7.0
2020-12-16,7.25
2020-12-17,8.64
2020-12-18,8.25
2020-12-21,9.22
2020-12-22,7.46
2020-12-23,8.39
2020-12-24,8.24
2020-12-25,9.15
2020-12-28,9.63
2020-12-29,9.17
2020-12-30,10.75
2020-12-31,12.89
2021-01-04,14.11
2021-01-05,16.29
2021-01-06,17.35
2021-01-07,19.43
2021-01-08,19.04
