净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.34
2020-07-10,-0.28
2020-07-13,1.76
2020-07-14,0.87
2020-07-15,-0.25
2020-07-16,-4.77
2020-07-17,-4.15
2020-07-20,-1.45
2020-07-21,-1.24
2020-07-22,-0.74
2020-07-23,-0.71
2020-07-24,-4.86
2020-07-27,-4.41
2020-07-28,-3.62
2020-07-29,-1.38
2020-07-30,-1.83
2020-07-31,-1.05
2020-08-03,0.47
2020-08-04,0.54
2020-08-05,0.54
2020-08-06,0.25
2020-08-07,-0.83
2020-08-10,-0.49
2020-08-11,-1.35
2020-08-12,-2.02
2020-08-13,-2.26
2020-08-14,-0.83
2020-08-17,1.38
2020-08-18,1.33
2020-08-19,-0.11
2020-08-20,-1.33
2020-08-21,-0.51
2020-08-24,0.25
2020-08-25,0.37
2020-08-26,-0.75
2020-08-27,-0.25
2020-08-28,2.02
2020-08-31,1.46
2020-09-01,1.98
2020-09-02,2.01
2020-09-03,1.47
2020-09-04,0.53
2020-09-07,-1.49
2020-09-08,-0.99
2020-09-09,-3.19
2020-09-10,-3.25
2020-09-11,-2.34
2020-09-14,-1.87
2020-09-15,-1.12
2020-09-16,-1.7
2020-09-17,-2.18
2020-09-18,-0.09
2020-09-21,-1.0
2020-09-22,-2.11
2020-09-23,-1.78
2020-09-24,-3.57
2020-09-25,-3.43
2020-09-28,-3.19
2020-09-29,-2.98
2020-09-30,-3.07
2020-10-09,-1.21
2020-10-12,1.62
2020-10-13,1.94
2020-10-14,1.3
2020-10-15,1.15
2020-10-16,1.01
2020-10-19,0.28
2020-10-20,1.05
2020-10-21,1.03
2020-10-22,0.76
2020-10-23,-0.42
2020-10-26,-0.96
2020-10-27,-0.81
2020-10-28,-0.06
2020-10-29,0.64
2020-10-30,-1.0
2020-11-02,-0.49
2020-11-03,0.64
2020-11-04,1.36
2020-11-05,2.8
2020-11-06,2.8
2020-11-09,4.71
2020-11-10,4.15
2020-11-11,3.17
2020-11-12,3.26
2020-11-13,2.2
2020-11-16,3.14
2020-11-17,2.94
2020-11-18,2.88
2020-11-19,3.6
2020-11-20,3.91
2020-11-23,5.12
2020-11-24,4.52
2020-11-25,3.25
2020-11-26,3.43
2020-11-27,4.66
2020-11-30,4.27
2020-12-01,6.39
2020-12-02,6.39
2020-12-03,6.19
2020-12-04,6.36
2020-12-07,5.49
2020-12-08,5.24
2020-12-09,3.91
2020-12-10,3.88
2020-12-11,2.85
2020-12-14,3.7
2020-12-15,3.92
2020-12-16,4.1
2020-12-17,5.36
2020-12-18,5.01
2020-12-21,5.95
2020-12-22,4.32
2020-12-23,5.16
2020-12-24,5.02
2020-12-25,5.85
2020-12-28,6.29
2020-12-29,5.87
2020-12-30,7.29
2020-12-31,9.25
2021-01-04,10.36
2021-01-05,12.36
2021-01-06,13.34
2021-01-07,15.25
2021-01-08,14.89
