净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.5
2020-07-10,-0.06
2020-07-13,1.88
2020-07-14,1.25
2020-07-15,0.44
2020-07-16,-2.76
2020-07-17,-1.88
2020-07-20,1.0
2020-07-21,1.19
2020-07-22,1.69
2020-07-23,1.75
2020-07-24,-2.38
2020-07-27,-1.88
2020-07-28,-1.0
2020-07-29,1.13
2020-07-30,0.75
2020-07-31,1.57
2020-08-03,3.07
2020-08-04,3.26
2020-08-05,3.19
2020-08-06,2.94
2020-08-07,2.0
2020-08-10,2.57
2020-08-11,1.75
2020-08-12,1.19
2020-08-13,1.06
2020-08-14,2.5
2020-08-17,4.76
2020-08-18,4.76
2020-08-19,3.26
2020-08-20,2.13
2020-08-21,2.94
2020-08-24,4.38
2020-08-25,4.57
2020-08-26,3.44
2020-08-27,3.94
2020-08-28,6.32
2020-08-31,5.76
2020-09-01,6.51
2020-09-02,6.64
2020-09-03,6.07
2020-09-04,5.2
2020-09-07,3.07
2020-09-08,3.57
2020-09-09,1.31
2020-09-10,1.38
2020-09-11,2.38
2020-09-14,2.88
2020-09-15,3.63
2020-09-16,3.26
2020-09-17,2.82
2020-09-18,4.95
2020-09-21,4.13
2020-09-22,3.07
2020-09-23,3.44
2020-09-24,1.69
2020-09-25,1.82
2020-09-28,2.19
2020-09-29,2.38
2020-09-30,2.32
2020-10-09,4.32
2020-10-12,7.33
2020-10-13,7.64
2020-10-14,7.01
2020-10-15,6.83
2020-10-16,6.76
2020-10-19,6.01
2020-10-20,6.89
2020-10-21,6.83
2020-10-22,6.57
2020-10-23,5.32
2020-10-26,4.82
2020-10-27,5.01
2020-10-28,5.82
2020-10-29,6.83
2020-10-30,5.2
2020-11-02,5.82
2020-11-03,7.08
2020-11-04,7.83
2020-11-05,9.46
2020-11-06,9.46
2020-11-09,11.65
2020-11-10,11.08
2020-11-11,10.08
2020-11-12,10.27
2020-11-13,9.2
2020-11-16,10.27
2020-11-17,10.02
2020-11-18,10.14
2020-11-19,10.9
2020-11-20,11.21
2020-11-23,12.59
2020-11-24,12.09
2020-11-25,10.71
2020-11-26,10.9
2020-11-27,12.21
2020-11-30,11.83
2020-12-01,14.09
2020-12-02,14.15
2020-12-03,13.96
2020-12-04,14.15
2020-12-07,13.34
2020-12-08,13.09
2020-12-09,11.65
2020-12-10,11.58
2020-12-11,10.52
2020-12-14,11.33
2020-12-15,11.65
2020-12-16,11.9
2020-12-17,13.27
2020-12-18,12.9
2020-12-21,13.96
2020-12-22,12.21
2020-12-23,13.21
2020-12-24,13.09
2020-12-25,14.03
2020-12-28,14.53
2020-12-29,14.03
2020-12-30,15.78
2020-12-31,18.03
2021-01-04,19.29
2021-01-05,21.42
2021-01-06,22.48
2021-01-07,24.61
2021-01-08,24.23
