净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.41
2020-07-10,0.66
2020-07-13,3.02
2020-07-14,2.84
2020-07-15,2.05
2020-07-16,-1.77
2020-07-17,-0.66
2020-07-20,1.67
2020-07-21,2.05
2020-07-22,2.79
2020-07-23,3.23
2020-07-24,-1.72
2020-07-27,-0.87
2020-07-28,0.12
2020-07-29,2.62
2020-07-30,1.8
2020-07-31,2.7
2020-08-03,3.94
2020-08-04,3.85
2020-08-05,4.21
2020-08-06,3.68
2020-08-07,2.4
2020-08-10,2.5
2020-08-11,1.73
2020-08-12,0.23
2020-08-13,-0.06
2020-08-14,1.5
2020-08-17,3.48
2020-08-18,3.81
2020-08-19,2.13
2020-08-20,1.23
2020-08-21,2.61
2020-08-24,4.04
2020-08-25,4.49
2020-08-26,3.38
2020-08-27,3.98
2020-08-28,6.38
2020-08-31,5.39
2020-09-01,6.31
2020-09-02,6.35
2020-09-03,5.26
2020-09-04,3.98
2020-09-07,0.91
2020-09-08,1.41
2020-09-09,-1.1
2020-09-10,-0.75
2020-09-11,0.22
2020-09-14,0.8
2020-09-15,2.01
2020-09-16,1.17
2020-09-17,0.77
2020-09-18,2.78
2020-09-21,1.62
2020-09-22,1.05
2020-09-23,2.38
2020-09-24,0.77
2020-09-25,1.3
2020-09-28,1.85
2020-09-29,2.27
2020-09-30,2.33
2020-10-09,4.38
2020-10-12,6.66
2020-10-13,6.81
2020-10-14,6.04
2020-10-15,5.9
2020-10-16,5.97
2020-10-19,4.67
2020-10-20,5.49
2020-10-21,5.11
2020-10-22,4.32
2020-10-23,2.0
2020-10-26,2.11
2020-10-27,2.54
2020-10-28,3.65
2020-10-29,4.79
2020-10-30,2.85
2020-11-02,3.59
2020-11-03,4.32
2020-11-04,5.13
2020-11-05,6.56
2020-11-06,6.69
2020-11-09,8.32
2020-11-10,7.06
2020-11-11,5.91
2020-11-12,6.27
2020-11-13,5.05
2020-11-16,5.55
2020-11-17,5.08
2020-11-18,5.25
2020-11-19,5.87
2020-11-20,6.95
2020-11-23,8.26
2020-11-24,7.76
2020-11-25,6.25
2020-11-26,6.47
2020-11-27,7.68
2020-11-30,7.3
2020-12-01,9.63
2020-12-02,9.44
2020-12-03,9.07
2020-12-04,9.77
2020-12-07,9.5
2020-12-08,9.48
2020-12-09,8.65
2020-12-10,8.71
2020-12-11,8.01
2020-12-14,8.82
2020-12-15,9.27
2020-12-16,10.0
2020-12-17,11.06
2020-12-18,10.51
2020-12-21,11.55
2020-12-22,10.12
2020-12-23,11.7
2020-12-24,12.03
2020-12-25,13.19
2020-12-28,13.61
2020-12-29,13.06
2020-12-30,14.86
2020-12-31,17.15
2021-01-04,17.77
2021-01-05,20.1
2021-01-06,21.35
2021-01-07,24.94
2021-01-08,24.07
