净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.47
2020-07-10,0.06
2020-07-13,2.25
2020-07-14,1.58
2020-07-15,0.36
2020-07-16,-3.35
2020-07-17,-2.99
2020-07-20,-0.25
2020-07-21,0.26
2020-07-22,0.77
2020-07-23,0.91
2020-07-24,-3.73
2020-07-27,-3.23
2020-07-28,-2.28
2020-07-29,0.28
2020-07-30,-0.33
2020-07-31,0.57
2020-08-03,2.17
2020-08-04,2.23
2020-08-05,2.42
2020-08-06,2.29
2020-08-07,1.03
2020-08-10,1.73
2020-08-11,0.8
2020-08-12,-0.15
2020-08-13,-0.4
2020-08-14,1.48
2020-08-17,3.99
2020-08-18,4.27
2020-08-19,2.83
2020-08-20,1.37
2020-08-21,2.32
2020-08-24,3.08
2020-08-25,3.37
2020-08-26,1.95
2020-08-27,2.7
2020-08-28,5.24
2020-08-31,4.58
2020-09-01,5.2
2020-09-02,5.03
2020-09-03,4.36
2020-09-04,3.45
2020-09-07,0.85
2020-09-08,1.33
2020-09-09,-1.24
2020-09-10,-1.24
2020-09-11,-0.22
2020-09-14,0.26
2020-09-15,1.0
2020-09-16,0.34
2020-09-17,-0.24
2020-09-18,2.05
2020-09-21,1.26
2020-09-22,0.28
2020-09-23,0.79
2020-09-24,-1.2
2020-09-25,-1.01
2020-09-28,-0.65
2020-09-29,-0.24
2020-09-30,-0.39
2020-10-09,1.83
2020-10-12,4.95
2020-10-13,5.3
2020-10-14,4.64
2020-10-15,4.62
2020-10-16,4.57
2020-10-19,3.64
2020-10-20,4.44
2020-10-21,4.19
2020-10-22,3.61
2020-10-23,1.87
2020-10-26,1.21
2020-10-27,1.7
2020-10-28,2.57
2020-10-29,3.69
2020-10-30,1.87
2020-11-02,2.38
2020-11-03,3.51
2020-11-04,4.18
2020-11-05,5.62
2020-11-06,5.2
2020-11-09,7.38
2020-11-10,6.64
2020-11-11,5.49
2020-11-12,5.62
2020-11-13,4.52
2020-11-16,5.39
2020-11-17,5.17
2020-11-18,5.24
2020-11-19,6.46
2020-11-20,6.71
2020-11-23,8.02
2020-11-24,7.44
2020-11-25,5.87
2020-11-26,6.0
2020-11-27,7.29
2020-11-30,6.85
2020-12-01,9.03
2020-12-02,9.15
2020-12-03,9.05
2020-12-04,9.32
2020-12-07,8.65
2020-12-08,8.61
2020-12-09,7.06
2020-12-10,7.05
2020-12-11,6.12
2020-12-14,7.17
2020-12-15,7.45
2020-12-16,7.85
2020-12-17,9.13
2020-12-18,8.65
2020-12-21,10.06
2020-12-22,8.45
2020-12-23,9.49
2020-12-24,9.49
2020-12-25,10.59
2020-12-28,10.98
2020-12-29,10.3
2020-12-30,11.97
2020-12-31,14.13
2021-01-04,15.39
2021-01-05,17.5
2021-01-06,18.54
2021-01-07,20.77
2021-01-08,20.11
