净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.81
2020-07-10,0.54
2020-07-13,2.64
2020-07-14,1.92
2020-07-15,1.25
2020-07-16,-2.26
2020-07-17,-1.52
2020-07-20,0.95
2020-07-21,1.21
2020-07-22,1.94
2020-07-23,2.03
2020-07-24,-2.42
2020-07-27,-2.2
2020-07-28,-1.08
2020-07-29,1.32
2020-07-30,0.55
2020-07-31,1.66
2020-08-03,3.59
2020-08-04,3.25
2020-08-05,3.57
2020-08-06,3.36
2020-08-07,2.5
2020-08-10,2.89
2020-08-11,1.69
2020-08-12,0.22
2020-08-13,0.39
2020-08-14,2.1
2020-08-17,4.31
2020-08-18,5.08
2020-08-19,3.88
2020-08-20,2.5
2020-08-21,3.74
2020-08-24,5.55
2020-08-25,5.38
2020-08-26,4.1
2020-08-27,5.04
2020-08-28,7.21
2020-08-31,7.0
2020-09-01,7.49
2020-09-02,7.92
2020-09-03,7.62
2020-09-04,6.81
2020-09-07,4.42
2020-09-08,4.5
2020-09-09,1.9
2020-09-10,2.12
2020-09-11,3.16
2020-09-14,3.99
2020-09-15,4.95
2020-09-16,4.64
2020-09-17,4.33
2020-09-18,6.25
2020-09-21,5.27
2020-09-22,4.18
2020-09-23,4.83
2020-09-24,2.98
2020-09-25,3.3
2020-09-28,3.75
2020-09-29,4.22
2020-09-30,4.22
2020-10-09,6.31
2020-10-12,9.41
2020-10-13,10.28
2020-10-14,9.66
2020-10-15,9.4
2020-10-16,8.9
2020-10-19,8.21
2020-10-20,9.55
2020-10-21,9.31
2020-10-22,8.79
2020-10-23,6.96
2020-10-26,6.98
2020-10-27,7.16
2020-10-28,7.62
2020-10-29,9.17
2020-10-30,7.39
2020-11-02,8.83
2020-11-03,9.51
2020-11-04,10.86
2020-11-05,12.27
2020-11-06,12.47
2020-11-09,14.32
2020-11-10,13.19
2020-11-11,12.23
2020-11-12,12.27
2020-11-13,11.38
2020-11-16,11.68
2020-11-17,11.52
2020-11-18,11.3
2020-11-19,12.73
2020-11-20,12.68
2020-11-23,14.44
2020-11-24,13.6
2020-11-25,11.63
2020-11-26,12.07
2020-11-27,13.15
2020-11-30,12.56
2020-12-01,14.41
2020-12-02,14.38
2020-12-03,14.23
2020-12-04,14.51
2020-12-07,13.69
2020-12-08,13.4
2020-12-09,11.87
2020-12-10,11.95
2020-12-11,10.97
2020-12-14,11.3
2020-12-15,11.71
2020-12-16,12.07
2020-12-17,13.33
2020-12-18,12.89
2020-12-21,13.92
2020-12-22,12.53
2020-12-23,13.56
2020-12-24,13.5
2020-12-25,13.81
2020-12-28,14.86
2020-12-29,14.47
2020-12-30,15.77
2020-12-31,18.39
2021-01-04,19.48
2021-01-05,21.18
2021-01-06,21.4
2021-01-07,23.64
2021-01-08,23.4
