净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.41
2020-07-10,-0.26
2020-07-13,1.91
2020-07-14,0.99
2020-07-15,-0.19
2020-07-16,-4.96
2020-07-17,-4.3
2020-07-20,-1.45
2020-07-21,-1.22
2020-07-22,-0.7
2020-07-23,-0.68
2020-07-24,-5.05
2020-07-27,-4.57
2020-07-28,-3.73
2020-07-29,-1.38
2020-07-30,-1.86
2020-07-31,-1.04
2020-08-03,0.56
2020-08-04,0.66
2020-08-05,0.69
2020-08-06,0.39
2020-08-07,-0.74
2020-08-10,-0.39
2020-08-11,-1.29
2020-08-12,-2.0
2020-08-13,-2.25
2020-08-14,-0.74
2020-08-17,1.59
2020-08-18,1.54
2020-08-19,0.02
2020-08-20,-1.26
2020-08-21,-0.4
2020-08-24,0.39
2020-08-25,0.52
2020-08-26,-0.66
2020-08-27,-0.13
2020-08-28,2.26
2020-08-31,1.66
2020-09-01,2.21
2020-09-02,2.24
2020-09-03,1.68
2020-09-04,0.69
2020-09-07,-1.44
2020-09-08,-0.91
2020-09-09,-3.22
2020-09-10,-3.28
2020-09-11,-2.33
2020-09-14,-1.83
2020-09-15,-1.04
2020-09-16,-1.65
2020-09-17,-2.16
2020-09-18,0.05
2020-09-21,-0.92
2020-09-22,-2.09
2020-09-23,-1.74
2020-09-24,-3.62
2020-09-25,-3.47
2020-09-28,-3.22
2020-09-29,-3.01
2020-09-30,-3.11
2020-10-09,-1.14
2020-10-12,1.86
2020-10-13,2.2
2020-10-14,1.52
2020-10-15,1.35
2020-10-16,1.2
2020-10-19,0.44
2020-10-20,1.23
2020-10-21,1.22
2020-10-22,0.91
2020-10-23,-0.34
2020-10-26,-0.92
2020-10-27,-0.74
2020-10-28,0.06
2020-10-29,0.82
2020-10-30,-0.82
2020-11-02,-0.29
2020-11-03,0.91
2020-11-04,1.67
2020-11-05,3.19
2020-11-06,3.2
2020-11-09,5.22
2020-11-10,4.64
2020-11-11,3.61
2020-11-12,3.71
2020-11-13,2.62
2020-11-16,3.61
2020-11-17,3.41
2020-11-18,3.35
2020-11-19,4.11
2020-11-20,4.44
2020-11-23,5.74
2020-11-24,5.09
2020-11-25,3.75
2020-11-26,3.94
2020-11-27,5.25
2020-11-30,4.82
2020-12-01,7.08
2020-12-02,7.08
2020-12-03,6.87
2020-12-04,7.05
2020-12-07,6.13
2020-12-08,5.87
2020-12-09,4.46
2020-12-10,4.43
2020-12-11,3.35
2020-12-14,4.27
2020-12-15,4.48
2020-12-16,4.67
2020-12-17,6.01
2020-12-18,5.64
2020-12-21,6.63
2020-12-22,4.9
2020-12-23,5.79
2020-12-24,5.64
2020-12-25,6.52
2020-12-28,6.99
2020-12-29,6.54
2020-12-30,8.04
2020-12-31,10.1
2021-01-04,11.29
2021-01-05,13.41
2021-01-06,14.45
2021-01-07,16.47
2021-01-08,16.09
