净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.39
2020-07-10,0.13
2020-07-13,2.15
2020-07-14,1.53
2020-07-15,1.05
2020-07-16,-2.44
2020-07-17,-1.39
2020-07-20,1.35
2020-07-21,1.69
2020-07-22,2.29
2020-07-23,2.49
2020-07-24,-2.03
2020-07-27,-1.51
2020-07-28,-0.61
2020-07-29,1.92
2020-07-30,1.35
2020-07-31,2.38
2020-08-03,3.54
2020-08-04,3.64
2020-08-05,3.9
2020-08-06,3.81
2020-08-07,2.46
2020-08-10,2.62
2020-08-11,1.71
2020-08-12,0.59
2020-08-13,0.5
2020-08-14,2.24
2020-08-17,4.68
2020-08-18,4.92
2020-08-19,3.09
2020-08-20,1.91
2020-08-21,2.89
2020-08-24,4.33
2020-08-25,4.75
2020-08-26,3.55
2020-08-27,4.19
2020-08-28,7.15
2020-08-31,6.35
2020-09-01,7.1
2020-09-02,7.18
2020-09-03,6.39
2020-09-04,5.46
2020-09-07,2.93
2020-09-08,3.53
2020-09-09,1.24
2020-09-10,1.5
2020-09-11,2.52
2020-09-14,3.17
2020-09-15,3.9
2020-09-16,3.18
2020-09-17,2.73
2020-09-18,5.04
2020-09-21,3.98
2020-09-22,2.87
2020-09-23,3.18
2020-09-24,1.39
2020-09-25,1.6
2020-09-28,2.12
2020-09-29,2.38
2020-09-30,2.25
2020-10-09,4.6
2020-10-12,7.41
2020-10-13,7.78
2020-10-14,7.02
2020-10-15,7.11
2020-10-16,6.97
2020-10-19,6.12
2020-10-20,7.02
2020-10-21,6.98
2020-10-22,6.57
2020-10-23,5.09
2020-10-26,4.55
2020-10-27,4.86
2020-10-28,5.71
2020-10-29,6.66
2020-10-30,4.88
2020-11-02,5.63
2020-11-03,6.69
2020-11-04,7.54
2020-11-05,9.0
2020-11-06,8.78
2020-11-09,10.77
2020-11-10,10.03
2020-11-11,9.03
2020-11-12,9.14
2020-11-13,7.57
2020-11-16,8.4
2020-11-17,8.02
2020-11-18,7.92
2020-11-19,8.94
2020-11-20,9.3
2020-11-23,10.68
2020-11-24,9.82
2020-11-25,8.39
2020-11-26,8.63
2020-11-27,10.12
2020-11-30,9.59
2020-12-01,11.8
2020-12-02,11.65
2020-12-03,11.27
2020-12-04,11.43
2020-12-07,10.56
2020-12-08,10.41
2020-12-09,9.04
2020-12-10,9.12
2020-12-11,8.02
2020-12-14,8.98
2020-12-15,9.25
2020-12-16,9.6
2020-12-17,11.05
2020-12-18,10.9
2020-12-21,12.04
2020-12-22,10.51
2020-12-23,11.38
2020-12-24,11.35
2020-12-25,12.23
2020-12-28,12.8
2020-12-29,12.12
2020-12-30,14.12
2020-12-31,16.32
2021-01-04,17.78
2021-01-05,19.77
2021-01-06,20.93
2021-01-07,23.54
2021-01-08,22.86
