净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.74
2020-07-10,0.55
2020-07-13,2.9
2020-07-14,2.37
2020-07-15,0.75
2020-07-16,-2.55
2020-07-17,-1.85
2020-07-20,1.24
2020-07-21,1.35
2020-07-22,1.9
2020-07-23,1.63
2020-07-24,-2.71
2020-07-27,-2.78
2020-07-28,-1.66
2020-07-29,0.41
2020-07-30,-0.03
2020-07-31,0.82
2020-08-03,2.35
2020-08-04,2.92
2020-08-05,3.14
2020-08-06,3.13
2020-08-07,1.91
2020-08-10,2.94
2020-08-11,1.91
2020-08-12,1.42
2020-08-13,1.24
2020-08-14,2.8
2020-08-17,5.26
2020-08-18,5.28
2020-08-19,3.86
2020-08-20,2.95
2020-08-21,3.69
2020-08-24,5.16
2020-08-25,5.36
2020-08-26,4.16
2020-08-27,4.56
2020-08-28,6.86
2020-08-31,6.27
2020-09-01,7.08
2020-09-02,6.92
2020-09-03,6.3
2020-09-04,5.26
2020-09-07,3.04
2020-09-08,3.58
2020-09-09,1.24
2020-09-10,1.19
2020-09-11,1.99
2020-09-14,2.55
2020-09-15,3.37
2020-09-16,2.87
2020-09-17,2.57
2020-09-18,4.96
2020-09-21,4.08
2020-09-22,3.3
2020-09-23,3.58
2020-09-24,1.91
2020-09-25,2.08
2020-09-28,2.29
2020-09-29,2.4
2020-09-30,2.3
2020-10-09,4.24
2020-10-12,7.3
2020-10-13,7.57
2020-10-14,7.03
2020-10-15,6.59
2020-10-16,6.54
2020-10-19,5.71
2020-10-20,6.39
2020-10-21,6.1
2020-10-22,5.54
2020-10-23,4.21
2020-10-26,3.33
2020-10-27,3.38
2020-10-28,3.88
2020-10-29,4.53
2020-10-30,2.81
2020-11-02,3.27
2020-11-03,4.5
2020-11-04,5.03
2020-11-05,6.52
2020-11-06,6.41
2020-11-09,8.11
2020-11-10,7.44
2020-11-11,6.3
2020-11-12,6.3
2020-11-13,5.1
2020-11-16,5.97
2020-11-17,5.87
2020-11-18,6.14
2020-11-19,6.72
2020-11-20,7.0
2020-11-23,8.55
2020-11-24,8.12
2020-11-25,6.67
2020-11-26,6.99
2020-11-27,7.85
2020-11-30,7.53
2020-12-01,9.73
2020-12-02,9.6
2020-12-03,9.61
2020-12-04,9.99
2020-12-07,9.2
2020-12-08,8.91
2020-12-09,7.53
2020-12-10,7.29
2020-12-11,6.13
2020-12-14,6.91
2020-12-15,6.96
2020-12-16,7.18
2020-12-17,8.56
2020-12-18,8.04
2020-12-21,8.96
2020-12-22,7.35
2020-12-23,7.9
2020-12-24,7.53
2020-12-25,8.5
2020-12-28,8.9
2020-12-29,8.44
2020-12-30,10.13
2020-12-31,12.03
2021-01-04,12.73
2021-01-05,14.22
2021-01-06,15.1
2021-01-07,16.84
2021-01-08,16.21
