净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.35
2020-07-10,-0.29
2020-07-13,1.72
2020-07-14,0.84
2020-07-15,-0.27
2020-07-16,-4.61
2020-07-17,-4.0
2020-07-20,-1.29
2020-07-21,-1.07
2020-07-22,-0.61
2020-07-23,-0.59
2020-07-24,-4.74
2020-07-27,-4.3
2020-07-28,-3.51
2020-07-29,-1.29
2020-07-30,-1.75
2020-07-31,-0.96
2020-08-03,0.55
2020-08-04,0.62
2020-08-05,0.64
2020-08-06,0.34
2020-08-07,-0.74
2020-08-10,-0.42
2020-08-11,-1.27
2020-08-12,-1.95
2020-08-13,-2.18
2020-08-14,-0.76
2020-08-17,1.44
2020-08-18,1.39
2020-08-19,-0.06
2020-08-20,-1.28
2020-08-21,-0.47
2020-08-24,0.27
2020-08-25,0.39
2020-08-26,-0.74
2020-08-27,-0.24
2020-08-28,2.0
2020-08-31,1.42
2020-09-01,1.92
2020-09-02,1.95
2020-09-03,1.42
2020-09-04,0.47
2020-09-07,-1.57
2020-09-08,-1.08
2020-09-09,-3.28
2020-09-10,-3.35
2020-09-11,-2.45
2020-09-14,-2.02
2020-09-15,-1.27
2020-09-16,-1.85
2020-09-17,-2.33
2020-09-18,-0.24
2020-09-21,-1.17
2020-09-22,-2.28
2020-09-23,-1.95
2020-09-24,-3.74
2020-09-25,-3.61
2020-09-28,-3.38
2020-09-29,-3.19
2020-09-30,-3.29
2020-10-09,-1.45
2020-10-12,1.39
2020-10-13,1.71
2020-10-14,1.05
2020-10-15,0.89
2020-10-16,0.77
2020-10-19,0.04
2020-10-20,0.78
2020-10-21,0.76
2020-10-22,0.45
2020-10-23,-0.74
2020-10-26,-1.29
2020-10-27,-1.12
2020-10-28,-0.36
2020-10-29,0.36
2020-10-30,-1.18
2020-11-02,-0.69
2020-11-03,0.44
2020-11-04,1.15
2020-11-05,2.58
2020-11-06,2.59
2020-11-09,4.49
2020-11-10,3.93
2020-11-11,2.91
2020-11-12,3.0
2020-11-13,1.97
2020-11-16,2.9
2020-11-17,2.7
2020-11-18,2.64
2020-11-19,3.36
2020-11-20,3.66
2020-11-23,4.86
2020-11-24,4.24
2020-11-25,2.98
2020-11-26,3.13
2020-11-27,4.36
2020-11-30,3.95
2020-12-01,6.05
2020-12-02,6.05
2020-12-03,5.84
2020-12-04,6.0
2020-12-07,5.14
2020-12-08,4.87
2020-12-09,3.52
2020-12-10,3.47
2020-12-11,2.38
2020-12-14,3.26
2020-12-15,3.46
2020-12-16,3.63
2020-12-17,4.88
2020-12-18,4.52
2020-12-21,5.43
2020-12-22,3.81
2020-12-23,4.64
2020-12-24,4.49
2020-12-25,5.29
2020-12-28,5.73
2020-12-29,5.31
2020-12-30,6.72
2020-12-31,8.64
2021-01-04,9.72
2021-01-05,11.7
2021-01-06,12.66
2021-01-07,14.53
2021-01-08,14.15
