净值日期,累计收益率
2020-07-08,0.0
2020-07-09,0.57
2020-07-10,-1.52
2020-07-13,-0.18
2020-07-14,-0.61
2020-07-15,-1.66
2020-07-16,-4.08
2020-07-17,-3.33
2020-07-20,0.23
2020-07-21,-0.29
2020-07-22,-0.09
2020-07-23,-1.29
2020-07-24,-4.53
2020-07-27,-4.53
2020-07-28,-3.82
2020-07-29,-2.41
2020-07-30,-2.72
2020-07-31,-2.53
2020-08-03,-1.59
2020-08-04,-0.83
2020-08-05,-1.48
2020-08-06,-0.95
2020-08-07,-1.48
2020-08-10,-0.32
2020-08-11,-0.49
2020-08-12,-0.62
2020-08-13,-0.39
2020-08-14,1.03
2020-08-17,3.26
2020-08-18,2.9
2020-08-19,2.2
2020-08-20,1.18
2020-08-21,1.66
2020-08-24,1.67
2020-08-25,1.47
2020-08-26,0.36
2020-08-27,0.63
2020-08-28,2.4
2020-08-31,1.76
2020-09-01,1.86
2020-09-02,1.73
2020-09-03,1.96
2020-09-04,1.63
2020-09-07,1.1
2020-09-08,1.73
2020-09-09,-0.15
2020-09-10,0.09
2020-09-11,0.04
2020-09-14,0.31
2020-09-15,1.09
2020-09-16,1.67
2020-09-17,2.22
2020-09-18,4.15
2020-09-21,3.56
2020-09-22,1.84
2020-09-23,1.34
2020-09-24,-0.37
2020-09-25,-1.04
2020-09-28,-0.56
2020-09-29,-0.92
2020-09-30,-1.3
2020-10-09,0.17
2020-10-12,2.62
2020-10-13,3.15
2020-10-14,2.77
2020-10-15,2.92
2020-10-16,3.26
2020-10-19,2.6
2020-10-20,2.68
2020-10-21,3.14
2020-10-22,2.79
2020-10-23,2.33
2020-10-26,1.67
2020-10-27,1.43
2020-10-28,1.51
2020-10-29,1.74
2020-10-30,0.53
2020-11-02,1.24
2020-11-03,2.04
2020-11-04,3.4
2020-11-05,5.39
2020-11-06,5.7
2020-11-09,6.7
2020-11-10,6.35
2020-11-11,7.26
2020-11-12,7.19
2020-11-13,5.88
2020-11-16,7.3
2020-11-17,8.27
2020-11-18,8.34
2020-11-19,8.73
2020-11-20,8.93
2020-11-23,10.39
2020-11-24,9.88
2020-11-25,8.69
2020-11-26,8.56
2020-11-27,10.37
2020-11-30,9.59
2020-12-01,11.31
2020-12-02,11.89
2020-12-03,10.93
2020-12-04,10.18
2020-12-07,8.64
2020-12-08,8.18
2020-12-09,7.44
2020-12-10,7.56
2020-12-11,6.66
2020-12-14,5.85
2020-12-15,5.51
2020-12-16,5.43
2020-12-17,6.23
2020-12-18,6.11
2020-12-21,5.96
2020-12-22,3.87
2020-12-23,4.1
2020-12-24,3.68
2020-12-25,4.15
2020-12-28,4.29
2020-12-29,4.04
2020-12-30,4.39
2020-12-31,5.45
2021-01-04,4.99
2021-01-05,5.35
2021-01-06,6.52
2021-01-07,7.18
2021-01-08,8.39
