净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.34
2020-07-10,-0.2
2020-07-13,1.85
2020-07-14,0.97
2020-07-15,-0.01
2020-07-16,-4.53
2020-07-17,-3.88
2020-07-20,-1.15
2020-07-21,-0.92
2020-07-22,-0.35
2020-07-23,-0.34
2020-07-24,-4.48
2020-07-27,-4.04
2020-07-28,-3.26
2020-07-29,-1.01
2020-07-30,-1.46
2020-07-31,-0.67
2020-08-03,0.85
2020-08-04,0.93
2020-08-05,0.95
2020-08-06,0.64
2020-08-07,-0.43
2020-08-10,-0.07
2020-08-11,-0.92
2020-08-12,-1.6
2020-08-13,-1.77
2020-08-14,-0.34
2020-08-17,1.89
2020-08-18,1.84
2020-08-19,0.43
2020-08-20,-0.79
2020-08-21,0.01
2020-08-24,0.86
2020-08-25,0.98
2020-08-26,-0.13
2020-08-27,0.37
2020-08-28,2.65
2020-08-31,2.11
2020-09-01,2.62
2020-09-02,2.67
2020-09-03,2.13
2020-09-04,1.2
2020-09-07,-0.81
2020-09-08,-0.31
2020-09-09,-2.52
2020-09-10,-2.56
2020-09-11,-1.66
2020-09-14,-1.2
2020-09-15,-0.44
2020-09-16,-1.01
2020-09-17,-1.45
2020-09-18,0.65
2020-09-21,-0.26
2020-09-22,-1.36
2020-09-23,-1.03
2020-09-24,-2.8
2020-09-25,-2.67
2020-09-28,-2.4
2020-09-29,-2.2
2020-09-30,-2.31
2020-10-09,-0.45
2020-10-12,2.4
2020-10-13,2.73
2020-10-14,2.1
2020-10-15,1.99
2020-10-16,1.85
2020-10-19,1.12
2020-10-20,1.88
2020-10-21,1.86
2020-10-22,1.57
2020-10-23,0.39
2020-10-26,-0.16
2020-10-27,0.02
2020-10-28,0.79
2020-10-29,1.6
2020-10-30,0.04
2020-11-02,0.56
2020-11-03,1.7
2020-11-04,2.43
2020-11-05,3.88
2020-11-06,3.88
2020-11-09,5.83
2020-11-10,5.27
2020-11-11,4.27
2020-11-12,4.35
2020-11-13,3.31
2020-11-16,4.25
2020-11-17,4.06
2020-11-18,4.0
2020-11-19,4.74
2020-11-20,5.04
2020-11-23,6.29
2020-11-24,5.68
2020-11-25,4.41
2020-11-26,4.57
2020-11-27,5.82
2020-11-30,5.44
2020-12-01,7.56
2020-12-02,7.58
2020-12-03,7.39
2020-12-04,7.56
2020-12-07,6.69
2020-12-08,6.45
2020-12-09,5.11
2020-12-10,5.06
2020-12-11,3.99
2020-12-14,4.88
2020-12-15,5.1
2020-12-16,5.31
2020-12-17,6.59
2020-12-18,6.24
2020-12-21,7.19
2020-12-22,5.55
2020-12-23,6.4
2020-12-24,6.26
2020-12-25,7.11
2020-12-28,7.56
2020-12-29,7.14
2020-12-30,8.57
2020-12-31,10.53
2021-01-04,11.67
2021-01-05,13.66
2021-01-06,14.63
2021-01-07,16.55
2021-01-08,16.19
