净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.28
2020-07-10,-0.34
2020-07-13,2.05
2020-07-14,1.03
2020-07-15,-0.3
2020-07-16,-4.93
2020-07-17,-3.91
2020-07-20,-1.07
2020-07-21,-0.68
2020-07-22,-0.17
2020-07-23,-0.11
2020-07-24,-4.55
2020-07-27,-3.99
2020-07-28,-3.13
2020-07-29,-0.87
2020-07-30,-1.25
2020-07-31,-0.24
2020-08-03,1.27
2020-08-04,1.23
2020-08-05,1.36
2020-08-06,1.01
2020-08-07,-0.11
2020-08-10,0.06
2020-08-11,-0.9
2020-08-12,-1.8
2020-08-13,-1.97
2020-08-14,-0.46
2020-08-17,1.7
2020-08-18,1.71
2020-08-19,0.26
2020-08-20,-0.98
2020-08-21,-0.11
2020-08-24,0.9
2020-08-25,0.98
2020-08-26,-0.14
2020-08-27,0.43
2020-08-28,2.85
2020-08-31,2.23
2020-09-01,2.82
2020-09-02,2.92
2020-09-03,2.29
2020-09-04,1.29
2020-09-07,-0.84
2020-09-08,-0.33
2020-09-09,-2.63
2020-09-10,-2.5
2020-09-11,-1.63
2020-09-14,-0.98
2020-09-15,-0.16
2020-09-16,-0.77
2020-09-17,-1.2
2020-09-18,0.83
2020-09-21,-0.12
2020-09-22,-1.35
2020-09-23,-1.13
2020-09-24,-3.0
2020-09-25,-2.91
2020-09-28,-2.81
2020-09-29,-2.66
2020-09-30,-2.88
2020-10-09,-1.02
2020-10-12,1.71
2020-10-13,2.13
2020-10-14,1.51
2020-10-15,1.3
2020-10-16,1.08
2020-10-19,0.29
2020-10-20,1.12
2020-10-21,1.13
2020-10-22,0.74
2020-10-23,-0.54
2020-10-26,-0.97
2020-10-27,-0.77
2020-10-28,0.09
2020-10-29,0.82
2020-10-30,-0.76
2020-11-02,0.02
2020-11-03,1.04
2020-11-04,2.07
2020-11-05,3.52
2020-11-06,3.63
2020-11-09,5.42
2020-11-10,4.8
2020-11-11,3.76
2020-11-12,3.89
2020-11-13,2.9
2020-11-16,4.06
2020-11-17,3.84
2020-11-18,3.77
2020-11-19,4.48
2020-11-20,4.91
2020-11-23,6.2
2020-11-24,5.68
2020-11-25,4.45
2020-11-26,4.65
2020-11-27,5.93
2020-11-30,5.5
2020-12-01,7.62
2020-12-02,7.59
2020-12-03,7.22
2020-12-04,7.31
2020-12-07,6.36
2020-12-08,6.1
2020-12-09,4.78
2020-12-10,4.9
2020-12-11,3.89
2020-12-14,4.64
2020-12-15,4.92
2020-12-16,5.14
2020-12-17,6.44
2020-12-18,6.24
2020-12-21,7.24
2020-12-22,5.52
2020-12-23,6.41
2020-12-24,6.46
2020-12-25,7.37
2020-12-28,7.84
2020-12-29,7.23
2020-12-30,8.77
2020-12-31,10.7
2021-01-04,11.91
2021-01-05,14.08
2021-01-06,15.14
2021-01-07,17.38
2021-01-08,16.74
