净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.41
2020-07-10,-0.23
2020-07-13,1.91
2020-07-14,1.0
2020-07-15,-0.04
2020-07-16,-4.74
2020-07-17,-4.08
2020-07-20,-1.24
2020-07-21,-1.0
2020-07-22,-0.44
2020-07-23,-0.43
2020-07-24,-4.77
2020-07-27,-4.3
2020-07-28,-3.46
2020-07-29,-1.12
2020-07-30,-1.59
2020-07-31,-0.78
2020-08-03,0.81
2020-08-04,0.92
2020-08-05,0.94
2020-08-06,0.64
2020-08-07,-0.48
2020-08-10,-0.09
2020-08-11,-0.98
2020-08-12,-1.67
2020-08-13,-1.9
2020-08-14,-0.4
2020-08-17,1.94
2020-08-18,1.96
2020-08-19,0.45
2020-08-20,-0.83
2020-08-21,0.01
2020-08-24,0.88
2020-08-25,1.05
2020-08-26,-0.15
2020-08-27,0.36
2020-08-28,2.76
2020-08-31,2.2
2020-09-01,2.76
2020-09-02,2.8
2020-09-03,2.23
2020-09-04,1.27
2020-09-07,-0.85
2020-09-08,-0.32
2020-09-09,-2.61
2020-09-10,-2.64
2020-09-11,-1.69
2020-09-14,-1.17
2020-09-15,-0.39
2020-09-16,-0.99
2020-09-17,-1.48
2020-09-18,0.72
2020-09-21,-0.23
2020-09-22,-1.39
2020-09-23,-1.08
2020-09-24,-2.95
2020-09-25,-2.81
2020-09-28,-2.49
2020-09-29,-2.28
2020-09-30,-2.4
2020-10-09,-0.4
2020-10-12,2.61
2020-10-13,2.94
2020-10-14,2.26
2020-10-15,2.09
2020-10-16,1.95
2020-10-19,1.21
2020-10-20,2.01
2020-10-21,2.01
2020-10-22,1.7
2020-10-23,0.49
2020-10-26,-0.16
2020-10-27,0.0
2020-10-28,0.81
2020-10-29,1.62
2020-10-30,-0.03
2020-11-02,0.47
2020-11-03,1.68
2020-11-04,2.44
2020-11-05,3.97
2020-11-06,3.96
2020-11-09,6.02
2020-11-10,5.47
2020-11-11,4.46
2020-11-12,4.53
2020-11-13,3.41
2020-11-16,4.42
2020-11-17,4.24
2020-11-18,4.18
2020-11-19,4.97
2020-11-20,5.26
2020-11-23,6.6
2020-11-24,5.95
2020-11-25,4.62
2020-11-26,4.8
2020-11-27,6.1
2020-11-30,5.67
2020-12-01,7.92
2020-12-02,7.95
2020-12-03,7.73
2020-12-04,7.95
2020-12-07,7.05
2020-12-08,6.82
2020-12-09,5.43
2020-12-10,5.35
2020-12-11,4.23
2020-12-14,5.14
2020-12-15,5.37
2020-12-16,5.62
2020-12-17,6.99
2020-12-18,6.65
2020-12-21,7.64
2020-12-22,5.91
2020-12-23,6.81
2020-12-24,6.63
2020-12-25,7.55
2020-12-28,8.03
2020-12-29,7.54
2020-12-30,9.1
2020-12-31,11.19
2021-01-04,12.41
2021-01-05,14.53
2021-01-06,15.57
2021-01-07,17.59
2021-01-08,17.21
