净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.33
2020-07-10,-0.2
2020-07-13,1.8
2020-07-14,0.87
2020-07-15,-0.14
2020-07-16,-2.88
2020-07-17,-2.15
2020-07-20,0.76
2020-07-21,1.02
2020-07-22,1.65
2020-07-23,1.67
2020-07-24,-2.35
2020-07-27,-1.94
2020-07-28,-1.16
2020-07-29,1.03
2020-07-30,0.59
2020-07-31,1.41
2020-08-03,2.87
2020-08-04,2.95
2020-08-05,2.98
2020-08-06,2.73
2020-08-07,1.67
2020-08-10,2.05
2020-08-11,1.21
2020-08-12,0.59
2020-08-13,0.43
2020-08-14,1.81
2020-08-17,3.98
2020-08-18,4.07
2020-08-19,2.69
2020-08-20,1.49
2020-08-21,2.31
2020-08-24,3.15
2020-08-25,3.26
2020-08-26,2.16
2020-08-27,2.67
2020-08-28,4.99
2020-08-31,4.43
2020-09-01,4.98
2020-09-02,5.03
2020-09-03,4.51
2020-09-04,3.6
2020-09-07,1.57
2020-09-08,2.09
2020-09-09,-0.1
2020-09-10,-0.13
2020-09-11,0.79
2020-09-14,1.26
2020-09-15,2.01
2020-09-16,1.46
2020-09-17,1.0
2020-09-18,3.09
2020-09-21,2.19
2020-09-22,1.1
2020-09-23,1.44
2020-09-24,-0.33
2020-09-25,-0.19
2020-09-28,0.12
2020-09-29,0.32
2020-09-30,0.23
2020-10-09,2.08
2020-10-12,4.93
2020-10-13,5.25
2020-10-14,4.6
2020-10-15,4.59
2020-10-16,4.44
2020-10-19,3.72
2020-10-20,4.48
2020-10-21,4.48
2020-10-22,4.21
2020-10-23,3.04
2020-10-26,2.49
2020-10-27,2.67
2020-10-28,3.44
2020-10-29,4.18
2020-10-30,2.66
2020-11-02,3.16
2020-11-03,4.27
2020-11-04,4.95
2020-11-05,6.37
2020-11-06,6.39
2020-11-09,8.28
2020-11-10,7.74
2020-11-11,6.75
2020-11-12,6.85
2020-11-13,5.79
2020-11-16,6.72
2020-11-17,6.53
2020-11-18,6.5
2020-11-19,7.22
2020-11-20,7.52
2020-11-23,8.75
2020-11-24,8.16
2020-11-25,6.9
2020-11-26,7.07
2020-11-27,8.32
2020-11-30,7.91
2020-12-01,10.03
2020-12-02,10.05
2020-12-03,9.86
2020-12-04,10.04
2020-12-07,9.18
2020-12-08,8.94
2020-12-09,7.6
2020-12-10,7.57
2020-12-11,6.56
2020-12-14,7.36
2020-12-15,7.57
2020-12-16,7.81
2020-12-17,9.09
2020-12-18,8.76
2020-12-21,9.7
2020-12-22,8.06
2020-12-23,8.94
2020-12-24,8.8
2020-12-25,9.66
2020-12-28,10.09
2020-12-29,9.66
2020-12-30,11.14
2020-12-31,13.14
2021-01-04,14.27
2021-01-05,16.29
2021-01-06,17.27
2021-01-07,19.19
2021-01-08,18.82
