净值日期,累计收益率
2020-08-03,0.0
2020-08-07,-0.3
2020-08-14,0.11
2020-08-21,0.29
2020-08-28,1.86
2020-09-02,1.83
2020-09-03,1.5
2020-09-04,0.93
2020-09-07,-0.82
2020-09-08,-0.37
2020-09-09,-2.59
2020-09-10,-2.65
2020-09-11,-1.76
2020-09-14,-1.36
2020-09-15,-0.62
2020-09-16,-1.19
2020-09-17,-1.63
2020-09-18,0.41
2020-09-21,-0.47
2020-09-22,-1.58
2020-09-23,-1.26
2020-09-24,-3.02
2020-09-25,-2.88
2020-09-28,-2.65
2020-09-29,-2.44
2020-09-30,-2.59
2020-10-09,-0.77
2020-10-12,2.01
2020-10-13,2.36
2020-10-14,1.73
2020-10-15,1.58
2020-10-16,1.43
2020-10-19,0.67
2020-10-20,1.43
2020-10-21,1.4
2020-10-22,1.12
2020-10-23,-0.05
2020-10-26,-0.61
2020-10-27,-0.39
2020-10-28,0.38
2020-10-29,1.11
2020-10-30,-0.43
2020-11-02,0.09
2020-11-03,1.2
2020-11-04,1.92
2020-11-05,3.38
2020-11-06,3.36
2020-11-09,5.36
2020-11-10,4.78
2020-11-11,3.77
2020-11-12,3.9
2020-11-13,2.79
2020-11-16,3.74
2020-11-17,3.52
2020-11-18,3.55
2020-11-19,4.39
2020-11-20,4.7
2020-11-23,6.03
2020-11-24,5.41
2020-11-25,4.07
2020-11-26,4.17
2020-11-27,5.43
2020-11-30,5.11
2020-12-01,7.12
2020-12-02,7.19
2020-12-03,7.03
2020-12-04,7.28
2020-12-07,6.49
2020-12-08,6.23
2020-12-09,4.87
2020-12-10,4.78
2020-12-11,3.65
2020-12-14,4.59
2020-12-15,4.78
2020-12-16,5.0
2020-12-17,6.42
2020-12-18,6.02
2020-12-21,6.97
2020-12-22,5.3
2020-12-23,6.14
2020-12-24,6.02
2020-12-25,6.92
2020-12-28,7.36
2020-12-29,6.96
2020-12-30,8.48
2020-12-31,10.62
2021-01-04,11.81
2021-01-05,13.87
2021-01-06,14.91
2021-01-07,16.95
2021-01-08,16.61
