净值日期,累计收益率
2020-07-08,0.0
2020-07-09,0.51
2020-07-10,-2.77
2020-07-13,-1.66
2020-07-14,-2.14
2020-07-15,-3.72
2020-07-16,-8.21
2020-07-17,-9.87
2020-07-20,-5.15
2020-07-21,-6.62
2020-07-22,-6.4
2020-07-23,-6.65
2020-07-24,-11.14
2020-07-27,-11.24
2020-07-28,-11.29
2020-07-29,-8.58
2020-07-30,-9.79
2020-07-31,-8.94
2020-08-03,-7.37
2020-08-04,-6.65
2020-08-05,-7.51
2020-08-06,-5.57
2020-08-07,-7.85
2020-08-10,-6.81
2020-08-11,-8.89
2020-08-12,-9.07
2020-08-13,-9.04
2020-08-14,-7.25
2020-08-17,-3.23
2020-08-18,-3.78
2020-08-19,-5.88
2020-08-20,-7.1
2020-08-21,-5.97
2020-08-24,-6.43
2020-08-25,-6.32
2020-08-26,-8.29
2020-08-27,-7.9
2020-08-28,-5.57
2020-08-31,-6.59
2020-09-01,-6.2
2020-09-02,-6.42
2020-09-03,-7.15
2020-09-04,-8.06
2020-09-07,-9.85
2020-09-08,-7.81
2020-09-09,-9.42
2020-09-10,-10.22
2020-09-11,-9.84
2020-09-14,-9.39
2020-09-15,-8.78
2020-09-16,-9.31
2020-09-17,-9.61
2020-09-18,-5.1
2020-09-21,-6.15
2020-09-22,-7.07
2020-09-23,-7.68
2020-09-24,-8.84
2020-09-25,-7.79
2020-09-28,-7.64
2020-09-29,-7.92
2020-09-30,-8.77
2020-10-09,-7.28
2020-10-12,-3.99
2020-10-13,-4.44
2020-10-14,-5.2
2020-10-15,-5.17
2020-10-16,-4.58
2020-10-19,-5.16
2020-10-20,-5.28
2020-10-21,-4.98
2020-10-22,-4.89
2020-10-23,-5.33
2020-10-26,-7.68
2020-10-27,-8.04
2020-10-28,-8.26
2020-10-29,-8.16
2020-10-30,-10.2
2020-11-02,-11.02
2020-11-03,-8.91
2020-11-04,-9.38
2020-11-05,-8.01
2020-11-06,-7.83
2020-11-09,-5.02
2020-11-10,-5.72
2020-11-11,-6.83
2020-11-12,-7.68
2020-11-13,-9.18
2020-11-16,-7.56
2020-11-17,-7.17
2020-11-18,-6.34
2020-11-19,-6.1
2020-11-20,-6.56
2020-11-23,-4.95
2020-11-24,-5.95
2020-11-25,-5.76
2020-11-26,-4.74
2020-11-27,-3.16
2020-11-30,-2.93
2020-12-01,0.25
2020-12-02,-0.13
2020-12-03,-0.42
2020-12-04,-1.27
2020-12-07,-2.88
2020-12-08,-3.6
2020-12-09,-5.25
2020-12-10,-5.51
2020-12-11,-6.81
2020-12-14,-6.28
2020-12-15,-6.79
2020-12-16,-6.9
2020-12-17,-4.75
2020-12-18,-5.84
2020-12-21,-5.66
2020-12-22,-9.07
2020-12-23,-8.43
2020-12-24,-9.12
2020-12-25,-9.1
2020-12-28,-8.75
2020-12-29,-8.22
2020-12-30,-7.19
2020-12-31,-4.35
2021-01-04,-4.61
2021-01-05,-5.02
2021-01-06,-4.26
2021-01-07,-3.27
2021-01-08,-3.76
