净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.48
2020-07-10,0.18
2020-07-13,2.28
2020-07-14,1.97
2020-07-15,0.91
2020-07-16,-3.6
2020-07-17,-2.53
2020-07-20,0.34
2020-07-21,0.79
2020-07-22,1.04
2020-07-23,1.27
2020-07-24,-2.96
2020-07-27,-2.27
2020-07-28,-1.2
2020-07-29,0.81
2020-07-30,0.14
2020-07-31,0.95
2020-08-03,2.17
2020-08-04,2.64
2020-08-05,3.05
2020-08-06,2.96
2020-08-07,1.88
2020-08-10,2.62
2020-08-11,1.87
2020-08-12,1.2
2020-08-13,0.9
2020-08-14,2.34
2020-08-17,4.42
2020-08-18,4.39
2020-08-19,3.5
2020-08-20,2.63
2020-08-21,3.81
2020-08-24,4.42
2020-08-25,4.51
2020-08-26,3.06
2020-08-27,3.36
2020-08-28,5.79
2020-08-31,5.31
2020-09-01,6.23
2020-09-02,6.02
2020-09-03,5.47
2020-09-04,4.36
2020-09-07,1.78
2020-09-08,2.42
2020-09-09,-0.02
2020-09-10,0.07
2020-09-11,0.71
2020-09-14,1.23
2020-09-15,2.58
2020-09-16,1.84
2020-09-17,1.43
2020-09-18,3.5
2020-09-21,2.35
2020-09-22,1.46
2020-09-23,1.78
2020-09-24,-0.21
2020-09-25,-0.02
2020-09-28,-0.06
2020-09-29,0.12
2020-09-30,0.08
2020-10-09,1.68
2020-10-12,4.51
2020-10-13,5.03
2020-10-14,4.2
2020-10-15,4.06
2020-10-16,4.26
2020-10-19,3.33
2020-10-20,4.06
2020-10-21,4.06
2020-10-22,3.42
2020-10-23,1.82
2020-10-26,1.49
2020-10-27,1.5
2020-10-28,2.28
2020-10-29,3.3
2020-10-30,1.09
2020-11-02,1.55
2020-11-03,2.68
2020-11-04,3.48
2020-11-05,4.81
2020-11-06,4.71
2020-11-09,6.43
2020-11-10,5.64
2020-11-11,4.56
2020-11-12,4.7
2020-11-13,3.5
2020-11-16,4.76
2020-11-17,4.68
2020-11-18,4.87
2020-11-19,5.35
2020-11-20,6.4
2020-11-23,7.98
2020-11-24,7.59
2020-11-25,6.33
2020-11-26,6.47
2020-11-27,7.59
2020-11-30,7.45
2020-12-01,9.44
2020-12-02,9.34
2020-12-03,9.07
2020-12-04,9.21
2020-12-07,8.18
2020-12-08,7.98
2020-12-09,6.82
2020-12-10,6.8
2020-12-11,5.96
2020-12-14,6.74
2020-12-15,7.01
2020-12-16,7.36
2020-12-17,9.0
2020-12-18,9.12
2020-12-21,10.32
2020-12-22,8.29
2020-12-23,9.62
2020-12-24,9.8
2020-12-25,10.89
2020-12-28,11.92
2020-12-29,10.98
2020-12-30,12.92
2020-12-31,14.99
2021-01-04,17.03
2021-01-05,18.77
2021-01-06,20.1
2021-01-07,22.99
2021-01-08,22.99
