净值日期,累计收益率
2020-05-27,0.0
2020-05-28,0.43
2020-05-29,1.07
2020-06-01,6.1
2020-06-02,6.53
2020-06-03,6.75
2020-06-04,6.75
2020-06-05,8.03
2020-06-08,9.85
2020-06-09,11.13
2020-06-10,10.71
2020-06-11,8.57
2020-06-12,8.78
2020-06-15,6.32
2020-06-16,8.67
2020-06-17,8.24
2020-06-18,9.74
2020-06-19,12.96
2020-06-22,13.06
2020-06-23,13.92
2020-06-24,15.63
2020-06-29,14.24
2020-06-30,17.24
2020-07-01,21.73
2020-07-02,26.02
2020-07-03,30.51
2020-07-06,43.25
2020-07-07,44.33
2020-07-08,48.18
2020-07-09,51.82
2020-07-10,47.11
2020-07-13,52.14
2020-07-14,51.07
2020-07-15,48.29
2020-07-16,36.3
2020-07-17,38.65
2020-07-20,44.75
2020-07-21,45.82
2020-07-22,46.68
2020-07-23,46.9
2020-07-24,36.4
2020-07-27,37.58
2020-07-28,39.94
2020-07-29,45.72
2020-07-30,44.22
2020-07-31,46.57
2020-08-03,50.43
2020-08-04,50.75
2020-08-05,51.39
2020-08-06,50.54
2020-08-07,47.11
2020-08-10,48.82
2020-08-11,46.57
2020-08-12,45.07
2020-08-13,44.43
2020-08-14,48.72
2020-08-17,55.35
2020-08-18,55.67
2020-08-19,51.82
2020-08-20,49.04
2020-08-21,51.61
2020-08-24,53.75
2020-08-25,54.71
2020-08-26,53.0
2020-08-27,54.71
2020-08-28,62.42
2020-08-31,60.71
2020-09-01,61.35
2020-09-02,61.03
2020-09-03,59.53
2020-09-04,57.39
2020-09-07,51.61
2020-09-08,53.1
2020-09-09,47.0
2020-09-10,47.43
2020-09-11,49.57
2020-09-14,50.43
2020-09-15,52.57
2020-09-16,50.54
2020-09-17,49.46
2020-09-18,55.46
2020-09-21,53.1
2020-09-22,50.32
2020-09-23,51.93
2020-09-24,47.43
2020-09-25,48.07
2020-09-28,48.72
2020-09-29,49.36
2020-09-30,48.72
2020-10-09,53.21
2020-10-12,60.71
2020-10-13,62.21
2020-10-14,60.28
2020-10-15,59.74
2020-10-16,59.53
2020-10-19,57.6
2020-10-20,58.89
2020-10-21,59.1
2020-10-22,58.35
2020-10-23,56.21
2020-10-26,55.57
2020-10-27,56.64
2020-10-28,58.99
2020-10-29,61.67
2020-10-30,56.75
2020-11-02,56.96
2020-11-03,59.96
2020-11-04,61.88
2020-11-05,64.99
2020-11-06,63.7
2020-11-09,69.49
2020-11-10,68.2
2020-11-11,65.63
2020-11-12,65.63
2020-11-13,62.1
2020-11-16,64.45
2020-11-17,64.03
2020-11-18,63.38
2020-11-19,66.38
2020-11-20,66.92
2020-11-23,70.34
2020-11-24,67.99
2020-11-25,63.92
2020-11-27,7.07
