净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.45
2020-07-10,-0.04
2020-07-13,1.99
2020-07-14,1.13
2020-07-15,0.04
2020-07-16,-3.73
2020-07-17,-2.95
2020-07-20,-0.11
2020-07-21,0.12
2020-07-22,0.85
2020-07-23,0.86
2020-07-24,-3.46
2020-07-27,-2.99
2020-07-28,-2.18
2020-07-29,0.36
2020-07-30,-0.1
2020-07-31,0.94
2020-08-03,2.51
2020-08-04,2.64
2020-08-05,2.64
2020-08-06,2.33
2020-08-07,1.31
2020-08-10,1.84
2020-08-11,1.0
2020-08-12,0.34
2020-08-13,0.11
2020-08-14,1.61
2020-08-17,4.12
2020-08-18,4.11
2020-08-19,2.73
2020-08-20,1.51
2020-08-21,2.31
2020-08-24,3.84
2020-08-25,3.96
2020-08-26,2.8
2020-08-27,3.31
2020-08-28,5.78
2020-08-31,5.2
2020-09-01,5.92
2020-09-02,5.99
2020-09-03,5.43
2020-09-04,4.53
2020-09-07,2.43
2020-09-08,2.95
2020-09-09,0.75
2020-09-10,0.7
2020-09-11,1.63
2020-09-14,2.12
2020-09-15,2.92
2020-09-16,2.38
2020-09-17,1.93
2020-09-18,4.11
2020-09-21,3.22
2020-09-22,2.1
2020-09-23,2.46
2020-09-24,0.63
2020-09-25,0.79
2020-09-28,1.18
2020-09-29,1.39
2020-09-30,1.28
2020-10-09,3.24
2020-10-12,6.27
2020-10-13,6.63
2020-10-14,5.96
2020-10-15,5.79
2020-10-16,5.7
2020-10-19,4.93
2020-10-20,5.74
2020-10-21,5.73
2020-10-22,5.38
2020-10-23,4.15
2020-10-26,3.61
2020-10-27,3.8
2020-10-28,4.61
2020-10-29,5.35
2020-10-30,3.72
2020-11-02,4.23
2020-11-03,5.43
2020-11-04,6.15
2020-11-05,7.75
2020-11-06,7.74
2020-11-09,9.77
2020-11-10,9.17
2020-11-11,8.27
2020-11-12,8.42
2020-11-13,7.32
2020-11-16,8.31
2020-11-17,8.09
2020-11-18,8.18
2020-11-19,8.97
2020-11-20,9.3
2020-11-23,10.66
2020-11-24,10.02
2020-11-25,8.66
2020-11-26,8.82
2020-11-27,10.21
2020-11-30,9.81
2020-12-01,12.04
2020-12-02,12.1
2020-12-03,11.95
2020-12-04,12.15
2020-12-07,11.25
2020-12-08,10.99
2020-12-09,9.58
2020-12-10,9.5
2020-12-11,8.29
2020-12-14,9.23
2020-12-15,9.47
2020-12-16,9.63
2020-12-17,11.0
2020-12-18,10.61
2020-12-21,11.62
2020-12-22,9.89
2020-12-23,10.76
2020-12-24,10.61
2020-12-25,11.5
2020-12-28,11.96
2020-12-29,11.51
2020-12-30,13.02
2020-12-31,15.13
2021-01-04,16.35
2021-01-05,18.47
2021-01-06,19.52
2021-01-07,21.53
2021-01-08,21.17
