净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.37
2020-07-10,-0.31
2020-07-13,1.71
2020-07-14,0.84
2020-07-15,-0.28
2020-07-16,-4.78
2020-07-17,-4.07
2020-07-20,-1.36
2020-07-21,-1.16
2020-07-22,-0.67
2020-07-23,-0.66
2020-07-24,-4.8
2020-07-27,-4.35
2020-07-28,-3.55
2020-07-29,-1.33
2020-07-30,-1.78
2020-07-31,-1.0
2020-08-03,0.51
2020-08-04,0.6
2020-08-05,0.55
2020-08-06,0.27
2020-08-07,-0.81
2020-08-10,-0.48
2020-08-11,-1.33
2020-08-12,-1.99
2020-08-13,-2.23
2020-08-14,-0.81
2020-08-17,1.39
2020-08-18,1.34
2020-08-19,-0.13
2020-08-20,-1.4
2020-08-21,-0.59
2020-08-24,0.24
2020-08-25,0.37
2020-08-26,-0.74
2020-08-27,-0.25
2020-08-28,1.98
2020-08-31,1.43
2020-09-01,1.97
2020-09-02,1.99
2020-09-03,1.45
2020-09-04,0.52
2020-09-07,-1.5
2020-09-08,-1.01
2020-09-09,-3.18
2020-09-10,-3.22
2020-09-11,-2.32
2020-09-14,-1.85
2020-09-15,-1.1
2020-09-16,-1.65
2020-09-17,-2.11
2020-09-18,-0.03
2020-09-21,-0.95
2020-09-22,-2.06
2020-09-23,-1.72
2020-09-24,-3.49
2020-09-25,-3.36
2020-09-28,-3.09
2020-09-29,-2.9
2020-09-30,-2.99
2020-10-09,-1.12
2020-10-12,1.72
2020-10-13,2.05
2020-10-14,1.44
2020-10-15,1.42
2020-10-16,1.24
2020-10-19,0.49
2020-10-20,1.27
2020-10-21,1.26
2020-10-22,0.96
2020-10-23,-0.21
2020-10-26,-0.75
2020-10-27,-0.6
2020-10-28,0.16
2020-10-29,0.88
2020-10-30,-0.66
2020-11-02,-0.12
2020-11-03,1.02
2020-11-04,1.75
2020-11-05,3.19
2020-11-06,3.22
2020-11-09,5.13
2020-11-10,4.57
2020-11-11,3.58
2020-11-12,3.69
2020-11-13,2.66
2020-11-16,3.6
2020-11-17,3.41
2020-11-18,3.36
2020-11-19,4.08
2020-11-20,4.37
2020-11-23,5.61
2020-11-24,5.01
2020-11-25,3.73
2020-11-26,3.9
2020-11-27,5.1
2020-11-30,4.68
2020-12-01,6.73
2020-12-02,6.72
2020-12-03,6.53
2020-12-04,6.71
2020-12-07,5.86
2020-12-08,5.64
2020-12-09,4.31
2020-12-10,4.26
2020-12-11,3.22
2020-12-14,4.06
2020-12-15,4.27
2020-12-16,4.44
2020-12-17,5.7
2020-12-18,5.35
2020-12-21,6.29
2020-12-22,4.68
2020-12-23,5.52
2020-12-24,5.38
2020-12-25,6.21
2020-12-28,6.65
2020-12-29,6.22
2020-12-30,7.64
2020-12-31,9.58
2021-01-04,10.69
2021-01-05,12.69
2021-01-06,13.67
2021-01-07,15.58
2021-01-08,15.23
