净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.94
2020-07-10,0.77
2020-07-13,2.96
2020-07-14,2.05
2020-07-15,0.97
2020-07-16,-2.8
2020-07-17,-1.74
2020-07-20,0.86
2020-07-21,1.16
2020-07-22,1.95
2020-07-23,2.05
2020-07-24,-2.7
2020-07-27,-2.36
2020-07-28,-1.18
2020-07-29,1.3
2020-07-30,0.77
2020-07-31,1.72
2020-08-03,3.32
2020-08-04,3.4
2020-08-05,3.65
2020-08-06,3.17
2020-08-07,1.94
2020-08-10,2.05
2020-08-11,1.33
2020-08-12,0.55
2020-08-13,0.33
2020-08-14,2.1
2020-08-17,4.6
2020-08-18,4.51
2020-08-19,2.79
2020-08-20,1.86
2020-08-21,2.96
2020-08-24,4.33
2020-08-25,4.56
2020-08-26,3.04
2020-08-27,3.59
2020-08-28,6.13
2020-08-31,5.91
2020-09-01,6.51
2020-09-02,6.26
2020-09-03,5.76
2020-09-04,4.56
2020-09-07,2.38
2020-09-08,2.82
2020-09-09,0.33
2020-09-10,0.45
2020-09-11,1.64
2020-09-14,2.32
2020-09-15,3.2
2020-09-16,2.5
2020-09-17,2.05
2020-09-18,4.38
2020-09-21,3.81
2020-09-22,3.43
2020-09-23,4.43
2020-09-24,2.21
2020-09-25,2.52
2020-09-28,2.97
2020-09-29,3.42
2020-09-30,3.13
2020-10-09,5.52
2020-10-12,8.62
2020-10-13,9.18
2020-10-14,8.71
2020-10-15,8.38
2020-10-16,8.2
2020-10-19,7.28
2020-10-20,8.16
2020-10-21,8.35
2020-10-22,7.84
2020-10-23,6.43
2020-10-26,5.8
2020-10-27,6.13
2020-10-28,7.1
2020-10-29,8.13
2020-10-30,6.28
2020-11-02,7.2
2020-11-03,8.24
2020-11-04,9.21
2020-11-05,10.59
2020-11-06,10.82
2020-11-09,12.41
2020-11-10,11.87
2020-11-11,11.11
2020-11-12,11.39
2020-11-13,10.29
2020-11-16,11.17
2020-11-17,10.96
2020-11-18,10.61
2020-11-19,11.58
2020-11-20,12.0
2020-11-23,13.25
2020-11-24,12.4
2020-11-25,11.01
2020-11-26,10.99
2020-11-27,12.41
2020-11-30,12.01
2020-12-01,14.39
2020-12-02,14.32
2020-12-03,14.3
2020-12-04,14.77
2020-12-07,14.16
2020-12-08,13.96
2020-12-09,12.68
2020-12-10,12.91
2020-12-11,11.87
2020-12-14,12.87
2020-12-15,13.25
2020-12-16,13.74
2020-12-17,15.18
2020-12-18,15.01
2020-12-21,16.15
2020-12-22,14.7
2020-12-23,15.73
2020-12-24,15.94
2020-12-25,16.9
2020-12-28,17.46
2020-12-29,16.9
2020-12-30,18.62
2020-12-31,20.7
2021-01-04,21.94
2021-01-05,23.78
2021-01-06,24.65
2021-01-07,27.28
2021-01-08,26.49
