净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.6
2020-07-10,0.43
2020-07-13,2.44
2020-07-14,1.78
2020-07-15,1.07
2020-07-16,-4.03
2020-07-17,-2.68
2020-07-20,-0.19
2020-07-21,0.21
2020-07-22,1.18
2020-07-23,1.22
2020-07-24,-3.64
2020-07-27,-3.72
2020-07-28,-2.61
2020-07-29,0.05
2020-07-30,-0.66
2020-07-31,0.5
2020-08-03,2.08
2020-08-04,2.04
2020-08-05,2.32
2020-08-06,2.44
2020-08-07,1.38
2020-08-10,2.03
2020-08-11,1.09
2020-08-12,0.69
2020-08-13,0.47
2020-08-14,1.97
2020-08-17,4.12
2020-08-18,4.48
2020-08-19,2.9
2020-08-20,1.79
2020-08-21,2.94
2020-08-24,4.56
2020-08-25,4.54
2020-08-26,3.13
2020-08-27,4.03
2020-08-28,6.63
2020-08-31,6.01
2020-09-01,6.92
2020-09-02,7.1
2020-09-03,6.53
2020-09-04,5.41
2020-09-07,2.83
2020-09-08,3.55
2020-09-09,0.94
2020-09-10,0.91
2020-09-11,2.24
2020-09-14,2.82
2020-09-15,3.49
2020-09-16,2.82
2020-09-17,2.39
2020-09-18,4.43
2020-09-21,3.4
2020-09-22,2.06
2020-09-23,2.58
2020-09-24,0.5
2020-09-25,0.39
2020-09-28,0.75
2020-09-29,1.02
2020-09-30,0.8
2020-10-09,3.05
2020-10-12,5.62
2020-10-13,5.97
2020-10-14,5.21
2020-10-15,5.05
2020-10-16,4.71
2020-10-19,3.75
2020-10-20,4.55
2020-10-21,4.5
2020-10-22,4.13
2020-10-23,2.78
2020-10-26,2.04
2020-10-27,2.44
2020-10-28,3.28
2020-10-29,4.44
2020-10-30,2.74
2020-11-02,3.42
2020-11-03,4.37
2020-11-04,5.16
2020-11-05,6.59
2020-11-06,6.37
2020-11-09,8.39
2020-11-10,7.71
2020-11-11,6.88
2020-11-12,7.17
2020-11-13,5.92
2020-11-16,7.01
2020-11-17,6.53
2020-11-18,6.28
2020-11-19,7.04
2020-11-20,7.23
2020-11-23,8.11
2020-11-24,7.47
2020-11-25,5.89
2020-11-26,6.02
2020-11-27,7.01
2020-11-30,6.52
2020-12-01,8.55
2020-12-02,8.58
2020-12-03,8.5
2020-12-04,8.75
2020-12-07,8.3
2020-12-08,7.87
2020-12-09,6.64
2020-12-10,7.07
2020-12-11,6.0
2020-12-14,6.97
2020-12-15,7.56
2020-12-16,7.82
2020-12-17,9.03
2020-12-18,8.36
2020-12-21,9.28
2020-12-22,7.93
2020-12-23,8.73
2020-12-24,8.59
2020-12-25,9.56
2020-12-28,9.98
2020-12-29,9.37
2020-12-30,10.88
2020-12-31,13.13
2021-01-04,13.71
2021-01-05,15.56
2021-01-06,16.98
2021-01-07,19.08
2021-01-08,18.62
