净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.29
2020-07-10,-0.37
2020-07-13,1.55
2020-07-14,0.75
2020-07-15,-0.33
2020-07-16,-4.66
2020-07-17,-4.01
2020-07-20,-1.36
2020-07-21,-1.21
2020-07-22,-0.75
2020-07-23,-0.79
2020-07-24,-4.8
2020-07-27,-4.38
2020-07-28,-3.57
2020-07-29,-1.5
2020-07-30,-1.99
2020-07-31,-1.26
2020-08-03,0.17
2020-08-04,0.29
2020-08-05,0.27
2020-08-06,0.01
2020-08-07,-1.0
2020-08-10,-0.63
2020-08-11,-1.44
2020-08-12,-2.03
2020-08-13,-2.27
2020-08-14,-0.85
2020-08-17,1.33
2020-08-18,1.28
2020-08-19,-0.09
2020-08-20,-1.29
2020-08-21,-0.48
2020-08-24,0.24
2020-08-25,0.39
2020-08-26,-0.7
2020-08-27,-0.22
2020-08-28,1.98
2020-08-31,1.45
2020-09-01,1.96
2020-09-02,2.0
2020-09-03,1.47
2020-09-04,0.53
2020-09-07,-1.41
2020-09-08,-0.9
2020-09-09,-3.01
2020-09-10,-3.04
2020-09-11,-2.17
2020-09-14,-1.68
2020-09-15,-0.96
2020-09-16,-1.5
2020-09-17,-1.99
2020-09-18,0.08
2020-09-21,-0.84
2020-09-22,-1.94
2020-09-23,-1.67
2020-09-24,-3.42
2020-09-25,-3.29
2020-09-28,-3.02
2020-09-29,-2.83
2020-09-30,-2.91
2020-10-09,-1.1
2020-10-12,1.71
2020-10-13,1.99
2020-10-14,1.36
2020-10-15,1.2
2020-10-16,1.07
2020-10-19,0.37
2020-10-20,1.12
2020-10-21,1.11
2020-10-22,0.85
2020-10-23,-0.29
2020-10-26,-0.84
2020-10-27,-0.68
2020-10-28,0.08
2020-10-29,0.8
2020-10-30,-0.75
2020-11-02,-0.23
2020-11-03,0.89
2020-11-04,1.62
2020-11-05,3.04
2020-11-06,3.09
2020-11-09,4.95
2020-11-10,4.38
2020-11-11,3.43
2020-11-12,3.51
2020-11-13,2.49
2020-11-16,3.43
2020-11-17,3.28
2020-11-18,3.24
2020-11-19,3.96
2020-11-20,4.26
2020-11-23,5.47
2020-11-24,4.87
2020-11-25,3.63
2020-11-26,3.81
2020-11-27,5.05
2020-11-30,4.62
2020-12-01,6.73
2020-12-02,6.73
2020-12-03,6.51
2020-12-04,6.69
2020-12-07,5.84
2020-12-08,5.59
2020-12-09,4.25
2020-12-10,4.2
2020-12-11,3.17
2020-12-14,4.01
2020-12-15,4.24
2020-12-16,4.47
2020-12-17,5.76
2020-12-18,5.44
2020-12-21,6.33
2020-12-22,4.73
2020-12-23,5.54
2020-12-24,5.4
2020-12-25,6.26
2020-12-28,6.74
2020-12-29,6.29
2020-12-30,7.73
2020-12-31,9.65
2021-01-04,10.73
2021-01-05,12.66
2021-01-06,13.63
2021-01-07,15.58
2021-01-08,15.21
