净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.46
2020-07-10,-0.17
2020-07-13,2.0
2020-07-14,1.09
2020-07-15,0.09
2020-07-16,-3.52
2020-07-17,-2.97
2020-07-20,0.01
2020-07-21,0.27
2020-07-22,0.91
2020-07-23,0.93
2020-07-24,-3.51
2020-07-27,-3.02
2020-07-28,-2.17
2020-07-29,0.21
2020-07-30,-0.27
2020-07-31,0.6
2020-08-03,2.24
2020-08-04,2.33
2020-08-05,2.37
2020-08-06,2.08
2020-08-07,0.93
2020-08-10,1.33
2020-08-11,0.41
2020-08-12,-0.29
2020-08-13,-0.46
2020-08-14,1.08
2020-08-17,3.48
2020-08-18,3.52
2020-08-19,1.98
2020-08-20,0.69
2020-08-21,1.57
2020-08-24,2.66
2020-08-25,2.81
2020-08-26,1.6
2020-08-27,2.13
2020-08-28,4.62
2020-08-31,4.02
2020-09-01,4.61
2020-09-02,4.67
2020-09-03,4.1
2020-09-04,3.1
2020-09-07,0.92
2020-09-08,1.47
2020-09-09,-0.9
2020-09-10,-0.94
2020-09-11,0.04
2020-09-14,0.55
2020-09-15,1.36
2020-09-16,0.77
2020-09-17,0.3
2020-09-18,2.57
2020-09-21,1.6
2020-09-22,0.42
2020-09-23,0.79
2020-09-24,-1.13
2020-09-25,-0.98
2020-09-28,-0.64
2020-09-29,-0.42
2020-09-30,-0.53
2020-10-09,1.52
2020-10-12,4.61
2020-10-13,4.97
2020-10-14,4.27
2020-10-15,4.2
2020-10-16,4.05
2020-10-19,3.26
2020-10-20,4.08
2020-10-21,4.07
2020-10-22,3.74
2020-10-23,2.47
2020-10-26,1.87
2020-10-27,2.06
2020-10-28,2.89
2020-10-29,3.68
2020-10-30,2.0
2020-11-02,2.54
2020-11-03,3.78
2020-11-04,4.57
2020-11-05,6.14
2020-11-06,6.16
2020-11-09,8.26
2020-11-10,7.66
2020-11-11,6.61
2020-11-12,6.74
2020-11-13,5.61
2020-11-16,6.65
2020-11-17,6.44
2020-11-18,6.38
2020-11-19,7.17
2020-11-20,7.5
2020-11-23,8.86
2020-11-24,8.21
2020-11-25,6.83
2020-11-26,7.02
2020-11-27,8.37
2020-11-30,7.93
2020-12-01,10.26
2020-12-02,10.26
2020-12-03,10.04
2020-12-04,10.23
2020-12-07,9.29
2020-12-08,9.02
2020-12-09,7.55
2020-12-10,7.5
2020-12-11,6.31
2020-12-14,7.3
2020-12-15,7.53
2020-12-16,7.78
2020-12-17,9.16
2020-12-18,8.78
2020-12-21,9.8
2020-12-22,8.01
2020-12-23,8.95
2020-12-24,8.8
2020-12-25,9.71
2020-12-28,10.2
2020-12-29,9.73
2020-12-30,11.27
2020-12-31,13.4
2021-01-04,14.64
2021-01-05,16.83
2021-01-06,17.9
2021-01-07,19.99
2021-01-08,19.6
