净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.38
2020-07-10,-0.24
2020-07-13,1.87
2020-07-14,0.89
2020-07-15,-0.25
2020-07-16,-5.0
2020-07-17,-4.37
2020-07-20,-1.58
2020-07-21,-1.36
2020-07-22,-0.85
2020-07-23,-0.84
2020-07-24,-5.17
2020-07-27,-4.71
2020-07-28,-3.89
2020-07-29,-1.56
2020-07-30,-2.02
2020-07-31,-1.23
2020-08-03,0.28
2020-08-04,0.4
2020-08-05,0.4
2020-08-06,0.1
2020-08-07,-1.04
2020-08-10,-0.7
2020-08-11,-1.58
2020-08-12,-2.3
2020-08-13,-2.59
2020-08-14,-1.09
2020-08-17,1.26
2020-08-18,1.19
2020-08-19,-0.39
2020-08-20,-1.62
2020-08-21,-0.75
2020-08-24,0.05
2020-08-25,0.22
2020-08-26,-0.94
2020-08-27,-0.43
2020-08-28,1.94
2020-08-31,1.4
2020-09-01,1.88
2020-09-02,1.91
2020-09-03,1.34
2020-09-04,0.39
2020-09-07,-1.67
2020-09-08,-1.15
2020-09-09,-3.4
2020-09-10,-3.48
2020-09-11,-2.58
2020-09-14,-2.1
2020-09-15,-1.32
2020-09-16,-1.93
2020-09-17,-2.39
2020-09-18,-0.18
2020-09-21,-1.04
2020-09-22,-2.17
2020-09-23,-1.83
2020-09-24,-3.69
2020-09-25,-3.51
2020-09-28,-3.1
2020-09-29,-2.88
2020-09-30,-3.02
2020-10-09,-1.03
2020-10-12,1.94
2020-10-13,2.3
2020-10-14,1.66
2020-10-15,1.57
2020-10-16,1.51
2020-10-19,0.76
2020-10-20,1.56
2020-10-21,1.55
2020-10-22,1.28
2020-10-23,0.12
2020-10-26,-0.42
2020-10-27,-0.25
2020-10-28,0.57
2020-10-29,1.36
2020-10-30,-0.27
2020-11-02,0.29
2020-11-03,1.47
2020-11-04,2.25
2020-11-05,3.85
2020-11-06,3.86
2020-11-09,5.89
2020-11-10,5.33
2020-11-11,4.46
2020-11-12,4.52
2020-11-13,3.42
2020-11-16,4.43
2020-11-17,4.24
2020-11-18,4.33
2020-11-19,5.1
2020-11-20,5.43
2020-11-23,6.8
2020-11-24,6.15
2020-11-25,4.84
2020-11-26,5.01
2020-11-27,6.37
2020-11-30,6.0
2020-12-01,8.2
2020-12-02,8.27
2020-12-03,8.11
2020-12-04,8.3
2020-12-07,7.48
2020-12-08,7.23
2020-12-09,5.85
2020-12-10,5.74
2020-12-11,4.57
2020-12-14,5.52
2020-12-15,5.75
2020-12-16,5.93
2020-12-17,7.28
2020-12-18,6.9
2020-12-21,7.9
2020-12-22,6.2
2020-12-23,7.06
2020-12-24,6.91
2020-12-25,7.81
2020-12-28,8.28
2020-12-29,7.85
2020-12-30,9.34
2020-12-31,11.41
2021-01-04,12.64
2021-01-05,14.71
2021-01-06,15.72
2021-01-07,17.71
2021-01-08,17.35
