净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.55
2020-07-10,-0.29
2020-07-13,1.81
2020-07-14,1.12
2020-07-15,0.4
2020-07-16,-2.49
2020-07-17,-2.11
2020-07-20,0.89
2020-07-21,1.0
2020-07-22,1.31
2020-07-23,1.04
2020-07-24,-3.07
2020-07-27,-2.86
2020-07-28,-1.75
2020-07-29,0.16
2020-07-30,-0.34
2020-07-31,0.3
2020-08-03,1.29
2020-08-04,1.29
2020-08-05,1.02
2020-08-06,0.69
2020-08-07,-0.3
2020-08-10,0.23
2020-08-11,-0.75
2020-08-12,-1.55
2020-08-13,-1.67
2020-08-14,-0.08
2020-08-17,2.23
2020-08-18,2.26
2020-08-19,0.78
2020-08-20,-0.34
2020-08-21,0.63
2020-08-24,1.66
2020-08-25,2.06
2020-08-26,0.8
2020-08-27,1.17
2020-08-28,3.54
2020-08-31,3.13
2020-09-01,3.77
2020-09-02,3.73
2020-09-03,3.15
2020-09-04,2.22
2020-09-07,-0.06
2020-09-08,0.67
2020-09-09,-1.3
2020-09-10,-1.2
2020-09-11,-0.29
2020-09-14,0.28
2020-09-15,1.14
2020-09-16,0.59
2020-09-17,-0.01
2020-09-18,2.14
2020-09-21,1.29
2020-09-22,0.37
2020-09-23,0.76
2020-09-24,-1.04
2020-09-25,-0.75
2020-09-28,-0.27
2020-09-29,-0.09
2020-09-30,-0.2
2020-10-09,1.79
2020-10-12,4.39
2020-10-13,4.66
2020-10-14,4.05
2020-10-15,3.89
2020-10-16,3.84
2020-10-19,3.04
2020-10-20,3.85
2020-10-21,3.8
2020-10-22,3.38
2020-10-23,2.0
2020-10-26,1.6
2020-10-27,1.67
2020-10-28,2.49
2020-10-29,3.18
2020-10-30,1.12
2020-11-02,1.73
2020-11-03,2.78
2020-11-04,3.56
2020-11-05,4.74
2020-11-06,4.55
2020-11-09,6.45
2020-11-10,5.55
2020-11-11,4.87
2020-11-12,4.8
2020-11-13,3.55
2020-11-16,4.49
2020-11-17,4.29
2020-11-18,4.34
2020-11-19,5.15
2020-11-20,5.58
2020-11-23,7.1
2020-11-24,6.31
2020-11-25,4.72
2020-11-26,5.02
2020-11-27,6.46
2020-11-30,6.08
2020-12-01,8.26
2020-12-02,8.29
2020-12-03,7.87
2020-12-04,7.98
2020-12-07,7.27
2020-12-08,7.18
2020-12-09,5.97
2020-12-10,6.04
2020-12-11,5.03
2020-12-14,5.57
2020-12-15,5.78
2020-12-16,6.16
2020-12-17,7.43
2020-12-18,7.07
2020-12-21,8.02
2020-12-22,6.52
2020-12-23,7.58
2020-12-24,7.36
2020-12-25,8.41
2020-12-28,9.11
2020-12-29,8.58
2020-12-30,10.11
2020-12-31,12.04
2021-01-04,13.09
2021-01-05,14.62
2021-01-06,16.04
2021-01-07,18.37
2021-01-08,17.87
