净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.46
2020-07-10,0.06
2020-07-13,2.25
2020-07-14,1.57
2020-07-15,0.36
2020-07-16,-3.35
2020-07-17,-2.99
2020-07-20,-0.24
2020-07-21,0.26
2020-07-22,0.78
2020-07-23,0.92
2020-07-24,-3.73
2020-07-27,-3.22
2020-07-28,-2.26
2020-07-29,0.3
2020-07-30,-0.31
2020-07-31,0.59
2020-08-03,2.2
2020-08-04,2.26
2020-08-05,2.45
2020-08-06,2.32
2020-08-07,1.07
2020-08-10,1.76
2020-08-11,0.84
2020-08-12,-0.12
2020-08-13,-0.36
2020-08-14,1.52
2020-08-17,4.03
2020-08-18,4.31
2020-08-19,2.88
2020-08-20,1.42
2020-08-21,2.37
2020-08-24,3.13
2020-08-25,3.42
2020-08-26,2.0
2020-08-27,2.76
2020-08-28,5.31
2020-08-31,4.65
2020-09-01,5.26
2020-09-02,5.11
2020-09-03,4.43
2020-09-04,3.52
2020-09-07,0.92
2020-09-08,1.4
2020-09-09,-1.16
2020-09-10,-1.16
2020-09-11,-0.14
2020-09-14,0.34
2020-09-15,1.08
2020-09-16,0.42
2020-09-17,-0.16
2020-09-18,2.14
2020-09-21,1.35
2020-09-22,0.37
2020-09-23,0.88
2020-09-24,-1.1
2020-09-25,-0.92
2020-09-28,-0.56
2020-09-29,-0.14
2020-09-30,-0.29
2020-10-09,1.95
2020-10-12,5.08
2020-10-13,5.42
2020-10-14,4.77
2020-10-15,4.74
2020-10-16,4.69
2020-10-19,3.78
2020-10-20,4.57
2020-10-21,4.33
2020-10-22,3.75
2020-10-23,2.01
2020-10-26,1.35
2020-10-27,1.84
2020-10-28,2.72
2020-10-29,3.84
2020-10-30,2.02
2020-11-02,2.53
2020-11-03,3.67
2020-11-04,4.34
2020-11-05,5.77
2020-11-06,5.35
2020-11-09,7.55
2020-11-10,6.81
2020-11-11,5.65
2020-11-12,5.78
2020-11-13,4.69
2020-11-16,5.57
2020-11-17,5.35
2020-11-18,5.42
2020-11-19,6.64
2020-11-20,6.9
2020-11-23,8.21
2020-11-24,7.63
2020-11-25,6.06
2020-11-26,6.19
2020-11-27,7.48
2020-11-30,7.05
2020-12-01,9.23
2020-12-02,9.36
2020-12-03,9.25
2020-12-04,9.52
2020-12-07,8.86
2020-12-08,8.82
2020-12-09,7.28
2020-12-10,7.26
2020-12-11,6.33
2020-12-14,7.39
2020-12-15,7.67
2020-12-16,8.07
2020-12-17,9.36
2020-12-18,8.89
2020-12-21,10.29
2020-12-22,8.68
2020-12-23,9.73
2020-12-24,9.74
2020-12-25,10.83
2020-12-28,11.23
2020-12-29,10.55
2020-12-30,12.22
2020-12-31,14.39
2021-01-04,15.66
2021-01-05,17.78
2021-01-06,18.82
2021-01-07,21.05
2021-01-08,20.4
