净值日期,累计收益率
2020-07-08,0.0
2020-07-09,0.24
2020-07-10,-2.71
2020-07-13,-2.18
2020-07-14,-3.1
2020-07-15,-4.5
2020-07-16,-7.08
2020-07-17,-7.82
2020-07-20,-4.35
2020-07-21,-5.33
2020-07-22,-5.11
2020-07-23,-5.89
2020-07-24,-9.13
2020-07-27,-9.57
2020-07-28,-9.37
2020-07-29,-7.35
2020-07-30,-8.3
2020-07-31,-7.71
2020-08-03,-6.53
2020-08-04,-5.18
2020-08-05,-6.2
2020-08-06,-4.94
2020-08-07,-6.38
2020-08-10,-5.11
2020-08-11,-6.03
2020-08-12,-5.68
2020-08-13,-5.84
2020-08-14,-4.26
2020-08-17,-1.06
2020-08-18,-1.76
2020-08-19,-3.23
2020-08-20,-4.29
2020-08-21,-3.65
2020-08-24,-4.16
2020-08-25,-4.01
2020-08-26,-5.23
2020-08-27,-5.19
2020-08-28,-3.04
2020-08-31,-3.95
2020-09-01,-3.73
2020-09-02,-3.94
2020-09-03,-4.44
2020-09-04,-4.95
2020-09-07,-5.96
2020-09-08,-4.45
2020-09-09,-5.56
2020-09-10,-5.78
2020-09-11,-5.93
2020-09-14,-5.62
2020-09-15,-5.12
2020-09-16,-5.1
2020-09-17,-5.3
2020-09-18,-2.01
2020-09-21,-2.8
2020-09-22,-3.77
2020-09-23,-4.31
2020-09-24,-5.4
2020-09-25,-5.13
2020-09-28,-4.65
2020-09-29,-5.19
2020-09-30,-5.76
2020-10-09,-4.87
2020-10-12,-2.15
2020-10-13,-2.41
2020-10-14,-2.89
2020-10-15,-2.34
2020-10-16,-1.44
2020-10-19,-1.6
2020-10-20,-1.89
2020-10-21,-1.08
2020-10-22,-1.04
2020-10-23,-1.0
2020-10-26,-2.89
2020-10-27,-3.34
2020-10-28,-3.89
2020-10-29,-3.75
2020-10-30,-5.2
2020-11-02,-5.63
2020-11-03,-4.11
2020-11-04,-3.77
2020-11-05,-2.88
2020-11-06,-2.87
2020-11-09,-1.04
2020-11-10,-1.16
2020-11-11,-1.31
2020-11-12,-2.12
2020-11-13,-3.77
2020-11-16,-2.72
2020-11-17,-1.82
2020-11-18,-0.45
2020-11-19,0.01
2020-11-20,-0.47
2020-11-23,1.17
2020-11-24,0.41
2020-11-25,0.16
2020-11-26,1.21
2020-11-27,3.12
2020-11-30,2.8
2020-12-01,5.44
2020-12-02,5.2
2020-12-03,4.9
2020-12-04,3.82
2020-12-07,2.09
2020-12-08,1.47
2020-12-09,0.54
2020-12-10,0.17
2020-12-11,-1.03
2020-12-14,-0.15
2020-12-15,-0.77
2020-12-16,-0.72
2020-12-17,0.62
2020-12-18,-0.5
2020-12-21,-0.59
2020-12-22,-3.04
2020-12-23,-2.67
2020-12-24,-2.83
2020-12-25,-2.67
2020-12-28,-2.2
2020-12-29,-1.8
2020-12-30,-1.1
2020-12-31,0.94
2021-01-04,-0.14
2021-01-05,-0.82
2021-01-06,0.69
2021-01-07,1.77
2021-01-08,1.89
