净值日期,累计收益率
2020-09-11,0.0
2020-09-18,0.01
2020-09-25,0.0
2020-09-30,-0.01
2020-10-09,-0.02
2020-10-16,-0.05
2020-10-20,-0.04
2020-10-23,-0.66
2020-10-26,-0.94
2020-10-27,-0.77
2020-10-28,0.01
2020-10-29,0.75
2020-10-30,-0.89
2020-11-02,-0.37
2020-11-03,0.8
2020-11-04,1.54
2020-11-05,3.02
2020-11-06,3.03
2020-11-09,5.0
2020-11-10,4.44
2020-11-11,3.44
2020-11-12,3.54
2020-11-13,2.48
2020-11-16,3.44
2020-11-17,3.25
2020-11-18,3.18
2020-11-19,3.92
2020-11-20,4.23
2020-11-23,5.49
2020-11-24,4.86
2020-11-25,3.55
2020-11-26,3.73
2020-11-27,5.0
2020-11-30,4.58
2020-12-01,6.76
2020-12-02,6.76
2020-12-03,6.55
2020-12-04,6.73
2020-12-07,5.81
2020-12-08,5.55
2020-12-09,4.14
2020-12-10,4.1
2020-12-11,3.04
2020-12-14,3.89
2020-12-15,4.1
2020-12-16,4.28
2020-12-17,5.61
2020-12-18,5.24
2020-12-21,6.22
2020-12-22,4.49
2020-12-23,5.38
2020-12-24,5.22
2020-12-25,6.1
2020-12-28,6.56
2020-12-29,6.11
2020-12-30,7.59
2020-12-31,9.61
2021-01-04,10.77
2021-01-05,12.86
2021-01-06,13.89
2021-01-07,15.89
2021-01-08,15.51
