净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.5
2020-07-10,-0.2
2020-07-13,1.78
2020-07-14,0.94
2020-07-15,-0.08
2020-07-16,-4.48
2020-07-17,-3.74
2020-07-20,-0.9
2020-07-21,-0.71
2020-07-22,-0.25
2020-07-23,-0.27
2020-07-24,-4.45
2020-07-27,-4.08
2020-07-28,-3.25
2020-07-29,-1.15
2020-07-30,-1.67
2020-07-31,-0.91
2020-08-03,0.52
2020-08-04,0.72
2020-08-05,0.68
2020-08-06,0.44
2020-08-07,-0.67
2020-08-10,-0.27
2020-08-11,-1.11
2020-08-12,-1.8
2020-08-13,-2.01
2020-08-14,-0.54
2020-08-17,1.69
2020-08-18,1.65
2020-08-19,0.13
2020-08-20,-0.86
2020-08-21,0.01
2020-08-24,0.84
2020-08-25,1.03
2020-08-26,-0.14
2020-08-27,0.29
2020-08-28,2.59
2020-08-31,1.98
2020-09-01,2.5
2020-09-02,2.54
2020-09-03,1.98
2020-09-04,1.01
2020-09-07,-1.06
2020-09-08,-0.5
2020-09-09,-2.63
2020-09-10,-2.66
2020-09-11,-1.84
2020-09-14,-1.28
2020-09-15,-0.56
2020-09-16,-1.17
2020-09-17,-1.58
2020-09-18,0.51
2020-09-21,-0.45
2020-09-22,-1.43
2020-09-23,-1.19
2020-09-24,-2.98
2020-09-25,-2.73
2020-09-28,-2.49
2020-09-29,-2.26
2020-09-30,-2.31
2020-10-09,-0.4
2020-10-12,2.39
2020-10-13,2.73
2020-10-14,2.13
2020-10-15,2.0
2020-10-16,1.93
2020-10-19,1.23
2020-10-20,1.9
2020-10-21,1.79
2020-10-22,1.42
2020-10-23,0.24
2020-10-26,-0.2
2020-10-27,-0.12
2020-10-28,0.57
2020-10-29,1.36
2020-10-30,-0.33
2020-11-02,0.18
2020-11-03,1.25
2020-11-04,1.89
2020-11-05,3.36
2020-11-06,3.35
2020-11-09,5.23
2020-11-10,4.52
2020-11-11,3.56
2020-11-12,3.64
2020-11-13,2.57
2020-11-16,3.51
2020-11-17,3.28
2020-11-18,3.3
2020-11-19,4.0
2020-11-20,4.28
2020-11-23,5.57
2020-11-24,4.94
2020-11-25,3.67
2020-11-26,3.83
2020-11-27,5.0
2020-11-30,4.57
2020-12-01,6.63
2020-12-02,6.64
2020-12-03,6.46
2020-12-04,6.61
2020-12-07,5.73
2020-12-08,5.5
2020-12-09,4.18
2020-12-10,4.18
2020-12-11,3.18
2020-12-14,3.99
2020-12-15,4.28
2020-12-16,4.47
2020-12-17,5.84
2020-12-18,5.52
2020-12-21,6.47
2020-12-22,4.9
2020-12-23,5.77
2020-12-24,5.66
2020-12-25,6.5
2020-12-28,7.09
2020-12-29,6.49
2020-12-30,8.12
2020-12-31,10.1
2021-01-04,11.24
2021-01-05,13.25
2021-01-06,14.43
2021-01-07,16.85
2021-01-08,16.23
