净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.41
2020-07-10,-0.26
2020-07-13,1.88
2020-07-14,0.96
2020-07-15,-0.2
2020-07-16,-4.97
2020-07-17,-4.3
2020-07-20,-1.49
2020-07-21,-1.25
2020-07-22,-0.75
2020-07-23,-0.71
2020-07-24,-5.07
2020-07-27,-4.59
2020-07-28,-3.76
2020-07-29,-1.4
2020-07-30,-1.87
2020-07-31,-0.84
2020-08-03,0.76
2020-08-04,0.87
2020-08-05,0.91
2020-08-06,0.71
2020-08-07,-0.32
2020-08-10,0.19
2020-08-11,-0.67
2020-08-12,-1.31
2020-08-13,-1.5
2020-08-14,0.01
2020-08-17,2.49
2020-08-18,2.47
2020-08-19,0.96
2020-08-20,-0.29
2020-08-21,0.56
2020-08-24,2.19
2020-08-25,2.63
2020-08-26,1.35
2020-08-27,1.66
2020-08-28,4.07
2020-08-31,3.48
2020-09-01,4.25
2020-09-02,4.29
2020-09-03,3.74
2020-09-04,2.84
2020-09-07,0.69
2020-09-08,1.24
2020-09-09,-1.07
2020-09-10,-1.02
2020-09-11,-0.03
2020-09-14,0.47
2020-09-15,1.29
2020-09-16,0.84
2020-09-17,0.48
2020-09-18,2.74
2020-09-21,1.86
2020-09-22,0.68
2020-09-23,1.05
2020-09-24,-0.78
2020-09-25,-0.61
2020-09-28,-0.2
2020-09-29,0.02
2020-09-30,-0.1
2020-10-09,1.95
2020-10-12,5.05
2020-10-13,5.41
2020-10-14,4.77
2020-10-15,4.69
2020-10-16,4.54
2020-10-19,3.75
2020-10-20,4.59
2020-10-21,4.57
2020-10-22,4.31
2020-10-23,3.09
2020-10-26,2.54
2020-10-27,2.73
2020-10-28,3.55
2020-10-29,4.56
2020-10-30,3.0
2020-11-02,3.78
2020-11-03,5.06
2020-11-04,5.83
2020-11-05,7.59
2020-11-06,7.75
2020-11-09,9.9
2020-11-10,9.34
2020-11-11,8.09
2020-11-12,8.19
2020-11-13,7.12
2020-11-16,8.36
2020-11-17,8.21
2020-11-18,8.27
2020-11-19,9.02
2020-11-20,9.58
2020-11-23,10.96
2020-11-24,10.39
2020-11-25,8.93
2020-11-26,9.05
2020-11-27,10.37
2020-11-30,10.0
2020-12-01,12.35
2020-12-02,12.35
2020-12-03,12.08
2020-12-04,12.3
2020-12-07,11.44
2020-12-08,11.17
2020-12-09,9.66
2020-12-10,9.52
2020-12-11,8.49
2020-12-14,9.43
2020-12-15,9.66
2020-12-16,9.93
2020-12-17,11.42
2020-12-18,11.03
2020-12-21,12.1
2020-12-22,10.41
2020-12-23,11.46
2020-12-24,11.19
2020-12-25,12.2
2020-12-28,12.77
2020-12-29,12.28
2020-12-30,14.01
2020-12-31,16.33
2021-01-04,17.62
2021-01-05,19.74
2021-01-06,20.66
2021-01-07,22.78
2021-01-08,22.34
