净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.39
2020-07-10,0.93
2020-07-13,3.38
2020-07-14,3.8
2020-07-15,4.12
2020-07-16,-2.37
2020-07-17,-0.37
2020-07-20,1.42
2020-07-21,2.54
2020-07-22,3.86
2020-07-23,5.95
2020-07-24,1.34
2020-07-27,1.72
2020-07-28,3.47
2020-07-29,5.94
2020-07-30,6.41
2020-07-31,7.7
2020-08-03,8.43
2020-08-04,8.06
2020-08-05,8.3
2020-08-06,7.35
2020-08-07,6.45
2020-08-10,6.91
2020-08-11,6.22
2020-08-12,4.83
2020-08-13,5.2
2020-08-14,7.21
2020-08-17,8.74
2020-08-18,9.64
2020-08-19,8.37
2020-08-20,6.47
2020-08-21,8.46
2020-08-24,10.25
2020-08-25,12.06
2020-08-26,11.18
2020-08-27,12.17
2020-08-28,14.79
2020-08-31,14.05
2020-09-01,15.3
2020-09-02,15.41
2020-09-03,15.23
2020-09-04,14.48
2020-09-07,11.67
2020-09-08,11.87
2020-09-09,9.34
2020-09-10,10.35
2020-09-11,12.19
2020-09-14,13.8
2020-09-15,14.17
2020-09-16,13.38
2020-09-17,12.77
2020-09-18,14.2
2020-09-21,12.97
2020-09-22,11.98
2020-09-23,12.95
2020-09-24,10.92
2020-09-25,11.26
2020-09-28,11.59
2020-09-29,11.79
2020-09-30,11.87
2020-10-09,13.48
2020-10-12,17.23
2020-10-13,18.07
2020-10-14,17.4
2020-10-15,17.32
2020-10-16,16.9
2020-10-19,15.11
2020-10-20,16.54
2020-10-21,16.56
2020-10-22,15.85
2020-10-23,13.93
2020-10-26,12.5
2020-10-27,12.35
2020-10-28,13.92
2020-10-29,15.56
2020-10-30,13.9
2020-11-02,13.37
2020-11-03,13.99
2020-11-04,15.25
2020-11-05,16.96
2020-11-06,16.68
2020-11-09,19.29
2020-11-10,20.11
2020-11-11,18.82
2020-11-12,19.22
2020-11-13,17.45
2020-11-16,18.67
2020-11-17,18.03
2020-11-18,16.89
2020-11-19,18.37
2020-11-20,19.33
2020-11-23,20.63
2020-11-24,20.12
2020-11-25,17.82
2020-11-26,18.34
2020-11-27,19.37
2020-11-30,17.71
2020-12-01,20.46
2020-12-02,20.15
2020-12-03,20.79
2020-12-04,21.51
2020-12-07,21.25
2020-12-08,21.5
2020-12-09,19.79
2020-12-10,20.01
2020-12-11,19.69
2020-12-14,20.76
2020-12-15,21.21
2020-12-16,21.65
2020-12-17,24.37
2020-12-18,24.25
2020-12-21,25.24
2020-12-22,24.06
2020-12-23,24.95
2020-12-24,24.14
2020-12-25,25.26
2020-12-28,27.15
2020-12-29,26.23
2020-12-30,27.99
2020-12-31,31.55
2021-01-04,32.49
2021-01-05,34.28
2021-01-06,36.42
2021-01-07,39.59
2021-01-08,37.63
