净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.4
2020-07-10,-0.23
2020-07-13,1.91
2020-07-14,1.03
2020-07-15,-0.12
2020-07-16,-3.52
2020-07-17,-2.96
2020-07-20,0.16
2020-07-21,0.37
2020-07-22,1.31
2020-07-23,1.33
2020-07-24,-3.16
2020-07-27,-2.72
2020-07-28,-1.84
2020-07-29,0.78
2020-07-30,0.34
2020-07-31,1.47
2020-08-03,3.1
2020-08-04,3.1
2020-08-05,3.22
2020-08-06,3.09
2020-08-07,1.93
2020-08-10,2.2
2020-08-11,1.32
2020-08-12,0.62
2020-08-13,0.38
2020-08-14,1.89
2020-08-17,4.4
2020-08-18,4.46
2020-08-19,2.98
2020-08-20,1.77
2020-08-21,2.62
2020-08-24,4.14
2020-08-25,4.25
2020-08-26,3.04
2020-08-27,3.6
2020-08-28,6.08
2020-08-31,5.51
2020-09-01,6.35
2020-09-02,6.4
2020-09-03,5.87
2020-09-04,4.99
2020-09-07,2.63
2020-09-08,3.12
2020-09-09,0.71
2020-09-10,0.79
2020-09-11,1.84
2020-09-14,2.34
2020-09-15,3.18
2020-09-16,2.75
2020-09-17,2.5
2020-09-18,4.7
2020-09-21,3.73
2020-09-22,2.57
2020-09-23,2.96
2020-09-24,1.19
2020-09-25,1.3
2020-09-28,1.53
2020-09-29,1.75
2020-09-30,1.63
2020-10-09,3.68
2020-10-12,6.93
2020-10-13,7.28
2020-10-14,6.58
2020-10-15,6.52
2020-10-16,6.82
2020-10-19,6.11
2020-10-20,6.94
2020-10-21,6.87
2020-10-22,6.64
2020-10-23,5.41
2020-10-26,4.94
2020-10-27,5.14
2020-10-28,6.0
2020-10-29,6.8
2020-10-30,5.18
2020-11-02,5.73
2020-11-03,7.02
2020-11-04,7.75
2020-11-05,9.48
2020-11-06,9.5
2020-11-09,11.78
2020-11-10,11.12
2020-11-11,10.09
2020-11-12,10.22
2020-11-13,9.14
2020-11-16,10.14
2020-11-17,9.9
2020-11-18,10.13
2020-11-19,10.89
2020-11-20,11.21
2020-11-23,12.6
2020-11-24,12.03
2020-11-25,10.61
2020-11-26,10.75
2020-11-27,12.16
2020-11-30,11.75
2020-12-01,14.06
2020-12-02,14.2
2020-12-03,14.01
2020-12-04,14.15
2020-12-07,13.37
2020-12-08,13.13
2020-12-09,11.63
2020-12-10,11.62
2020-12-11,10.39
2020-12-14,11.39
2020-12-15,11.55
2020-12-16,11.74
2020-12-17,13.16
2020-12-18,12.78
2020-12-21,13.84
2020-12-22,12.1
2020-12-23,13.13
2020-12-24,12.96
2020-12-25,13.91
2020-12-28,14.35
2020-12-29,13.9
2020-12-30,15.72
2020-12-31,18.04
2021-01-04,19.3
2021-01-05,21.53
2021-01-06,22.65
2021-01-07,24.82
2021-01-08,24.49
