净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.4
2020-07-10,-0.25
2020-07-13,1.87
2020-07-14,0.96
2020-07-15,-0.22
2020-07-16,-4.92
2020-07-17,-4.27
2020-07-20,-1.45
2020-07-21,-1.23
2020-07-22,-0.73
2020-07-23,-0.7
2020-07-24,-5.02
2020-07-27,-4.54
2020-07-28,-3.71
2020-07-29,-1.41
2020-07-30,-1.88
2020-07-31,-1.07
2020-08-03,0.51
2020-08-04,0.61
2020-08-05,0.64
2020-08-06,0.34
2020-08-07,-0.78
2020-08-10,-0.43
2020-08-11,-1.33
2020-08-12,-2.02
2020-08-13,-2.27
2020-08-14,-0.78
2020-08-17,1.52
2020-08-18,1.47
2020-08-19,-0.03
2020-08-20,-1.3
2020-08-21,-0.45
2020-08-24,0.33
2020-08-25,0.45
2020-08-26,-0.72
2020-08-27,-0.19
2020-08-28,2.17
2020-08-31,1.58
2020-09-01,2.13
2020-09-02,2.16
2020-09-03,1.59
2020-09-04,0.61
2020-09-07,-1.52
2020-09-08,-0.99
2020-09-09,-3.3
2020-09-10,-3.36
2020-09-11,-2.41
2020-09-14,-1.93
2020-09-15,-1.15
2020-09-16,-1.74
2020-09-17,-2.26
2020-09-18,-0.08
2020-09-21,-1.04
2020-09-22,-2.2
2020-09-23,-1.85
2020-09-24,-3.72
2020-09-25,-3.58
2020-09-28,-3.34
2020-09-29,-3.14
2020-09-30,-3.23
2020-10-09,-1.29
2020-10-12,1.68
2020-10-13,2.03
2020-10-14,1.35
2020-10-15,1.17
2020-10-16,1.03
2020-10-19,0.26
2020-10-20,1.05
2020-10-21,1.04
2020-10-22,0.73
2020-10-23,-0.51
2020-10-26,-1.08
2020-10-27,-0.9
2020-10-28,-0.11
2020-10-29,0.63
2020-10-30,-0.99
2020-11-02,-0.47
2020-11-03,0.72
2020-11-04,1.47
2020-11-05,2.97
2020-11-06,2.98
2020-11-09,4.97
2020-11-10,4.4
2020-11-11,3.37
2020-11-12,3.47
2020-11-13,2.39
2020-11-16,3.37
2020-11-17,3.17
2020-11-18,3.1
2020-11-19,3.86
2020-11-20,4.18
2020-11-23,5.47
2020-11-24,4.83
2020-11-25,3.5
2020-11-26,3.69
2020-11-27,4.97
2020-11-30,4.54
2020-12-01,6.76
2020-12-02,6.76
2020-12-03,6.54
2020-12-04,6.73
2020-12-07,5.81
2020-12-08,5.55
2020-12-09,4.15
2020-12-10,4.1
2020-12-11,3.02
2020-12-14,3.91
2020-12-15,4.13
2020-12-16,4.31
2020-12-17,5.64
2020-12-18,5.27
2020-12-21,6.24
2020-12-22,4.53
2020-12-23,5.41
2020-12-24,5.26
2020-12-25,6.14
2020-12-28,6.6
2020-12-29,6.15
2020-12-30,7.63
2020-12-31,9.66
2021-01-04,10.83
2021-01-05,12.93
2021-01-06,13.96
2021-01-07,15.96
2021-01-08,15.58
