净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.48
2020-07-10,0.18
2020-07-13,2.28
2020-07-14,1.98
2020-07-15,0.92
2020-07-16,-3.6
2020-07-17,-2.52
2020-07-20,0.34
2020-07-21,0.8
2020-07-22,1.05
2020-07-23,1.27
2020-07-24,-2.95
2020-07-27,-2.26
2020-07-28,-1.18
2020-07-29,0.83
2020-07-30,0.16
2020-07-31,0.96
2020-08-03,2.19
2020-08-04,2.66
2020-08-05,3.08
2020-08-06,2.99
2020-08-07,1.9
2020-08-10,2.65
2020-08-11,1.9
2020-08-12,1.23
2020-08-13,0.92
2020-08-14,2.37
2020-08-17,4.44
2020-08-18,4.43
2020-08-19,3.53
2020-08-20,2.67
2020-08-21,3.84
2020-08-24,4.46
2020-08-25,4.55
2020-08-26,3.1
2020-08-27,3.41
2020-08-28,5.84
2020-08-31,5.35
2020-09-01,6.28
2020-09-02,6.07
2020-09-03,5.52
2020-09-04,4.41
2020-09-07,1.82
2020-09-08,2.47
2020-09-09,0.02
2020-09-10,0.11
2020-09-11,0.76
2020-09-14,1.29
2020-09-15,2.63
2020-09-16,1.91
2020-09-17,1.49
2020-09-18,3.56
2020-09-21,2.41
2020-09-22,1.52
2020-09-23,1.84
2020-09-24,-0.16
2020-09-25,0.05
2020-09-28,0.01
2020-09-29,0.19
2020-09-30,0.15
2020-10-09,1.76
2020-10-12,4.59
2020-10-13,5.12
2020-10-14,4.28
2020-10-15,4.15
2020-10-16,4.35
2020-10-19,3.42
2020-10-20,4.16
2020-10-21,4.15
2020-10-22,3.51
2020-10-23,1.91
2020-10-26,1.58
2020-10-27,1.59
2020-10-28,2.37
2020-10-29,3.39
2020-10-30,1.18
2020-11-02,1.65
2020-11-03,2.78
2020-11-04,3.58
2020-11-05,4.92
2020-11-06,4.81
2020-11-09,6.53
2020-11-10,5.74
2020-11-11,4.67
2020-11-12,4.81
2020-11-13,3.61
2020-11-16,4.86
2020-11-17,4.8
2020-11-18,4.98
2020-11-19,5.46
2020-11-20,6.51
2020-11-23,8.1
2020-11-24,7.7
2020-11-25,6.46
2020-11-26,6.59
2020-11-27,7.71
2020-11-30,7.58
2020-12-01,9.57
2020-12-02,9.47
2020-12-03,9.2
2020-12-04,9.35
2020-12-07,8.31
2020-12-08,8.12
2020-12-09,6.96
2020-12-10,6.93
2020-12-11,6.1
2020-12-14,6.88
2020-12-15,7.15
2020-12-16,7.5
2020-12-17,9.14
2020-12-18,9.27
2020-12-21,10.46
2020-12-22,8.44
2020-12-23,9.77
2020-12-24,9.96
2020-12-25,11.04
2020-12-28,12.07
2020-12-29,11.14
2020-12-30,13.09
2020-12-31,15.16
2021-01-04,17.2
2021-01-05,18.94
2021-01-06,20.28
2021-01-07,23.18
2021-01-08,23.17
