净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.67
2020-07-10,0.29
2020-07-13,2.39
2020-07-14,1.57
2020-07-15,0.76
2020-07-16,-3.2
2020-07-17,-2.29
2020-07-20,0.97
2020-07-21,1.25
2020-07-22,1.57
2020-07-23,1.58
2020-07-24,-3.11
2020-07-27,-2.99
2020-07-28,-1.94
2020-07-29,0.51
2020-07-30,-0.21
2020-07-31,0.82
2020-08-03,2.41
2020-08-04,2.76
2020-08-05,2.9
2020-08-06,2.87
2020-08-07,1.6
2020-08-10,2.23
2020-08-11,1.43
2020-08-12,0.71
2020-08-13,0.42
2020-08-14,2.22
2020-08-17,4.48
2020-08-18,4.68
2020-08-19,3.39
2020-08-20,2.09
2020-08-21,3.14
2020-08-24,4.61
2020-08-25,4.9
2020-08-26,3.61
2020-08-27,4.25
2020-08-28,6.85
2020-08-31,6.22
2020-09-01,6.97
2020-09-02,7.11
2020-09-03,6.1
2020-09-04,5.13
2020-09-07,2.61
2020-09-08,3.35
2020-09-09,0.99
2020-09-10,1.22
2020-09-11,2.27
2020-09-14,2.71
2020-09-15,3.68
2020-09-16,3.14
2020-09-17,2.93
2020-09-18,4.97
2020-09-21,3.96
2020-09-22,3.08
2020-09-23,3.62
2020-09-24,1.8
2020-09-25,2.09
2020-09-28,2.27
2020-09-29,2.51
2020-09-30,2.48
2020-10-09,4.6
2020-10-12,7.38
2020-10-13,7.86
2020-10-14,7.25
2020-10-15,7.08
2020-10-16,6.9
2020-10-19,6.13
2020-10-20,6.9
2020-10-21,6.82
2020-10-22,6.48
2020-10-23,5.18
2020-10-26,4.51
2020-10-27,4.87
2020-10-28,5.77
2020-10-29,6.66
2020-10-30,4.77
2020-11-02,5.23
2020-11-03,6.28
2020-11-04,6.92
2020-11-05,8.5
2020-11-06,7.97
2020-11-09,10.08
2020-11-10,9.57
2020-11-11,8.59
2020-11-12,8.59
2020-11-13,7.52
2020-11-16,8.49
2020-11-17,8.29
2020-11-18,8.21
2020-11-19,8.9
2020-11-20,9.13
2020-11-23,10.36
2020-11-24,9.62
2020-11-25,8.18
2020-11-26,8.41
2020-11-27,9.6
2020-11-30,9.19
2020-12-01,11.53
2020-12-02,11.42
2020-12-03,11.48
2020-12-04,11.81
2020-12-07,11.14
2020-12-08,10.89
2020-12-09,9.6
2020-12-10,9.8
2020-12-11,8.8
2020-12-14,9.8
2020-12-15,10.2
2020-12-16,10.63
2020-12-17,11.85
2020-12-18,11.53
2020-12-21,12.67
2020-12-22,11.03
2020-12-23,11.74
2020-12-24,11.91
2020-12-25,12.88
2020-12-28,13.67
2020-12-29,13.07
2020-12-30,14.83
2020-12-31,17.13
2021-01-04,18.38
2021-01-05,20.47
2021-01-06,21.49
2021-01-07,23.96
2021-01-08,23.63
