净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.68
2020-07-10,0.58
2020-07-13,2.45
2020-07-14,1.92
2020-07-15,0.92
2020-07-16,-3.42
2020-07-17,-2.86
2020-07-20,0.31
2020-07-21,0.34
2020-07-22,1.12
2020-07-23,1.45
2020-07-24,-2.8
2020-07-27,-2.42
2020-07-28,-1.45
2020-07-29,1.02
2020-07-30,0.53
2020-07-31,1.58
2020-08-03,3.23
2020-08-04,3.54
2020-08-05,3.45
2020-08-06,3.31
2020-08-07,2.11
2020-08-10,2.93
2020-08-11,2.15
2020-08-12,1.72
2020-08-13,1.57
2020-08-14,2.92
2020-08-17,5.08
2020-08-18,4.89
2020-08-19,3.49
2020-08-20,2.62
2020-08-21,3.56
2020-08-24,4.51
2020-08-25,4.63
2020-08-26,3.48
2020-08-27,3.76
2020-08-28,5.92
2020-08-31,5.36
2020-09-01,6.14
2020-09-02,5.96
2020-09-03,5.44
2020-09-04,4.42
2020-09-07,2.22
2020-09-08,2.81
2020-09-09,0.87
2020-09-10,0.81
2020-09-11,1.57
2020-09-14,2.02
2020-09-15,2.88
2020-09-16,2.38
2020-09-17,2.14
2020-09-18,4.2
2020-09-21,3.37
2020-09-22,2.55
2020-09-23,2.77
2020-09-24,1.23
2020-09-25,1.49
2020-09-28,1.82
2020-09-29,2.13
2020-09-30,2.03
2020-10-09,4.02
2020-10-12,6.72
2020-10-13,6.97
2020-10-14,6.48
2020-10-15,6.32
2020-10-16,6.22
2020-10-19,5.42
2020-10-20,6.1
2020-10-21,5.91
2020-10-22,5.62
2020-10-23,4.36
2020-10-26,4.04
2020-10-27,4.06
2020-10-28,4.88
2020-10-29,5.95
2020-10-30,3.99
2020-11-02,4.58
2020-11-03,5.59
2020-11-04,6.28
2020-11-05,7.92
2020-11-06,8.17
2020-11-09,10.48
2020-11-10,9.67
2020-11-11,8.45
2020-11-12,8.63
2020-11-13,7.6
2020-11-16,8.64
2020-11-17,8.36
2020-11-18,8.71
2020-11-19,9.43
2020-11-20,9.88
2020-11-23,11.62
2020-11-24,11.02
2020-11-25,9.69
2020-11-26,9.78
2020-11-27,11.05
2020-11-30,10.78
2020-12-01,12.86
2020-12-02,12.98
2020-12-03,12.81
2020-12-04,12.9
2020-12-07,12.16
2020-12-08,11.99
2020-12-09,10.56
2020-12-10,10.73
2020-12-11,9.6
2020-12-14,10.42
2020-12-15,10.55
2020-12-16,10.67
2020-12-17,12.12
2020-12-18,11.82
2020-12-21,13.03
2020-12-22,11.56
2020-12-23,12.42
2020-12-24,12.22
2020-12-25,13.0
2020-12-28,13.73
2020-12-29,12.99
2020-12-30,14.69
2020-12-31,16.78
2021-01-04,17.62
2021-01-05,19.26
2021-01-06,20.53
2021-01-07,22.55
2021-01-08,22.5
