净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.42
2020-07-10,-0.25
2020-07-13,1.91
2020-07-14,0.98
2020-07-15,-0.19
2020-07-16,-4.86
2020-07-17,-4.2
2020-07-20,-1.35
2020-07-21,-1.12
2020-07-22,-0.61
2020-07-23,-0.59
2020-07-24,-4.96
2020-07-27,-4.47
2020-07-28,-3.64
2020-07-29,-1.3
2020-07-30,-1.77
2020-07-31,-0.95
2020-08-03,0.65
2020-08-04,0.75
2020-08-05,0.78
2020-08-06,0.47
2020-08-07,-0.66
2020-08-10,-0.3
2020-08-11,-1.21
2020-08-12,-1.92
2020-08-13,-2.16
2020-08-14,-0.66
2020-08-17,1.68
2020-08-18,1.63
2020-08-19,0.11
2020-08-20,-1.18
2020-08-21,-0.31
2020-08-24,0.48
2020-08-25,0.6
2020-08-26,-0.58
2020-08-27,-0.05
2020-08-28,2.34
2020-08-31,1.74
2020-09-01,2.29
2020-09-02,2.32
2020-09-03,1.75
2020-09-04,0.77
2020-09-07,-1.37
2020-09-08,-0.83
2020-09-09,-3.15
2020-09-10,-3.21
2020-09-11,-2.26
2020-09-14,-1.79
2020-09-15,-1.0
2020-09-16,-1.6
2020-09-17,-2.12
2020-09-18,0.09
2020-09-21,-0.87
2020-09-22,-2.05
2020-09-23,-1.7
2020-09-24,-3.58
2020-09-25,-3.44
2020-09-28,-3.18
2020-09-29,-2.97
2020-09-30,-3.07
2020-10-09,-1.11
2020-10-12,1.89
2020-10-13,2.23
2020-10-14,1.54
2020-10-15,1.37
2020-10-16,1.22
2020-10-19,0.45
2020-10-20,1.25
2020-10-21,1.23
2020-10-22,0.92
2020-10-23,-0.32
2020-10-26,-0.9
2020-10-27,-0.73
2020-10-28,0.08
2020-10-29,0.83
2020-10-30,-0.81
2020-11-02,-0.27
2020-11-03,0.93
2020-11-04,1.69
2020-11-05,3.2
2020-11-06,3.21
2020-11-09,5.23
2020-11-10,4.65
2020-11-11,3.62
2020-11-12,3.72
2020-11-13,2.62
2020-11-16,3.62
2020-11-17,3.42
2020-11-18,3.36
2020-11-19,4.13
2020-11-20,4.45
2020-11-23,5.75
2020-11-24,5.1
2020-11-25,3.76
2020-11-26,3.94
2020-11-27,5.26
2020-11-30,4.83
2020-12-01,7.08
2020-12-02,7.08
2020-12-03,6.87
2020-12-04,7.05
2020-12-07,6.13
2020-12-08,5.86
2020-12-09,4.44
2020-12-10,4.39
2020-12-11,3.23
2020-12-14,4.16
2020-12-15,4.38
2020-12-16,4.56
2020-12-17,5.9
2020-12-18,5.52
2020-12-21,6.5
2020-12-22,4.77
2020-12-23,5.66
2020-12-24,5.51
2020-12-25,6.39
2020-12-28,6.86
2020-12-29,6.41
2020-12-30,7.91
2020-12-31,9.97
2021-01-04,11.15
2021-01-05,13.27
2021-01-06,14.3
2021-01-07,16.32
2021-01-08,15.94
