净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.47
2020-07-10,0.0
2020-07-13,2.08
2020-07-14,1.33
2020-07-15,0.43
2020-07-16,-4.21
2020-07-17,-3.45
2020-07-20,-0.57
2020-07-21,-0.19
2020-07-22,0.52
2020-07-23,0.52
2020-07-24,-3.64
2020-07-27,-3.22
2020-07-28,-2.41
2020-07-29,-0.05
2020-07-30,-0.52
2020-07-31,0.47
2020-08-03,2.04
2020-08-04,2.13
2020-08-05,2.18
2020-08-06,1.94
2020-08-07,0.8
2020-08-10,1.28
2020-08-11,0.43
2020-08-12,-0.19
2020-08-13,-0.38
2020-08-14,1.04
2020-08-17,3.41
2020-08-18,3.36
2020-08-19,1.89
2020-08-20,0.71
2020-08-21,1.51
2020-08-24,2.93
2020-08-25,3.17
2020-08-26,2.04
2020-08-27,2.56
2020-08-28,4.97
2020-08-31,4.4
2020-09-01,5.06
2020-09-02,5.11
2020-09-03,4.59
2020-09-04,3.69
2020-09-07,1.61
2020-09-08,2.13
2020-09-09,-0.14
2020-09-10,-0.14
2020-09-11,0.8
2020-09-14,1.33
2020-09-15,2.08
2020-09-16,1.56
2020-09-17,1.09
2020-09-18,3.27
2020-09-21,2.41
2020-09-22,1.28
2020-09-23,1.61
2020-09-24,-0.14
2020-09-25,-0.05
2020-09-28,0.28
2020-09-29,0.52
2020-09-30,0.38
2020-10-09,2.37
2020-10-12,5.3
2020-10-13,5.63
2020-10-14,4.97
2020-10-15,4.92
2020-10-16,4.78
2020-10-19,4.02
2020-10-20,4.83
2020-10-21,4.83
2020-10-22,4.54
2020-10-23,3.31
2020-10-26,2.79
2020-10-27,2.98
2020-10-28,3.79
2020-10-29,5.06
2020-10-30,3.55
2020-11-02,4.12
2020-11-03,5.3
2020-11-04,6.06
2020-11-05,7.57
2020-11-06,7.62
2020-11-09,9.7
2020-11-10,9.09
2020-11-11,8.09
2020-11-12,8.19
2020-11-13,7.15
2020-11-16,8.09
2020-11-17,7.9
2020-11-18,7.9
2020-11-19,8.66
2020-11-20,8.94
2020-11-23,10.27
2020-11-24,9.7
2020-11-25,8.38
2020-11-26,8.57
2020-11-27,9.89
2020-11-30,9.47
2020-12-01,11.59
2020-12-02,11.64
2020-12-03,11.41
2020-12-04,11.64
2020-12-07,10.7
2020-12-08,10.46
2020-12-09,9.04
2020-12-10,8.99
2020-12-11,7.95
2020-12-14,8.8
2020-12-15,9.04
2020-12-16,9.28
2020-12-17,10.6
2020-12-18,10.27
2020-12-21,11.26
2020-12-22,9.61
2020-12-23,10.51
2020-12-24,10.36
2020-12-25,11.26
2020-12-28,11.74
2020-12-29,11.26
2020-12-30,12.87
2020-12-31,14.96
2021-01-04,16.14
2021-01-05,18.22
2021-01-06,19.26
2021-01-07,21.3
2021-01-08,20.92
