净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.43
2020-07-10,-0.13
2020-07-13,1.91
2020-07-14,1.05
2020-07-15,0.34
2020-07-16,-4.27
2020-07-17,-3.39
2020-07-20,-0.68
2020-07-21,-0.4
2020-07-22,0.41
2020-07-23,0.43
2020-07-24,-3.82
2020-07-27,-3.5
2020-07-28,-2.38
2020-07-29,-0.12
2020-07-30,-0.59
2020-07-31,0.55
2020-08-03,1.82
2020-08-04,1.8
2020-08-05,1.93
2020-08-06,1.75
2020-08-07,0.82
2020-08-10,1.3
2020-08-11,0.3
2020-08-12,-0.32
2020-08-13,-0.48
2020-08-14,0.92
2020-08-17,3.25
2020-08-18,3.31
2020-08-19,1.98
2020-08-20,0.68
2020-08-21,1.55
2020-08-24,2.9
2020-08-25,3.2
2020-08-26,2.22
2020-08-27,2.76
2020-08-28,5.4
2020-08-31,4.86
2020-09-01,5.47
2020-09-02,5.69
2020-09-03,5.0
2020-09-04,3.85
2020-09-07,1.43
2020-09-08,2.19
2020-09-09,-0.07
2020-09-10,-0.01
2020-09-11,0.92
2020-09-14,1.43
2020-09-15,2.32
2020-09-16,1.66
2020-09-17,1.28
2020-09-18,3.54
2020-09-21,2.45
2020-09-22,1.6
2020-09-23,1.82
2020-09-24,-0.1
2020-09-25,0.17
2020-09-28,0.61
2020-09-29,0.94
2020-09-30,0.76
2020-10-09,2.36
2020-10-12,5.41
2020-10-13,5.96
2020-10-14,5.35
2020-10-15,5.31
2020-10-16,5.17
2020-10-19,4.66
2020-10-20,5.31
2020-10-21,5.23
2020-10-22,4.7
2020-10-23,3.36
2020-10-26,2.86
2020-10-27,3.11
2020-10-28,4.08
2020-10-29,5.08
2020-10-30,3.01
2020-11-02,3.68
2020-11-03,4.78
2020-11-04,5.78
2020-11-05,7.19
2020-11-06,7.11
2020-11-09,8.71
2020-11-10,8.06
2020-11-11,7.23
2020-11-12,7.26
2020-11-13,5.85
2020-11-16,6.69
2020-11-17,6.42
2020-11-18,6.25
2020-11-19,7.39
2020-11-20,7.75
2020-11-23,8.95
2020-11-24,8.17
2020-11-25,6.73
2020-11-26,6.98
2020-11-27,8.44
2020-11-30,7.78
2020-12-01,10.04
2020-12-02,9.98
2020-12-03,9.62
2020-12-04,9.8
2020-12-07,9.04
2020-12-08,8.79
2020-12-09,7.37
2020-12-10,7.49
2020-12-11,6.63
2020-12-14,7.58
2020-12-15,7.65
2020-12-16,8.02
2020-12-17,9.52
2020-12-18,9.37
2020-12-21,10.19
2020-12-22,8.64
2020-12-23,9.55
2020-12-24,9.46
2020-12-25,10.52
2020-12-28,11.54
2020-12-29,11.07
2020-12-30,12.7
2020-12-31,14.84
2021-01-04,15.83
2021-01-05,17.73
2021-01-06,19.06
2021-01-07,21.04
2021-01-08,20.44
