净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.4
2020-07-10,-0.24
2020-07-13,1.8
2020-07-14,0.93
2020-07-15,-0.09
2020-07-16,-3.86
2020-07-17,-3.22
2020-07-20,-0.46
2020-07-21,-0.25
2020-07-22,0.32
2020-07-23,0.35
2020-07-24,-3.85
2020-07-27,-3.4
2020-07-28,-2.6
2020-07-29,-0.32
2020-07-30,-0.79
2020-07-31,0.07
2020-08-03,1.61
2020-08-04,1.71
2020-08-05,1.73
2020-08-06,1.43
2020-08-07,0.34
2020-08-10,0.71
2020-08-11,-0.16
2020-08-12,-0.79
2020-08-13,-0.96
2020-08-14,0.48
2020-08-17,2.72
2020-08-18,2.73
2020-08-19,1.26
2020-08-20,0.03
2020-08-21,0.85
2020-08-24,1.67
2020-08-25,1.79
2020-08-26,0.66
2020-08-27,1.16
2020-08-28,3.48
2020-08-31,2.9
2020-09-01,3.46
2020-09-02,3.49
2020-09-03,2.94
2020-09-04,2.02
2020-09-07,-0.01
2020-09-08,0.51
2020-09-09,-1.73
2020-09-10,-1.78
2020-09-11,-0.87
2020-09-14,-0.39
2020-09-15,0.36
2020-09-16,-0.2
2020-09-17,-0.67
2020-09-18,1.45
2020-09-21,0.52
2020-09-22,-0.58
2020-09-23,-0.25
2020-09-24,-2.06
2020-09-25,-1.92
2020-09-28,-1.64
2020-09-29,-1.44
2020-09-30,-1.54
2020-10-09,0.36
2020-10-12,3.2
2020-10-13,3.52
2020-10-14,2.86
2020-10-15,2.76
2020-10-16,2.62
2020-10-19,1.87
2020-10-20,2.64
2020-10-21,2.63
2020-10-22,2.35
2020-10-23,1.15
2020-10-26,0.61
2020-10-27,0.77
2020-10-28,1.55
2020-10-29,2.3
2020-10-30,0.72
2020-11-02,1.24
2020-11-03,2.4
2020-11-04,3.12
2020-11-05,4.61
2020-11-06,4.62
2020-11-09,6.58
2020-11-10,6.0
2020-11-11,4.99
2020-11-12,5.1
2020-11-13,4.05
2020-11-16,5.01
2020-11-17,4.81
2020-11-18,4.76
2020-11-19,5.49
2020-11-20,5.8
2020-11-23,7.06
2020-11-24,6.43
2020-11-25,5.14
2020-11-26,5.32
2020-11-27,6.59
2020-11-30,6.18
2020-12-01,8.34
2020-12-02,8.35
2020-12-03,8.14
2020-12-04,8.31
2020-12-07,7.44
2020-12-08,7.19
2020-12-09,5.83
2020-12-10,5.79
2020-12-11,4.73
2020-12-14,5.62
2020-12-15,5.83
2020-12-16,6.01
2020-12-17,7.3
2020-12-18,6.94
2020-12-21,7.91
2020-12-22,6.22
2020-12-23,7.1
2020-12-24,6.95
2020-12-25,7.81
2020-12-28,8.27
2020-12-29,7.84
2020-12-30,9.31
2020-12-31,11.33
2021-01-04,12.49
2021-01-05,14.55
2021-01-06,15.54
2021-01-07,17.47
2021-01-08,17.09
