净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.7
2020-07-10,-0.07
2020-07-13,2.06
2020-07-14,1.53
2020-07-15,0.52
2020-07-16,-2.23
2020-07-17,-1.32
2020-07-20,1.49
2020-07-21,1.48
2020-07-22,1.81
2020-07-23,1.74
2020-07-24,-2.53
2020-07-27,-2.11
2020-07-28,-1.27
2020-07-29,0.93
2020-07-30,0.35
2020-07-31,1.06
2020-08-03,2.47
2020-08-04,2.71
2020-08-05,2.63
2020-08-06,2.71
2020-08-07,1.47
2020-08-10,2.12
2020-08-11,1.36
2020-08-12,0.83
2020-08-13,0.54
2020-08-14,2.22
2020-08-17,4.4
2020-08-18,4.62
2020-08-19,3.1
2020-08-20,1.84
2020-08-21,2.82
2020-08-24,3.89
2020-08-25,4.02
2020-08-26,2.9
2020-08-27,3.33
2020-08-28,5.41
2020-08-31,4.74
2020-09-01,5.57
2020-09-02,5.53
2020-09-03,4.72
2020-09-04,3.63
2020-09-07,1.17
2020-09-08,1.83
2020-09-09,-0.32
2020-09-10,-0.37
2020-09-11,0.61
2020-09-14,1.03
2020-09-15,1.79
2020-09-16,1.13
2020-09-17,0.69
2020-09-18,2.79
2020-09-21,1.92
2020-09-22,0.94
2020-09-23,1.2
2020-09-24,-0.73
2020-09-25,-0.61
2020-09-28,-0.41
2020-09-29,-0.06
2020-09-30,-0.2
2020-10-09,1.87
2020-10-12,4.58
2020-10-13,4.68
2020-10-14,3.88
2020-10-15,3.88
2020-10-16,3.69
2020-10-19,2.87
2020-10-20,3.54
2020-10-21,3.47
2020-10-22,2.97
2020-10-23,1.45
2020-10-26,0.93
2020-10-27,1.23
2020-10-28,1.99
2020-10-29,3.03
2020-10-30,1.23
2020-11-02,1.57
2020-11-03,2.7
2020-11-04,3.62
2020-11-05,4.95
2020-11-06,4.66
2020-11-09,6.61
2020-11-10,5.91
2020-11-11,4.98
2020-11-12,4.96
2020-11-13,3.81
2020-11-16,4.86
2020-11-17,4.66
2020-11-18,4.62
2020-11-19,5.61
2020-11-20,5.89
2020-11-23,7.09
2020-11-24,6.21
2020-11-25,4.7
2020-11-26,4.97
2020-11-27,6.29
2020-11-30,5.67
2020-12-01,7.72
2020-12-02,7.83
2020-12-03,7.49
2020-12-04,7.67
2020-12-07,6.76
2020-12-08,6.59
2020-12-09,5.26
2020-12-10,5.19
2020-12-11,4.15
2020-12-14,5.11
2020-12-15,5.35
2020-12-16,5.65
2020-12-17,7.07
2020-12-18,6.63
2020-12-21,7.49
2020-12-22,5.8
2020-12-23,6.69
2020-12-24,6.56
2020-12-25,7.49
2020-12-28,8.3
2020-12-29,7.8
2020-12-30,9.37
2020-12-31,11.23
2021-01-04,12.03
2021-01-05,13.81
2021-01-06,15.15
2021-01-07,17.18
2021-01-08,16.67
