净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.48
2020-07-10,-0.27
2020-07-13,1.56
2020-07-14,0.76
2020-07-15,-0.23
2020-07-16,-2.98
2020-07-17,-1.84
2020-07-20,1.36
2020-07-21,1.35
2020-07-22,1.86
2020-07-23,1.69
2020-07-24,-2.81
2020-07-27,-2.44
2020-07-28,-1.66
2020-07-29,0.85
2020-07-30,0.14
2020-07-31,1.06
2020-08-03,2.37
2020-08-04,2.45
2020-08-05,2.49
2020-08-06,2.62
2020-08-07,1.69
2020-08-10,2.62
2020-08-11,1.77
2020-08-12,1.22
2020-08-13,0.89
2020-08-14,2.67
2020-08-17,5.07
2020-08-18,5.22
2020-08-19,3.95
2020-08-20,2.79
2020-08-21,3.75
2020-08-24,4.78
2020-08-25,5.02
2020-08-26,3.58
2020-08-27,4.14
2020-08-28,6.61
2020-08-31,5.89
2020-09-01,6.7
2020-09-02,6.44
2020-09-03,5.42
2020-09-04,4.35
2020-09-07,1.63
2020-09-08,2.43
2020-09-09,0.41
2020-09-10,0.37
2020-09-11,1.02
2020-09-14,1.48
2020-09-15,2.31
2020-09-16,1.63
2020-09-17,1.28
2020-09-18,3.52
2020-09-21,2.6
2020-09-22,1.64
2020-09-23,1.79
2020-09-24,0.09
2020-09-25,0.22
2020-09-28,0.4
2020-09-29,0.61
2020-09-30,0.45
2020-10-09,2.36
2020-10-12,4.79
2020-10-13,5.23
2020-10-14,4.14
2020-10-15,4.12
2020-10-16,4.15
2020-10-19,3.3
2020-10-20,4.01
2020-10-21,3.96
2020-10-22,3.37
2020-10-23,2.08
2020-10-26,1.17
2020-10-27,1.48
2020-10-28,2.49
2020-10-29,3.3
2020-10-30,1.16
2020-11-02,1.62
2020-11-03,2.63
2020-11-04,3.28
2020-11-05,4.59
2020-11-06,4.7
2020-11-09,6.51
2020-11-10,5.59
2020-11-11,4.83
2020-11-12,4.87
2020-11-13,3.9
2020-11-16,4.86
2020-11-17,4.99
2020-11-18,5.28
2020-11-19,5.96
2020-11-20,6.21
2020-11-23,7.74
2020-11-24,6.98
2020-11-25,5.84
2020-11-26,6.02
2020-11-27,7.39
2020-11-30,7.4
2020-12-01,9.8
2020-12-02,9.85
2020-12-03,9.58
2020-12-04,9.64
2020-12-07,9.08
2020-12-08,8.99
2020-12-09,7.5
2020-12-10,7.47
2020-12-11,6.7
2020-12-14,7.16
2020-12-15,7.37
2020-12-16,7.41
2020-12-17,8.91
2020-12-18,8.51
2020-12-21,9.34
2020-12-22,7.62
2020-12-23,8.14
2020-12-24,7.58
2020-12-25,8.46
2020-12-28,8.91
2020-12-29,8.67
2020-12-30,9.93
2020-12-31,12.06
2021-01-04,13.09
2021-01-05,15.2
2021-01-06,16.24
2021-01-07,18.69
2021-01-08,18.25
