净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.65
2020-07-10,0.38
2020-07-13,2.65
2020-07-14,1.98
2020-07-15,1.02
2020-07-16,-3.46
2020-07-17,-2.77
2020-07-20,0.05
2020-07-21,0.36
2020-07-22,1.07
2020-07-23,0.78
2020-07-24,-3.34
2020-07-27,-3.03
2020-07-28,-2.03
2020-07-29,0.15
2020-07-30,-0.26
2020-07-31,0.75
2020-08-03,2.07
2020-08-04,2.29
2020-08-05,2.2
2020-08-06,2.24
2020-08-07,1.34
2020-08-10,2.08
2020-08-11,1.37
2020-08-12,0.66
2020-08-13,0.56
2020-08-14,1.96
2020-08-17,4.5
2020-08-18,4.91
2020-08-19,3.75
2020-08-20,2.59
2020-08-21,3.44
2020-08-24,4.56
2020-08-25,4.72
2020-08-26,3.57
2020-08-27,3.87
2020-08-28,6.18
2020-08-31,5.55
2020-09-01,6.18
2020-09-02,6.07
2020-09-03,5.44
2020-09-04,4.34
2020-09-07,2.15
2020-09-08,2.71
2020-09-09,0.63
2020-09-10,0.82
2020-09-11,1.79
2020-09-14,2.18
2020-09-15,2.93
2020-09-16,2.53
2020-09-17,2.22
2020-09-18,4.43
2020-09-21,3.75
2020-09-22,2.96
2020-09-23,3.23
2020-09-24,1.52
2020-09-25,1.75
2020-09-28,2.02
2020-09-29,2.3
2020-09-30,2.15
2020-10-09,4.23
2020-10-12,7.06
2020-10-13,7.28
2020-10-14,6.65
2020-10-15,6.83
2020-10-16,6.68
2020-10-19,6.01
2020-10-20,6.83
2020-10-21,6.85
2020-10-22,6.46
2020-10-23,5.21
2020-10-26,4.82
2020-10-27,5.12
2020-10-28,5.9
2020-10-29,6.92
2020-10-30,5.11
2020-11-02,5.47
2020-11-03,6.61
2020-11-04,7.23
2020-11-05,8.69
2020-11-06,8.47
2020-11-09,10.54
2020-11-10,9.8
2020-11-11,8.84
2020-11-12,8.82
2020-11-13,7.75
2020-11-16,8.68
2020-11-17,8.4
2020-11-18,8.52
2020-11-19,9.31
2020-11-20,9.85
2020-11-23,11.28
2020-11-24,10.8
2020-11-25,9.42
2020-11-26,9.55
2020-11-27,10.78
2020-11-30,10.07
2020-12-01,12.24
2020-12-02,12.39
2020-12-03,12.12
2020-12-04,12.36
2020-12-07,11.59
2020-12-08,11.36
2020-12-09,10.07
2020-12-10,10.18
2020-12-11,9.07
2020-12-14,9.98
2020-12-15,10.24
2020-12-16,10.55
2020-12-17,11.87
2020-12-18,11.49
2020-12-21,12.75
2020-12-22,10.97
2020-12-23,11.97
2020-12-24,11.96
2020-12-25,12.71
2020-12-28,13.11
2020-12-29,12.62
2020-12-30,14.16
2020-12-31,16.23
2021-01-04,17.34
2021-01-05,19.18
2021-01-06,20.31
2021-01-07,22.25
2021-01-08,21.78
