净值日期,累计收益率
2020-07-08,0.0
2020-07-09,1.53
2020-07-10,-0.03
2020-07-13,1.84
2020-07-14,1.46
2020-07-15,0.77
2020-07-16,-2.97
2020-07-17,-2.12
2020-07-20,0.78
2020-07-21,0.95
2020-07-22,1.48
2020-07-23,1.35
2020-07-24,-2.97
2020-07-27,-2.73
2020-07-28,-1.63
2020-07-29,0.59
2020-07-30,-0.04
2020-07-31,0.77
2020-08-03,2.17
2020-08-04,2.38
2020-08-05,2.32
2020-08-06,2.11
2020-08-07,0.87
2020-08-10,1.55
2020-08-11,0.75
2020-08-12,0.16
2020-08-13,-0.1
2020-08-14,1.38
2020-08-17,3.55
2020-08-18,3.81
2020-08-19,2.27
2020-08-20,1.28
2020-08-21,2.21
2020-08-24,2.89
2020-08-25,3.22
2020-08-26,2.21
2020-08-27,2.53
2020-08-28,4.7
2020-08-31,4.22
2020-09-01,4.75
2020-09-02,4.72
2020-09-03,3.98
2020-09-04,2.91
2020-09-07,0.54
2020-09-08,1.34
2020-09-09,-0.7
2020-09-10,-0.5
2020-09-11,0.04
2020-09-14,0.52
2020-09-15,1.45
2020-09-16,0.82
2020-09-17,0.56
2020-09-18,2.83
2020-09-21,1.91
2020-09-22,1.26
2020-09-23,1.45
2020-09-24,-0.32
2020-09-25,-0.1
2020-09-28,0.15
2020-09-29,0.31
2020-09-30,0.33
2020-10-09,2.12
2020-10-12,5.15
2020-10-13,5.53
2020-10-14,5.01
2020-10-15,4.94
2020-10-16,4.95
2020-10-19,4.29
2020-10-20,4.86
2020-10-21,4.81
2020-10-22,4.38
2020-10-23,3.17
2020-10-26,2.82
2020-10-27,2.87
2020-10-28,3.41
2020-10-29,4.71
2020-10-30,2.67
2020-11-02,3.08
2020-11-03,4.28
2020-11-04,5.05
2020-11-05,6.42
2020-11-06,6.37
2020-11-09,8.25
2020-11-10,7.13
2020-11-11,6.15
2020-11-12,6.27
2020-11-13,5.13
2020-11-16,5.92
2020-11-17,5.88
2020-11-18,6.2
2020-11-19,6.95
2020-11-20,7.37
2020-11-23,8.91
2020-11-24,8.23
2020-11-25,6.93
2020-11-26,7.18
2020-11-27,8.37
2020-11-30,7.84
2020-12-01,9.91
2020-12-02,9.93
2020-12-03,9.71
2020-12-04,9.93
2020-12-07,9.25
2020-12-08,9.1
2020-12-09,7.76
2020-12-10,7.88
2020-12-11,6.59
2020-12-14,7.67
2020-12-15,8.07
2020-12-16,8.43
2020-12-17,9.84
2020-12-18,9.44
2020-12-21,10.67
2020-12-22,8.95
2020-12-23,9.84
2020-12-24,9.78
2020-12-25,10.51
2020-12-28,10.91
2020-12-29,10.37
2020-12-30,12.13
2020-12-31,14.27
2021-01-04,15.45
2021-01-05,16.81
2021-01-06,18.12
2021-01-07,20.66
2021-01-08,19.98
