净值日期,累计收益率
2020-06-30,0.0
2020-07-01,4.18
2020-07-02,8.36
2020-07-03,12.78
2020-07-06,25.32
2020-07-07,26.6
2020-07-08,30.55
2020-07-09,33.8
2020-07-10,30.08
2020-07-13,35.19
2020-07-14,33.1
2020-07-15,30.43
2020-07-16,21.84
2020-07-17,23.46
2020-07-20,29.97
2020-07-21,31.13
2020-07-22,33.22
2020-07-23,33.68
2020-07-24,23.34
2020-07-27,24.74
2020-07-28,26.6
2020-07-29,32.4
2020-07-30,31.47
2020-07-31,33.8
2020-08-03,37.4
2020-08-04,37.63
2020-08-05,38.56
2020-08-06,38.33
2020-08-07,36.0
2020-08-10,36.82
2020-08-11,34.49
2020-08-12,32.17
2020-08-13,31.47
2020-08-14,34.96
2020-08-17,40.65
2020-08-18,41.58
2020-08-19,37.86
2020-08-20,34.61
2020-08-21,36.7
2020-08-24,40.19
2020-08-25,40.3
2020-08-26,37.28
2020-08-27,38.91
2020-08-28,45.18
2020-08-31,43.55
2020-09-01,45.18
2020-09-02,45.06
2020-09-03,43.44
2020-09-04,41.11
2020-09-07,35.54
2020-09-08,36.47
2020-09-09,30.43
2020-09-10,30.31
2020-09-11,32.4
2020-09-14,33.33
2020-09-15,35.42
2020-09-16,34.26
2020-09-17,33.1
2020-09-18,38.33
2020-09-21,36.24
2020-09-22,33.45
2020-09-23,34.38
2020-09-24,29.97
2020-09-25,30.2
2020-09-28,31.01
2020-09-29,31.47
2020-09-30,31.24
2020-10-09,36.0
2020-10-12,43.21
2020-10-13,44.02
2020-10-14,42.39
2020-10-15,42.16
2020-10-16,41.93
2020-10-19,39.84
2020-10-20,42.16
2020-10-21,42.04
2020-10-22,41.11
2020-10-23,38.33
2020-10-26,36.93
2020-10-27,37.4
2020-10-28,39.26
2020-10-29,41.46
2020-10-30,37.28
2020-11-02,38.68
2020-11-03,41.46
2020-11-04,43.32
2020-11-05,47.27
2020-11-06,47.15
2020-11-09,52.03
2020-11-10,50.64
2020-11-11,48.32
2020-11-12,48.55
2020-11-13,45.99
2020-11-16,48.2
2020-11-17,47.74
2020-11-18,47.97
2020-11-19,49.83
2020-11-20,50.52
2020-11-23,53.89
2020-11-24,52.5
2020-11-25,49.01
2020-11-26,49.48
2020-11-27,52.96
2020-11-30,51.68
2020-12-01,57.26
2020-12-02,57.49
2020-12-03,57.03
2020-12-04,57.49
2020-12-07,55.4
2020-12-08,54.59
2020-12-09,51.1
2020-12-10,51.1
2020-12-11,48.32
2020-12-14,50.64
2020-12-15,51.22
2020-12-16,51.92
2020-12-17,55.17
2020-12-18,54.24
2020-12-21,56.68
2020-12-22,52.73
2020-12-23,55.05
2020-12-24,54.82
2020-12-25,56.91
2020-12-28,57.96
2020-12-29,56.79
2020-12-30,60.98
2020-12-31,66.32
